NO_OF_FRAMES	2501
NO_OF_CAMERAS	13
NO_OF_MARKERS	64
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-22, 11:53:45.085	10377.00540055
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RMID	RPNKY	LTHMB	LMID	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RMID X	RMID Y	RMID Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LMID X	LMID Y	LMID Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
1160	11.59000	01:58:12:16	539.745	1587.817	840.411	568.423	1521.520	794.134	546.801	1527.842	905.519	301.696	1415.359	760.918	212.356	1240.238	675.865	202.082	1094.543	681.753	165.252	1000.569	678.221	411.975	965.105	699.634	412.750	1089.090	720.874	437.295	1224.555	774.653	279.680	1337.647	612.910	473.185	1396.122	642.491	551.570	1290.657	666.371	483.144	1269.415	574.883	611.866	1047.240	645.185	682.720	1112.670	604.862	774.056	951.566	568.942	767.864	941.015	655.207	315.466	1302.258	933.267	199.459	1294.325	776.184	362.864	1217.542	922.137	237.517	1188.291	908.074	384.778	1266.187	855.781	386.388	963.637	824.202	396.078	983.311	921.091	457.997	963.304	922.401	478.327	781.992	908.982	540.940	826.067	865.981	374.028	960.425	589.432	366.670	983.363	810.926	215.806	991.259	565.131	186.671	1004.842	810.935	375.306	788.726	553.449	230.665	848.394	530.794	420.662	433.712	601.864	402.892	434.211	703.913	403.471	284.379	632.076	292.453	42.763	593.792	224.764	6.809	631.339	440.758	7.361	647.398	414.182	27.028	646.176	386.508	16.086	585.697	375.928	713.106	877.684	234.752	886.010	873.779	363.426	452.379	882.613	326.988	437.942	783.305	387.791	307.733	870.384	384.963	42.471	927.029	317.981	5.834	918.307	496.073	-10.066	816.642	493.937	13.147	828.491	491.804	2.955	900.619	627.169	711.890	874.973	614.698	637.917	945.500	563.870	660.223	857.133	873.352	841.742	664.325	952.072	866.612	554.678	855.059	802.439	539.579	722.277	1077.387	653.734	457.166	1301.221	726.124	387.520	1515.464	892.230	408.267	1508.008	745.873	570.911	731.622	937.127	868.225	900.840	581.576
1161	11.60000	01:58:12:16	541.505	1585.864	844.039	570.525	1519.684	797.747	548.115	1525.906	909.009	304.897	1414.816	761.023	214.948	1240.225	675.042	203.450	1094.364	680.987	166.229	1000.149	677.275	412.300	964.056	700.905	413.672	1087.550	723.719	438.151	1222.515	777.527	283.639	1337.140	613.326	478.299	1391.795	644.884	553.292	1284.007	670.433	484.979	1263.251	578.800	604.270	1037.918	654.663	677.875	1099.610	613.696	763.292	934.730	581.500	755.563	925.624	667.884	313.861	1302.023	933.902	201.136	1294.584	774.874	360.956	1216.915	923.443	235.806	1188.930	907.592	385.502	1265.824	858.821	382.874	963.281	824.114	392.211	982.522	921.621	454.480	962.063	922.342	473.626	780.633	908.447	536.181	824.396	865.489	375.949	959.164	591.265	365.907	982.739	812.616	218.048	990.382	564.910	185.923	1005.124	809.090	377.491	787.808	555.127	233.016	847.237	531.126	423.397	432.754	603.093	405.689	433.269	705.096	405.333	283.460	632.923	292.816	42.816	594.180	224.955	7.023	631.696	440.148	7.075	646.887	414.425	26.605	645.887	386.718	15.988	585.360	374.845	713.334	879.187	233.556	886.388	874.132	361.867	452.419	884.144	325.848	438.193	784.772	386.651	307.953	871.666	384.743	42.446	927.388	317.917	5.644	918.562	495.937	-10.008	816.860	493.885	13.134	828.579	491.579	3.078	900.982	620.818	708.122	872.578	608.831	634.363	942.150	557.085	658.327	855.235	856.244	821.730	679.841	938.143	841.775	571.935	839.507	782.516	554.680	715.867	1063.687	663.742	458.572	1295.963	729.989	389.068	1513.873	894.442	410.648	1506.588	748.336	566.058	728.947	935.620	855.443	880.399	596.667
1162	11.61000	01:58:12:16	543.266	1584.075	847.653	573.066	1518.061	801.567	549.133	1523.814	912.468	308.020	1414.200	761.006	217.545	1240.179	674.215	204.869	1094.128	680.096	167.151	999.743	676.331	412.962	962.924	703.124	414.864	1086.485	727.083	439.081	1220.669	780.200	288.281	1336.103	612.996	483.262	1387.617	647.235	554.924	1277.717	674.173	486.594	1257.663	582.501	596.455	1029.312	663.110	672.788	1087.401	622.273	752.359	919.363	593.332	742.911	911.309	679.575	313.054	1302.139	934.683	202.760	1294.883	773.599	359.122	1216.343	924.514	234.051	1189.538	907.090	385.511	1264.933	860.473	379.484	962.795	824.025	389.181	981.832	921.280	451.030	960.863	922.263	469.125	779.389	907.902	532.388	823.214	864.827	377.972	957.900	592.988	365.333	982.388	814.179	220.401	989.452	564.579	185.443	1005.253	808.138	379.500	786.870	556.639	235.314	846.039	531.487	425.974	431.963	604.077	408.370	432.365	706.033	407.115	282.614	633.680	293.188	42.929	594.479	225.184	7.239	632.068	440.435	6.325	646.179	414.844	26.034	645.567	386.871	15.782	584.999	373.697	713.559	880.833	232.492	886.755	874.336	360.197	452.467	885.709	324.676	438.255	786.230	385.597	308.225	872.986	384.663	42.370	927.700	317.922	5.494	918.752	495.842	-9.930	816.977	493.852	13.122	828.660	491.307	3.271	901.455	614.644	704.752	870.126	603.118	630.966	938.725	550.542	656.497	853.329	838.796	803.150	694.179	923.163	818.612	587.690	823.843	764.319	569.007	708.840	1050.892	673.305	464.044	1293.683	734.418	390.623	1512.249	896.506	413.005	1505.281	750.799	561.425	726.428	934.061	842.210	861.503	610.831
1163	11.62000	01:58:12:16	545.079	1582.156	851.040	575.085	1516.299	805.156	550.287	1521.846	915.822	311.183	1413.561	761.019	220.152	1240.095	673.335	206.003	1093.921	679.184	168.154	999.395	675.508	413.677	962.173	705.326	415.808	1085.409	729.947	439.892	1218.835	782.756	292.562	1335.296	612.890	487.963	1383.752	649.489	556.005	1270.870	678.355	488.340	1252.618	585.938	588.551	1021.515	670.440	667.606	1076.490	630.411	741.167	905.223	604.313	729.919	898.188	690.409	311.946	1302.086	935.101	204.394	1295.148	772.633	357.263	1215.790	925.414	232.408	1189.944	907.082	385.381	1263.952	861.928	376.069	962.441	823.918	386.012	981.113	921.121	447.842	959.869	922.237	464.762	778.261	907.528	528.164	821.636	864.100	379.821	956.617	594.774	364.690	982.225	815.659	222.751	988.568	564.284	185.082	1005.241	807.236	382.089	786.162	558.016	237.588	844.861	531.933	428.455	430.980	604.807	411.845	431.608	706.800	408.883	281.742	634.355	293.437	43.115	594.482	225.349	7.404	632.375	441.738	4.834	645.373	414.742	24.833	645.290	386.983	15.572	584.709	372.506	713.528	882.382	231.350	887.065	874.567	358.399	452.483	887.219	323.463	438.263	787.631	384.458	308.388	874.282	384.616	42.280	927.974	317.930	5.371	918.929	495.801	-9.886	817.133	493.850	13.112	828.729	491.295	3.241	901.610	608.577	701.553	867.719	597.565	627.716	935.171	544.057	654.844	851.614	821.217	786.359	707.567	908.061	796.928	602.756	807.473	747.086	582.368	701.324	1038.905	682.455	466.405	1291.350	737.198	390.827	1510.180	898.578	415.263	1504.068	753.092	556.985	724.054	932.516	828.589	843.941	624.003
1164	11.63000	01:58:12:17	546.912	1580.044	854.175	576.966	1514.567	808.618	551.358	1519.876	919.062	314.138	1413.065	760.980	222.687	1240.031	672.443	207.299	1093.621	678.378	169.083	998.957	674.839	414.232	961.457	707.341	416.421	1084.393	732.047	440.803	1217.095	785.192	296.625	1334.415	612.701	492.421	1380.059	651.855	557.529	1265.612	681.827	490.291	1248.166	589.045	580.665	1014.443	676.381	662.568	1066.453	637.836	729.918	892.050	614.479	716.934	886.282	700.272	310.479	1301.872	935.163	205.985	1295.463	771.158	355.499	1215.448	927.163	230.679	1190.522	906.289	385.209	1263.024	863.143	372.985	962.020	823.762	382.972	980.577	921.052	444.746	958.918	921.944	460.912	777.620	908.273	524.041	820.217	863.423	381.672	955.556	596.442	363.409	981.742	817.762	225.083	987.784	564.033	184.808	1005.128	806.461	383.879	785.190	559.104	239.776	843.821	532.334	430.813	430.100	605.307	413.536	430.504	707.435	410.475	280.990	634.905	293.556	42.916	594.815	225.479	7.558	632.625	440.872	4.456	644.901	414.915	24.209	644.976	386.992	15.317	584.390	371.328	713.174	883.761	230.321	887.200	874.764	356.770	452.331	888.639	322.116	438.153	789.014	383.337	308.460	875.406	384.512	42.157	928.219	317.895	5.261	919.086	495.725	-9.897	817.271	493.894	13.105	828.778	491.260	3.183	901.779	602.764	698.557	865.502	592.173	624.603	931.414	537.732	653.178	850.168	804.214	771.666	718.550	892.614	776.790	617.299	790.646	731.634	594.587	693.780	1027.844	690.788	468.648	1289.307	740.050	392.154	1508.490	900.717	417.364	1502.657	755.397	552.168	721.343	930.171	814.678	827.789	636.164
1165	11.64000	01:58:12:17	548.401	1578.308	857.427	578.669	1512.834	811.897	552.324	1517.972	922.228	316.937	1412.579	760.943	225.242	1239.961	671.490	208.825	1093.350	677.743	170.173	998.572	674.215	414.902	960.766	709.332	416.245	1082.597	732.417	441.651	1215.409	787.344	300.669	1333.722	612.540	496.664	1376.663	654.243	558.615	1260.503	685.422	492.270	1244.186	591.962	573.083	1008.312	681.942	658.033	1057.736	644.903	718.555	880.191	623.620	704.162	875.673	709.229	309.346	1301.852	935.244	207.596	1295.741	769.695	353.982	1215.049	928.024	228.963	1191.038	905.358	384.937	1262.094	864.122	369.999	961.586	823.607	380.175	980.128	920.800	441.842	958.174	921.631	456.920	776.585	907.255	520.071	818.876	862.768	383.527	954.369	598.052	362.568	981.437	819.361	227.360	987.068	563.884	184.655	1005.004	805.736	385.559	784.356	560.041	241.830	842.925	532.745	433.069	429.226	605.767	415.922	429.754	707.893	412.098	280.188	635.237	293.722	42.878	594.850	225.596	7.710	632.846	441.004	3.559	644.379	415.160	23.529	644.554	387.007	14.984	584.007	370.044	712.835	885.398	229.334	887.214	874.955	355.269	452.085	889.884	319.246	438.152	789.838	382.113	308.494	876.264	384.407	42.099	928.362	317.824	5.139	919.154	495.703	-9.893	817.412	493.999	13.101	828.800	491.204	3.185	901.882	597.154	695.794	863.193	586.932	621.615	927.380	531.657	651.605	849.029	786.789	758.058	729.568	877.436	758.033	631.569	773.925	717.727	605.652	686.308	1017.884	698.395	470.617	1286.737	742.205	393.437	1506.670	902.796	419.431	1501.307	757.627	548.320	719.369	928.863	801.020	813.130	647.516
1166	11.65000	01:58:12:17	549.807	1576.566	860.638	580.267	1511.099	815.123	553.210	1516.007	925.263	319.547	1412.000	760.718	227.693	1239.839	670.624	210.508	1093.104	677.248	171.181	998.251	673.838	415.515	960.141	711.147	416.675	1081.698	734.053	442.462	1213.814	789.319	304.468	1333.132	612.465	500.540	1373.457	656.505	559.257	1255.677	688.941	494.114	1240.569	594.621	565.734	1003.018	687.253	652.776	1049.302	650.880	707.391	869.579	631.816	691.709	866.304	717.212	308.576	1301.975	935.303	209.089	1295.913	768.077	352.249	1214.690	928.404	227.340	1191.557	904.281	384.658	1261.345	864.825	367.161	961.230	823.392	377.560	979.825	920.566	439.231	957.525	921.201	453.339	775.909	907.333	516.287	817.613	862.068	385.218	953.345	599.621	361.415	980.957	820.961	229.480	986.411	563.853	184.622	1004.961	805.097	387.200	783.556	561.025	243.747	842.073	533.222	435.314	428.414	605.963	418.463	428.795	708.235	413.573	279.417	635.371	294.070	43.038	594.717	225.708	7.891	632.965	442.145	2.162	643.696	415.602	22.732	644.237	387.052	14.515	583.709	368.686	712.647	887.611	228.541	887.244	875.216	353.658	451.843	891.007	318.976	438.070	791.397	380.870	308.550	877.145	384.249	42.083	928.448	317.874	4.895	918.974	495.654	-9.949	817.524	494.185	13.104	828.786	491.122	3.217	901.937	591.592	693.095	861.213	581.822	618.749	923.007	525.794	650.250	848.151	769.498	745.895	739.587	861.773	741.170	643.824	757.673	705.130	616.048	679.017	1008.930	705.057	472.326	1284.144	744.074	394.587	1504.951	904.667	421.298	1500.028	759.776	544.672	717.540	927.734	787.200	799.866	657.537
1167	11.66000	01:58:12:17	551.159	1574.787	863.746	581.802	1509.411	818.326	553.984	1514.061	928.233	321.955	1411.367	760.458	230.175	1239.566	669.356	212.238	1092.779	676.780	172.305	997.955	673.460	416.089	959.285	712.786	417.197	1080.624	735.507	443.221	1212.366	791.200	308.088	1332.298	612.241	504.136	1370.722	658.531	559.750	1251.300	691.991	495.643	1237.232	596.943	558.489	998.458	692.182	646.866	1041.548	656.202	696.389	860.307	638.987	679.717	858.033	724.206	307.386	1301.927	934.997	210.429	1296.008	766.536	351.894	1214.462	928.935	225.790	1191.932	902.975	384.366	1260.535	865.356	364.488	960.761	823.195	375.201	979.529	920.202	436.786	956.997	920.779	450.134	775.325	907.583	512.767	816.456	861.567	386.949	951.981	600.789	359.950	980.507	822.510	231.449	985.874	563.947	184.769	1004.917	804.688	388.526	782.743	561.867	245.506	841.335	533.638	437.624	427.625	606.070	420.904	428.053	708.478	415.235	278.582	635.226	294.245	42.968	594.636	225.776	8.136	633.004	440.897	2.801	643.113	415.643	22.428	643.774	387.161	13.840	583.459	367.189	711.953	887.678	227.823	887.292	875.594	351.862	451.695	892.087	317.668	437.766	792.307	379.588	308.663	877.942	384.068	42.076	928.478	317.763	4.822	918.899	495.662	-9.940	817.626	494.472	13.114	828.727	491.014	3.229	901.996	586.324	690.428	859.392	576.824	616.014	918.269	520.180	649.261	847.646	752.673	736.132	746.962	846.262	725.937	654.810	742.102	694.105	624.993	671.812	1000.955	711.020	474.383	1281.929	746.103	395.586	1503.289	906.572	423.128	1498.959	761.854	541.380	715.912	926.750	773.597	788.113	666.274
1168	11.67000	01:58:12:18	552.448	1572.956	866.778	583.115	1507.699	821.370	554.615	1512.050	931.094	324.095	1410.726	760.180	232.549	1239.065	668.332	213.837	1092.370	676.215	173.237	997.649	673.251	416.828	958.206	714.320	417.971	1079.612	736.909	443.892	1210.972	792.825	311.471	1331.421	612.001	507.288	1368.273	660.226	560.297	1247.618	694.454	496.665	1234.348	598.945	551.523	994.688	696.479	641.423	1034.896	660.962	685.950	852.306	645.264	668.030	850.932	730.291	306.272	1301.829	934.507	211.705	1295.914	764.942	350.322	1214.089	928.910	224.342	1192.153	901.535	384.282	1259.720	865.459	362.275	960.798	823.081	372.969	979.357	919.936	434.455	956.492	920.292	447.084	774.808	907.979	509.500	815.317	861.102	388.730	951.403	602.147	357.870	979.707	823.919	233.350	985.247	564.111	184.988	1004.924	804.339	389.868	782.033	562.777	247.050	840.583	534.266	440.020	426.877	606.122	423.686	427.265	708.595	416.770	277.962	635.152	294.468	42.740	594.807	225.953	8.385	633.018	440.987	2.186	642.641	415.888	21.850	643.380	387.315	13.241	582.974	366.157	711.658	888.878	227.258	887.431	876.008	350.001	451.562	893.050	316.262	437.624	793.335	378.293	308.759	878.853	383.851	42.079	928.492	317.687	4.750	918.774	495.700	-10.003	817.760	494.879	13.134	828.613	490.935	3.239	902.049	581.202	687.892	857.942	571.925	613.430	913.186	514.764	648.012	846.921	736.717	726.778	754.537	831.054	712.192	664.473	727.127	684.617	632.769	664.691	993.967	716.093	476.756	1279.689	747.870	396.401	1501.779	908.263	424.857	1497.891	763.814	538.454	714.252	925.932	760.737	777.880	674.055
1169	11.68000	01:58:12:18	553.550	1571.187	869.743	584.321	1505.942	824.242	555.081	1510.011	933.818	326.009	1410.186	759.653	234.739	1238.546	667.376	215.338	1091.892	675.648	174.289	997.245	672.997	417.580	957.113	715.606	418.800	1078.647	738.027	444.599	1209.797	794.372	314.525	1330.508	611.711	510.184	1366.064	661.598	560.820	1244.418	696.422	497.376	1231.669	600.555	544.916	991.655	700.072	636.106	1029.239	665.300	675.804	845.263	650.644	656.936	844.767	735.418	304.829	1301.469	933.832	212.851	1295.629	763.232	348.832	1213.614	928.771	223.010	1192.253	899.909	384.100	1259.010	865.792	360.519	960.619	823.125	370.929	979.068	919.577	432.384	955.962	919.960	444.346	774.325	908.514	506.542	814.133	860.846	390.139	950.181	603.309	356.559	979.104	824.338	235.098	984.524	564.239	185.008	1005.104	803.410	391.684	781.371	563.973	248.462	839.800	534.861	442.380	426.180	605.984	426.305	426.428	708.645	418.482	277.175	634.921	294.707	42.673	594.695	226.148	8.588	632.989	441.173	1.581	642.251	416.238	21.422	642.906	387.491	12.744	582.504	365.195	711.361	889.961	226.787	887.556	876.030	348.318	451.385	893.965	314.938	437.465	794.314	377.127	308.823	879.758	383.657	42.106	928.518	317.523	4.804	918.840	495.702	-10.035	817.835	495.425	13.164	828.438	490.864	3.252	902.094	576.456	685.559	856.649	567.123	611.019	907.832	509.965	647.088	846.591	721.859	718.754	760.923	816.046	700.961	672.020	712.648	676.296	639.669	657.770	987.844	720.656	478.702	1277.818	749.804	397.002	1500.195	909.851	426.365	1496.889	765.565	535.769	712.645	925.349	748.308	769.003	680.623
1170	11.69000	01:58:12:18	554.491	1569.402	872.499	585.355	1504.171	826.944	555.407	1508.044	936.362	327.738	1409.440	759.282	236.635	1237.851	666.389	216.964	1091.448	674.993	175.553	996.651	672.298	419.351	956.423	716.978	419.902	1077.678	739.130	445.937	1209.745	796.554	317.296	1329.557	611.392	512.718	1364.127	662.747	561.409	1241.523	697.911	497.815	1229.206	601.905	538.932	989.200	703.147	631.651	1024.641	668.726	666.032	839.174	655.099	645.710	839.774	740.830	303.800	1301.124	933.171	213.731	1295.004	762.095	346.651	1213.039	928.250	221.920	1192.106	898.216	383.913	1258.324	866.099	359.159	960.362	823.120	369.141	978.554	919.164	430.526	955.183	919.802	441.968	773.539	909.106	503.988	812.876	860.770	391.467	949.024	604.323	355.347	978.422	824.753	236.839	983.888	563.879	185.284	1005.122	803.049	393.215	780.832	563.980	249.754	838.872	535.509	444.687	425.438	605.744	429.015	425.696	708.508	420.086	276.422	634.604	294.918	42.626	594.622	226.329	8.787	633.022	441.251	0.979	641.482	416.578	20.957	642.416	387.614	12.324	581.929	364.346	711.095	890.851	226.440	887.712	876.429	346.785	451.276	894.967	313.651	437.344	795.142	376.000	308.943	880.644	383.484	42.105	928.625	317.421	4.729	918.827	495.651	-10.033	817.969	496.124	13.207	828.193	490.782	3.256	902.168	572.174	683.165	855.663	562.436	608.806	902.334	505.648	646.134	846.385	708.091	711.972	766.376	801.948	690.545	678.597	698.684	668.993	645.680	651.393	982.570	724.248	480.148	1276.043	751.236	397.460	1498.628	911.305	427.740	1495.862	767.240	533.458	710.849	924.907	736.404	761.245	685.957
1171	11.70000	01:58:12:18	555.257	1567.676	875.017	586.191	1502.520	829.888	555.583	1506.134	938.664	329.201	1408.736	758.994	238.557	1237.162	665.318	218.352	1090.941	674.358	176.622	996.187	671.795	420.384	955.606	718.025	421.067	1076.968	739.972	446.671	1209.091	797.619	319.755	1328.714	611.081	514.913	1362.441	663.640	561.752	1238.979	699.173	498.105	1226.510	603.954	533.466	987.297	705.874	626.538	1019.915	670.863	656.639	833.890	658.585	637.374	835.446	743.304	302.863	1300.571	932.553	214.608	1294.671	760.674	345.508	1212.431	927.933	221.028	1191.761	896.394	383.684	1257.613	866.304	358.157	959.950	823.108	367.406	977.693	918.762	428.784	954.216	919.953	440.004	772.596	909.608	501.975	811.619	861.006	392.803	947.884	605.255	352.264	976.689	826.981	238.467	982.948	563.827	185.513	1005.098	802.641	393.175	779.528	565.196	251.076	837.792	536.100	446.978	424.640	605.548	431.793	424.789	708.409	421.729	275.539	634.325	295.093	42.591	594.519	226.476	8.959	633.098	441.584	0.068	639.978	416.783	20.479	641.655	387.666	11.991	581.371	363.605	710.858	891.630	226.146	887.875	876.818	345.523	451.183	895.925	312.511	437.081	796.167	375.108	308.981	881.449	383.331	42.109	928.833	317.375	4.642	918.823	495.590	-10.005	818.078	496.988	13.264	827.876	490.730	3.250	902.256	567.843	680.432	853.329	557.898	606.806	896.858	501.840	645.122	846.403	695.334	706.088	770.730	788.604	681.268	683.539	685.392	662.757	650.439	645.711	978.010	726.870	481.535	1274.569	752.455	397.840	1497.171	912.557	428.962	1494.845	768.691	531.486	708.928	924.678	725.172	754.357	690.208
1172	11.71000	01:58:12:19	555.815	1566.001	877.290	586.826	1500.916	832.169	555.624	1504.268	940.801	330.436	1408.021	758.669	240.240	1236.417	664.356	219.585	1090.312	673.666	178.031	995.742	670.756	421.063	954.638	718.911	422.156	1076.108	740.569	447.622	1207.921	798.661	322.015	1327.910	610.277	516.716	1361.001	664.348	562.013	1236.690	700.020	498.214	1224.635	604.797	528.432	985.733	708.352	621.995	1016.107	672.418	647.773	829.350	661.087	629.143	831.871	746.024	302.070	1299.870	931.856	215.421	1294.067	759.226	344.555	1211.614	927.544	220.346	1191.196	894.589	383.494	1256.813	866.301	357.564	959.379	823.099	365.892	976.695	918.601	427.284	953.128	920.236	438.185	771.534	910.309	500.372	810.291	861.551	394.122	946.723	605.997	350.339	976.041	827.515	239.972	982.003	563.781	185.740	1004.997	802.193	394.268	778.753	565.981	252.348	836.662	536.665	449.129	423.827	605.173	434.423	423.981	708.311	423.264	274.815	634.045	295.213	42.564	594.468	226.606	9.116	633.219	441.019	-0.118	639.611	416.964	20.389	641.378	387.723	11.763	580.962	363.005	710.664	892.289	225.855	888.011	877.212	344.567	451.070	896.770	311.392	437.073	796.926	374.384	309.001	882.136	383.244	42.082	929.020	317.353	4.540	918.899	495.604	-9.957	818.266	498.025	13.335	827.484	490.704	3.226	902.392	564.568	678.081	852.790	553.555	605.022	891.595	498.659	644.153	846.566	683.582	700.827	773.878	775.936	672.943	687.243	672.958	657.462	654.051	640.667	974.151	728.528	482.809	1273.318	753.171	398.082	1495.653	913.694	430.002	1493.817	769.974	529.784	706.901	924.667	714.768	748.375	693.387
1173	11.72000	01:58:12:19	556.179	1564.410	879.360	587.342	1499.331	834.177	555.533	1502.448	942.636	331.485	1407.206	758.256	241.803	1235.650	663.337	220.664	1089.700	672.879	178.946	994.999	670.378	421.674	953.825	719.776	423.124	1075.424	741.070	448.113	1206.622	799.103	323.857	1327.121	609.793	518.335	1359.647	665.011	562.183	1234.729	700.521	498.117	1223.290	605.218	523.734	984.456	710.327	617.588	1012.784	673.386	639.804	825.617	662.888	621.626	828.738	747.848	301.324	1299.156	931.189	216.152	1293.471	757.940	343.262	1210.864	927.547	219.881	1190.481	892.994	383.313	1255.959	866.216	356.878	958.700	823.204	364.604	975.676	918.536	426.023	951.942	920.732	436.918	770.522	911.188	499.313	808.922	862.340	395.406	945.512	606.651	359.223	977.855	822.349	241.789	981.057	563.465	185.807	1004.886	801.303	395.428	777.903	566.706	253.636	835.465	537.146	451.226	422.966	604.933	436.562	422.922	707.589	424.733	273.925	633.856	295.319	42.518	594.459	226.705	9.241	633.374	441.179	-0.610	639.436	417.175	20.068	641.099	387.763	11.535	580.608	362.500	710.609	892.955	225.607	888.103	877.500	343.793	450.993	897.560	310.413	436.892	797.970	373.752	309.046	882.688	383.188	42.045	929.274	317.356	4.430	919.017	495.644	-9.851	818.432	499.236	13.421	827.019	490.665	3.219	902.458	561.839	675.932	852.495	549.458	603.443	886.728	496.181	643.212	846.910	672.617	696.056	775.995	764.286	665.605	689.954	661.921	653.009	656.396	636.057	970.698	729.648	483.860	1272.100	754.047	398.212	1494.322	914.615	430.788	1492.816	771.092	528.404	704.756	924.800	705.397	743.109	695.822
