NO_OF_FRAMES	740
NO_OF_CAMERAS	16
NO_OF_MARKERS	70
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 11:39:23.814	10092.39355540
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn_A	RKneeIn_B	RKneeOut_A	RKneeOut_B	LKneeIn_B	HeadFront_B	HeadFront_A	LKneeIn_A	HeadL_A	HeadL_B	HeadR_A	HeadR_B	Chest_A	Chest_B	WaistLFront_A	WaistLFront_B	WaistRFront_A	WaistRFront_B	LShoulderTop_A	LShoulderTop_B	RShoulderTop_A	RShoulderTop_B	SpineThoracic2_A	SpineThoracic2_B	SpineThoracic12_A	SpineThoracic12_B	WaistL_A	WaistL_B	WaistR_A	WaistR_B	WaistBack_A	WaistBack_B	LHeelBack_A	LHeelBack_B	RHeelBack_A	RHeelBack_B	LAnkleOut_A	LAnkleOut_B	RAnkleOut_A	RAnkleOut_B	LForefoot2_A	RForefoot2_A	LForefoot2_B	RForefoot2_B	LForefoot5_A	RForefoot5_A	LForefoot5_B	RForefoot5_B	LHand2_A	LHand2_B	RHand2_A	RHand2_B	LWristIn_A	LWristIn_B	RWristIn_A	RWristIn_B	LWristOut_A	RWristOut_A	LWristOut_B	RWristOut_B	LElbowIn_A	LElbowIn_B	RElbowIn_A	RElbowIn_B	LElbowOut_A	LElbowOut_B	RElbowOut_A	RElbowOut_B	LKneeOut_A	LKneeOut_B
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn_A X	RKneeIn_A Y	RKneeIn_A Z	RKneeIn_B X	RKneeIn_B Y	RKneeIn_B Z	RKneeOut_A X	RKneeOut_A Y	RKneeOut_A Z	RKneeOut_B X	RKneeOut_B Y	RKneeOut_B Z	LKneeIn_B X	LKneeIn_B Y	LKneeIn_B Z	HeadFront_B X	HeadFront_B Y	HeadFront_B Z	HeadFront_A X	HeadFront_A Y	HeadFront_A Z	LKneeIn_A X	LKneeIn_A Y	LKneeIn_A Z	HeadL_A X	HeadL_A Y	HeadL_A Z	HeadL_B X	HeadL_B Y	HeadL_B Z	HeadR_A X	HeadR_A Y	HeadR_A Z	HeadR_B X	HeadR_B Y	HeadR_B Z	Chest_A X	Chest_A Y	Chest_A Z	Chest_B X	Chest_B Y	Chest_B Z	WaistLFront_A X	WaistLFront_A Y	WaistLFront_A Z	WaistLFront_B X	WaistLFront_B Y	WaistLFront_B Z	WaistRFront_A X	WaistRFront_A Y	WaistRFront_A Z	WaistRFront_B X	WaistRFront_B Y	WaistRFront_B Z	LShoulderTop_A X	LShoulderTop_A Y	LShoulderTop_A Z	LShoulderTop_B X	LShoulderTop_B Y	LShoulderTop_B Z	RShoulderTop_A X	RShoulderTop_A Y	RShoulderTop_A Z	RShoulderTop_B X	RShoulderTop_B Y	RShoulderTop_B Z	SpineThoracic2_A X	SpineThoracic2_A Y	SpineThoracic2_A Z	SpineThoracic2_B X	SpineThoracic2_B Y	SpineThoracic2_B Z	SpineThoracic12_A X	SpineThoracic12_A Y	SpineThoracic12_A Z	SpineThoracic12_B X	SpineThoracic12_B Y	SpineThoracic12_B Z	WaistL_A X	WaistL_A Y	WaistL_A Z	WaistL_B X	WaistL_B Y	WaistL_B Z	WaistR_A X	WaistR_A Y	WaistR_A Z	WaistR_B X	WaistR_B Y	WaistR_B Z	WaistBack_A X	WaistBack_A Y	WaistBack_A Z	WaistBack_B X	WaistBack_B Y	WaistBack_B Z	LHeelBack_A X	LHeelBack_A Y	LHeelBack_A Z	LHeelBack_B X	LHeelBack_B Y	LHeelBack_B Z	RHeelBack_A X	RHeelBack_A Y	RHeelBack_A Z	RHeelBack_B X	RHeelBack_B Y	RHeelBack_B Z	LAnkleOut_A X	LAnkleOut_A Y	LAnkleOut_A Z	LAnkleOut_B X	LAnkleOut_B Y	LAnkleOut_B Z	RAnkleOut_A X	RAnkleOut_A Y	RAnkleOut_A Z	RAnkleOut_B X	RAnkleOut_B Y	RAnkleOut_B Z	LForefoot2_A X	LForefoot2_A Y	LForefoot2_A Z	RForefoot2_A X	RForefoot2_A Y	RForefoot2_A Z	LForefoot2_B X	LForefoot2_B Y	LForefoot2_B Z	RForefoot2_B X	RForefoot2_B Y	RForefoot2_B Z	LForefoot5_A X	LForefoot5_A Y	LForefoot5_A Z	RForefoot5_A X	RForefoot5_A Y	RForefoot5_A Z	LForefoot5_B X	LForefoot5_B Y	LForefoot5_B Z	RForefoot5_B X	RForefoot5_B Y	RForefoot5_B Z	LHand2_A X	LHand2_A Y	LHand2_A Z	LHand2_B X	LHand2_B Y	LHand2_B Z	RHand2_A X	RHand2_A Y	RHand2_A Z	RHand2_B X	RHand2_B Y	RHand2_B Z	LWristIn_A X	LWristIn_A Y	LWristIn_A Z	LWristIn_B X	LWristIn_B Y	LWristIn_B Z	RWristIn_A X	RWristIn_A Y	RWristIn_A Z	RWristIn_B X	RWristIn_B Y	RWristIn_B Z	LWristOut_A X	LWristOut_A Y	LWristOut_A Z	RWristOut_A X	RWristOut_A Y	RWristOut_A Z	LWristOut_B X	LWristOut_B Y	LWristOut_B Z	RWristOut_B X	RWristOut_B Y	RWristOut_B Z	LElbowIn_A X	LElbowIn_A Y	LElbowIn_A Z	LElbowIn_B X	LElbowIn_B Y	LElbowIn_B Z	RElbowIn_A X	RElbowIn_A Y	RElbowIn_A Z	RElbowIn_B X	RElbowIn_B Y	RElbowIn_B Z	LElbowOut_A X	LElbowOut_A Y	LElbowOut_A Z	LElbowOut_B X	LElbowOut_B Y	LElbowOut_B Z	RElbowOut_A X	RElbowOut_A Y	RElbowOut_A Z	RElbowOut_B X	RElbowOut_B Y	RElbowOut_B Z	LKneeOut_A X	LKneeOut_A Y	LKneeOut_A Z	LKneeOut_B X	LKneeOut_B Y	LKneeOut_B Z	
2636	26.35000	00:56:45:16	-1423.681	1098.745	417.565	2091.709	1178.366	375.074	-1390.405	961.779	427.449	2093.548	1302.792	430.624	2135.480	885.786	407.206	2085.618	1108.840	1458.146	-1145.913	1142.978	1432.662	-1700.072	1178.057	453.239	-1257.145	1222.786	1382.145	2153.125	975.083	1404.187	-1210.895	1018.386	1362.563	2225.152	1160.179	1389.795	-1264.844	1168.674	1036.529	2084.263	1056.466	1120.871	-1578.324	1200.045	844.771	2219.628	901.135	871.370	-1446.276	1009.806	794.302	2180.933	1181.251	862.938	-1316.118	1232.682	1189.243	2119.438	961.039	1223.150	-1197.188	1017.416	1122.921	2130.088	1178.010	1215.662	-1350.755	1054.309	1253.712	2284.491	1040.896	1238.404	-1439.562	1026.020	1181.261	2334.562	1047.950	1131.717	-1673.651	1135.689	987.386	2294.245	894.070	922.624	-1493.971	911.641	907.428	2224.795	1203.491	926.711	-1532.358	1004.365	1068.568	2348.539	1058.560	1001.977	-1981.813	1198.160	133.848	2377.274	842.510	37.084	-1526.647	975.281	39.439	2305.397	1388.798	73.025	-1949.219	1272.879	158.155	2331.237	776.518	111.945	-1438.558	961.445	68.409	2214.618	1419.762	139.128	-1817.084	1322.708	33.860	-1310.318	1034.186	27.727	2138.956	710.725	31.777	2037.544	1417.376	40.172	-1868.162	1341.618	36.696	-1321.128	971.488	16.228	2210.439	672.129	16.688	2078.417	1471.453	34.968	-1326.630	1407.487	763.685	1745.485	1072.820	1030.583	-1084.532	1210.015	881.654	1849.374	1506.140	1110.773	-1356.997	1344.317	798.107	1841.223	1103.971	1061.868	-1165.731	1224.448	883.053	1892.094	1450.721	1129.653	-1402.591	1425.632	781.897	-1102.942	1193.802	807.491	1807.245	1094.173	973.063	1847.914	1435.289	1040.665	-1430.730	1296.981	950.596	2036.625	1022.927	998.122	-1243.979	1055.650	887.691	1989.964	1289.545	1026.580	-1498.858	1378.687	969.845	1981.968	934.983	996.572	-1196.576	969.780	831.562	2058.469	1356.932	984.813	-1783.708	1270.165	500.524	2216.877	767.007	412.877
2637	26.36000	00:56:45:16	-1422.977	1099.002	417.602	2094.769	1180.923	369.177	-1388.950	962.280	427.412	2092.218	1305.175	424.256	2133.671	885.034	403.372	2085.029	1118.109	1452.682	-1141.225	1144.719	1427.317	-1700.424	1178.005	452.617	-1252.801	1224.280	1377.194	2149.086	981.972	1400.503	-1206.075	1020.040	1357.246	2226.664	1164.817	1385.488	-1263.404	1170.188	1031.750	2083.898	1065.910	1115.579	-1578.671	1199.373	843.462	2216.582	905.765	866.720	-1445.121	1009.099	792.688	2179.914	1185.413	856.165	-1315.218	1234.475	1185.299	2115.786	967.956	1218.692	-1195.274	1018.994	1115.926	2134.209	1184.069	1213.541	-1346.113	1055.040	1249.710	2283.238	1041.901	1234.097	-1435.604	1025.980	1178.250	2334.062	1048.171	1127.553	-1672.953	1135.137	986.940	2289.978	896.966	919.198	-1493.211	911.249	906.187	2224.056	1207.687	921.706	-1529.812	1003.823	1066.840	2346.650	1060.525	996.521	-1983.612	1196.801	134.334	2376.752	843.362	36.890	-1526.634	975.107	39.487	2299.994	1393.406	66.245	-1951.033	1271.539	158.274	2331.349	776.836	111.681	-1438.426	961.443	68.354	2207.812	1426.108	133.345	-1819.115	1321.187	33.842	-1310.317	1034.206	27.736	2140.291	708.401	32.069	2029.443	1421.863	40.173	-1870.257	1340.013	36.610	-1321.091	971.505	16.247	2212.279	670.838	16.877	2072.232	1475.973	31.524	-1346.045	1405.336	757.409	1747.068	1100.084	1031.253	-1091.050	1214.584	873.068	1858.495	1508.791	1124.194	-1373.697	1341.239	793.471	1842.461	1126.942	1064.041	-1172.116	1227.609	877.572	1900.253	1452.113	1137.519	-1421.474	1421.102	777.537	-1111.993	1199.005	799.032	1808.402	1121.512	975.053	1860.500	1448.843	1047.506	-1441.607	1293.484	947.970	2031.371	1035.482	998.639	-1247.920	1057.698	882.533	1994.926	1295.630	1026.473	-1511.167	1373.587	969.004	1975.320	951.466	994.006	-1200.328	973.121	824.464	2063.756	1362.319	983.755	-1784.217	1269.759	500.177	2214.647	766.349	410.261
2638	26.37000	00:56:45:16	-1421.304	1099.610	417.990	2097.256	1184.132	363.726	-1387.528	962.703	427.385	2090.154	1308.627	417.136	2129.314	884.906	400.857	2084.761	1127.500	1447.252	-1137.000	1146.490	1422.277	-1701.077	1177.994	452.233	-1248.932	1225.852	1372.514	2144.565	988.481	1397.167	-1201.740	1021.771	1352.190	2229.050	1168.804	1381.104	-1262.150	1171.751	1027.277	2084.857	1074.804	1111.378	-1579.031	1198.805	842.183	2212.472	910.812	862.045	-1445.192	1008.537	790.977	2179.939	1191.174	851.365	-1314.147	1236.329	1180.967	2112.525	975.287	1214.639	-1194.296	1021.430	1108.997	2137.997	1190.216	1212.480	-1342.017	1055.966	1245.892	2282.098	1042.156	1229.684	-1431.948	1026.086	1175.433	2333.576	1048.039	1123.243	-1672.228	1134.588	986.540	2284.496	899.052	915.258	-1492.557	910.949	904.847	2224.517	1212.177	917.380	-1527.498	1003.544	1065.375	2345.253	1061.827	991.430	-1985.541	1195.603	135.083	2375.667	844.660	37.135	-1526.606	974.863	39.554	2298.065	1394.665	60.300	-1953.140	1269.954	158.520	2330.238	777.868	112.367	-1438.279	961.362	68.314	2206.272	1429.354	128.767	-1821.280	1319.560	33.757	-1310.335	1034.186	27.774	2141.438	705.832	31.878	2026.043	1424.972	40.149	-1872.456	1338.302	36.450	-1321.052	971.480	16.273	2214.057	669.473	17.106	2069.814	1478.568	29.367	-1364.990	1402.430	752.677	1746.012	1131.239	1033.158	-1097.053	1218.331	865.457	1880.090	1515.625	1135.287	-1389.802	1338.584	789.224	1843.360	1150.569	1066.948	-1178.037	1230.312	872.642	1909.310	1450.101	1149.498	-1440.140	1416.832	774.750	-1120.441	1203.436	791.648	1809.906	1149.601	977.858	1874.640	1455.670	1054.123	-1451.009	1290.900	946.307	2027.119	1050.852	998.382	-1249.365	1060.796	878.966	2002.040	1301.805	1026.654	-1523.170	1368.398	969.165	1967.042	970.617	993.518	-1204.301	975.926	818.098	2070.776	1367.260	980.896	-1784.796	1269.805	499.975	2208.804	765.158	408.431
2639	26.38000	00:56:45:16	-1420.907	1099.569	417.611	2097.274	1188.000	359.625	-1386.193	963.036	427.251	2087.520	1313.428	411.415	2123.158	885.537	399.766	2085.467	1136.970	1441.787	-1133.116	1148.433	1417.473	-1701.761	1178.356	452.018	-1245.455	1227.498	1368.202	2140.512	995.349	1393.909	-1197.763	1023.577	1347.443	2231.754	1172.273	1377.235	-1261.186	1173.386	1023.095	2085.727	1083.685	1108.324	-1579.532	1198.422	841.020	2207.944	916.103	857.447	-1445.528	1008.167	789.202	2181.268	1197.173	847.188	-1313.460	1238.241	1176.923	2108.700	983.182	1210.732	-1191.783	1023.486	1103.603	2142.807	1196.086	1210.772	-1338.335	1056.868	1242.296	2280.772	1042.073	1225.330	-1428.740	1026.373	1172.896	2331.523	1047.838	1117.929	-1671.594	1134.072	986.103	2278.407	901.329	911.307	-1492.019	910.714	903.583	2226.449	1216.712	913.669	-1525.405	1003.436	1064.037	2344.175	1062.479	987.193	-1987.618	1194.643	135.910	2374.052	845.847	37.300	-1526.565	974.650	39.508	2299.636	1393.433	54.977	-1955.293	1269.127	158.989	2328.565	778.656	113.274	-1438.128	961.242	68.328	2209.872	1429.300	125.145	-1823.534	1317.952	33.767	-1310.342	1034.179	27.780	2141.900	703.903	31.285	2028.777	1425.834	41.073	-1874.805	1336.706	36.277	-1321.030	971.476	16.256	2215.152	668.458	17.048	2071.681	1479.261	28.727	-1383.737	1400.148	749.119	1748.142	1162.499	1036.328	-1102.902	1221.665	858.195	1920.390	1515.260	1142.229	-1405.887	1335.717	786.727	1846.493	1174.608	1070.686	-1183.659	1232.578	868.136	1919.398	1448.018	1146.075	-1458.750	1412.652	772.944	-1128.482	1207.261	784.965	1813.879	1181.417	980.427	1896.369	1476.122	1048.004	-1461.684	1286.861	945.364	2025.317	1065.788	996.613	-1255.332	1060.967	873.782	2012.161	1305.587	1024.369	-1534.402	1363.139	970.377	1958.511	990.985	993.342	-1208.191	978.286	812.430	2080.871	1368.120	975.613	-1785.511	1270.134	499.923	2201.353	764.495	407.418
2640	26.39000	00:56:45:17	-1419.199	1100.215	417.794	2093.738	1191.959	357.791	-1385.052	963.345	427.065	2084.808	1318.339	407.514	2116.011	886.601	398.491	2086.801	1146.432	1437.142	-1129.603	1150.474	1412.886	-1702.580	1179.093	451.818	-1242.427	1229.235	1364.165	2136.502	1002.335	1390.941	-1194.168	1025.462	1343.168	2234.695	1175.335	1373.792	-1260.586	1174.940	1019.127	2085.725	1093.761	1106.764	-1580.047	1198.186	839.988	2203.183	921.431	853.102	-1447.141	1007.944	787.340	2184.684	1203.611	843.380	-1313.123	1240.209	1173.192	2104.072	991.398	1206.632	-1189.580	1025.537	1098.594	2148.013	1201.754	1209.368	-1335.104	1058.003	1238.989	2278.535	1041.660	1221.219	-1425.947	1026.791	1170.534	2329.573	1046.506	1114.081	-1671.009	1133.586	985.678	2272.274	904.304	907.131	-1491.550	910.566	902.178	2229.852	1221.140	910.443	-1523.609	1003.458	1062.842	2342.789	1062.119	983.744	-1990.081	1194.309	137.189	2373.259	846.327	38.870	-1526.510	974.431	39.572	2301.443	1389.952	48.556	-1957.599	1268.842	159.633	2326.381	779.194	114.412	-1437.992	961.096	68.319	2216.666	1427.212	122.103	-1826.029	1316.337	33.794	-1310.371	1034.175	27.777	2141.407	703.578	30.453	2032.208	1426.952	42.415	-1877.313	1335.291	35.986	-1320.992	971.446	16.254	2214.858	668.322	17.070	2074.602	1479.933	28.876	-1402.108	1398.130	746.840	1754.201	1196.243	1040.502	-1108.790	1224.666	851.610	1936.721	1530.516	1135.559	-1421.515	1333.515	784.930	1854.452	1199.405	1074.212	-1189.234	1234.313	863.859	1941.151	1454.528	1135.436	-1477.085	1408.754	772.294	-1135.540	1210.286	779.252	1820.045	1210.666	984.677	1923.591	1499.765	1047.275	-1471.252	1283.669	945.072	2022.302	1078.453	994.253	-1258.814	1062.131	870.011	2021.898	1312.250	1020.082	-1545.580	1357.817	972.219	1951.085	1010.449	991.914	-1211.987	980.220	807.466	2095.380	1367.548	968.866	-1785.528	1271.211	500.300	2193.633	765.139	407.220
2641	26.40000	00:56:45:17	-1418.856	1100.306	417.125	2088.447	1196.464	357.628	-1384.114	963.677	426.748	2083.320	1323.594	405.708	2108.735	888.808	396.527	2088.248	1155.451	1433.210	-1126.512	1152.643	1408.726	-1703.388	1180.169	451.539	-1239.866	1231.009	1360.506	2132.435	1010.151	1387.017	-1190.936	1027.467	1339.145	2237.828	1177.832	1370.320	-1259.880	1176.788	1015.696	2084.997	1104.831	1105.191	-1580.674	1198.080	838.980	2197.859	927.012	848.892	-1447.434	1007.963	785.855	2187.407	1209.461	841.354	-1313.104	1242.183	1169.813	2098.501	999.496	1203.049	-1187.805	1027.678	1094.110	2152.987	1207.070	1207.306	-1332.316	1059.236	1236.098	2275.496	1041.639	1218.111	-1423.923	1026.942	1169.087	2326.688	1044.680	1110.924	-1670.632	1133.222	985.231	2265.582	907.747	902.766	-1491.143	910.527	900.926	2234.486	1225.337	907.635	-1522.012	1003.579	1061.528	2340.895	1061.050	980.895	-1992.854	1194.357	138.410	2372.539	846.275	40.167	-1526.484	974.176	39.597	2302.071	1387.000	44.551	-1960.136	1268.942	160.423	2324.114	779.473	115.657	-1437.918	961.002	68.271	2220.785	1423.359	118.877	-1828.683	1314.739	33.639	-1310.396	1034.183	27.798	2140.646	703.648	29.519	2032.693	1428.163	42.774	-1879.941	1334.078	35.845	-1320.962	971.407	16.271	2214.278	668.425	17.248	2075.879	1480.232	28.640	-1420.116	1396.523	745.504	1765.601	1231.868	1049.335	-1114.079	1227.021	845.831	1947.611	1539.692	1131.792	-1436.470	1331.706	784.356	1868.161	1223.748	1077.183	-1194.355	1235.750	860.218	1966.285	1466.660	1135.329	-1494.975	1405.094	772.720	-1142.331	1212.864	774.101	1829.444	1236.993	990.472	1948.012	1504.097	1048.155	-1480.342	1280.618	945.406	2020.495	1094.894	991.797	-1261.652	1063.323	866.950	2035.982	1318.640	1011.656	-1556.459	1352.462	974.785	1944.816	1029.805	988.975	-1215.710	981.725	803.071	2113.026	1368.868	960.746	-1786.158	1272.362	500.265	2186.555	767.152	406.831
2642	26.41000	00:56:45:17	-1417.998	1100.732	416.796	2083.186	1202.382	358.070	-1383.359	964.119	426.492	2083.180	1329.893	406.112	2102.513	892.989	393.773	2090.064	1164.414	1430.353	-1123.968	1154.877	1404.836	-1704.292	1181.705	451.097	-1237.837	1232.839	1357.228	2127.879	1017.068	1384.056	-1188.184	1029.523	1335.484	2240.410	1179.713	1366.917	-1259.845	1178.394	1012.402	2083.944	1116.199	1103.100	-1581.318	1198.022	837.905	2191.472	933.887	844.897	-1446.314	1008.093	784.758	2192.130	1215.897	838.824	-1313.719	1244.513	1167.345	2092.524	1008.782	1199.587	-1186.355	1029.097	1090.095	2155.274	1213.521	1206.022	-1329.934	1060.523	1233.423	2270.818	1042.015	1215.591	-1421.874	1027.433	1167.049	2323.062	1043.286	1108.439	-1670.369	1132.935	984.649	2257.408	911.332	898.461	-1490.801	910.575	899.597	2240.466	1229.545	905.156	-1520.817	1003.778	1060.370	2338.576	1059.589	978.398	-1995.922	1194.954	139.913	2371.701	846.084	41.147	-1526.399	974.071	39.578	2302.469	1386.981	43.188	-1962.801	1269.437	160.988	2321.750	779.680	116.969	-1437.845	960.946	68.280	2221.646	1420.625	118.627	-1831.466	1313.264	33.550	-1310.410	1034.157	27.800	2140.012	703.505	28.672	2032.564	1427.839	43.345	-1882.593	1333.026	35.632	-1320.933	971.371	16.263	2213.814	668.333	17.117	2076.125	1480.080	28.801	-1437.953	1395.506	745.555	1784.217	1268.434	1060.524	-1119.071	1229.008	840.748	1966.295	1537.122	1130.695	-1451.087	1330.666	784.645	1887.063	1246.770	1079.899	-1199.080	1236.855	856.988	1985.506	1467.877	1129.702	-1512.419	1401.773	774.182	-1148.708	1215.067	769.658	1843.218	1264.848	995.725	1962.422	1500.997	1038.562	-1489.162	1277.814	946.241	2021.619	1108.907	986.615	-1264.809	1063.943	864.156	2052.981	1322.508	1002.679	-1566.825	1347.151	977.874	1939.930	1048.942	986.011	-1219.263	982.897	799.113	2131.039	1373.408	952.858	-1786.747	1273.752	500.334	2179.809	770.533	405.942
2643	26.42000	00:56:45:17	-1416.452	1101.571	416.855	2077.925	1209.828	359.454	-1382.789	964.367	426.139	2083.720	1337.197	406.843	2097.785	899.438	390.623	2091.974	1172.931	1428.262	-1121.823	1157.279	1401.310	-1705.230	1183.408	450.543	-1236.278	1234.799	1354.239	2123.235	1024.023	1381.778	-1185.901	1031.693	1332.087	2241.985	1181.989	1363.169	-1260.197	1180.014	1009.358	2083.207	1127.441	1100.035	-1581.983	1197.993	836.832	2185.182	940.832	841.092	-1446.691	1008.235	783.409	2197.247	1222.333	837.268	-1314.587	1246.854	1164.850	2086.345	1018.970	1196.047	-1185.081	1031.159	1086.479	2157.570	1221.833	1203.765	-1328.061	1061.847	1230.931	2266.273	1043.314	1213.694	-1420.240	1028.037	1165.124	2318.991	1042.694	1106.831	-1670.312	1132.798	984.058	2249.235	915.299	894.195	-1490.562	910.764	898.535	2246.779	1233.478	903.089	-1519.757	1004.091	1059.105	2335.987	1058.430	976.172	-1999.226	1196.147	141.580	2371.455	845.601	42.722	-1526.025	973.728	40.118	2302.550	1387.291	42.952	-1965.706	1270.556	161.937	2319.355	779.934	118.342	-1437.754	960.976	68.284	2222.028	1422.809	117.576	-1834.408	1311.944	33.505	-1310.438	1034.130	27.777	2139.134	703.452	27.917	2032.871	1428.335	43.478	-1885.315	1332.278	35.543	-1320.950	971.385	16.256	2213.158	668.318	17.287	2076.245	1480.450	28.525	-1455.235	1395.060	746.331	1809.230	1302.124	1069.668	-1123.996	1230.871	835.992	1981.355	1527.527	1128.078	-1465.487	1329.726	785.744	1908.556	1267.217	1082.355	-1203.511	1237.726	854.122	1998.563	1457.282	1123.230	-1529.385	1398.804	776.498	-1154.603	1216.909	765.854	1866.663	1292.827	999.851	1974.495	1497.744	1031.403	-1497.492	1275.274	947.487	2025.821	1121.939	980.193	-1268.182	1064.098	861.371	2071.166	1325.120	992.152	-1576.813	1341.941	981.445	1937.078	1068.898	982.728	-1222.512	983.880	795.817	2149.374	1376.810	944.381	-1787.328	1275.553	500.263	2172.383	775.201	404.535
2644	26.43000	00:56:45:18	-1415.651	1102.118	416.671	2073.256	1217.788	361.833	-1381.818	965.236	426.143	2083.963	1345.190	407.893	2094.316	907.386	386.987	2093.523	1181.331	1426.559	-1120.424	1159.722	1398.139	-1706.258	1185.318	449.828	-1235.306	1236.825	1351.504	2118.529	1031.349	1379.798	-1184.160	1033.951	1329.118	2243.083	1184.463	1359.875	-1260.741	1181.596	1006.659	2082.453	1138.284	1096.663	-1582.720	1198.026	835.746	2178.595	948.316	837.433	-1447.114	1008.559	782.179	2202.481	1228.265	836.321	-1315.294	1249.200	1161.790	2080.453	1029.158	1192.266	-1184.160	1033.070	1083.314	2159.996	1230.161	1200.738	-1326.652	1063.274	1228.576	2260.837	1044.886	1212.180	-1418.844	1028.740	1163.192	2314.173	1042.722	1105.592	-1670.196	1132.827	983.522	2240.527	919.340	890.229	-1490.417	911.105	897.477	2252.963	1237.197	901.316	-1518.954	1004.480	1057.937	2333.191	1058.072	974.586	-2002.915	1197.832	143.313	2371.296	844.689	43.673	-1525.977	973.701	40.262	2302.669	1388.158	42.765	-1968.675	1272.287	162.948	2316.960	780.005	119.584	-1437.637	961.041	68.397	2220.815	1426.249	117.122	-1837.439	1310.691	33.448	-1310.444	1034.147	27.813	2138.207	703.637	27.221	2033.153	1428.928	43.533	-1888.105	1331.712	35.419	-1320.959	971.371	16.254	2212.228	668.244	17.447	2076.291	1481.111	28.180	-1472.129	1395.568	748.005	1835.849	1319.987	1068.414	-1128.197	1232.203	832.124	1993.050	1518.526	1124.436	-1479.400	1329.376	786.815	1932.927	1286.692	1083.195	-1207.799	1238.362	851.851	2012.241	1447.609	1114.327	-1546.127	1396.135	779.196	-1160.216	1218.517	762.388	1893.819	1318.299	1002.497	1992.674	1494.688	1027.755	-1505.584	1273.031	949.036	2033.213	1133.525	973.958	-1270.760	1064.470	859.340	2085.094	1322.313	977.315	-1586.022	1337.121	985.702	1941.479	1089.382	975.683	-1225.562	984.580	792.943	2167.895	1377.598	936.113	-1787.870	1277.595	500.181	2163.764	780.720	402.694
2645	26.44000	00:56:45:18	-1414.848	1102.824	416.520	2069.919	1225.956	364.772	-1380.871	965.952	426.125	2084.433	1353.685	409.512	2091.831	916.537	382.898	2094.540	1189.694	1425.130	-1119.549	1162.265	1395.431	-1707.303	1187.418	449.151	-1234.823	1238.985	1348.999	2113.420	1038.945	1377.880	-1183.086	1036.251	1326.682	2243.999	1186.830	1357.491	-1261.451	1183.326	1004.444	2082.048	1149.089	1093.855	-1583.519	1198.099	834.611	2171.859	955.957	834.114	-1449.134	1008.775	780.587	2207.116	1234.694	836.244	-1316.472	1251.024	1159.626	2075.819	1039.030	1187.711	-1183.568	1035.091	1080.572	2163.668	1237.820	1196.858	-1325.630	1064.797	1226.381	2255.937	1047.293	1211.151	-1417.874	1029.522	1161.429	2309.581	1042.361	1104.818	-1670.591	1132.874	982.470	2232.379	923.662	887.000	-1490.461	911.515	896.555	2259.076	1240.565	900.281	-1518.370	1004.917	1056.805	2330.585	1057.682	973.925	-2006.736	1200.258	145.241	2371.391	843.536	44.258	-1525.900	973.655	40.542	2302.889	1388.676	42.055	-1971.401	1274.884	164.019	2314.819	779.256	120.862	-1437.454	961.123	68.593	2219.998	1429.473	115.955	-1840.534	1309.558	33.421	-1310.419	1034.180	27.795	2137.309	703.814	26.639	2033.202	1429.377	43.990	-1890.907	1331.491	35.299	-1320.925	971.364	16.275	2211.287	668.099	17.614	2076.349	1481.567	27.955	-1488.622	1396.058	750.152	1857.305	1332.001	1060.381	-1132.280	1233.517	828.527	2014.370	1518.475	1115.234	-1492.988	1329.423	788.563	1952.381	1304.027	1078.022	-1211.550	1239.000	849.825	2029.625	1445.463	1106.388	-1562.196	1393.842	782.754	-1165.399	1219.900	759.420	1922.012	1338.282	995.255	2011.293	1489.986	1018.510	-1513.360	1271.101	950.891	2038.075	1146.493	967.125	-1271.924	1064.866	857.770	2100.348	1319.300	968.838	-1595.097	1332.341	990.020	1947.824	1109.416	967.707	-1228.456	985.160	790.533	2183.864	1375.196	928.103	-1788.350	1279.936	500.041	2154.198	786.844	400.707
