NO_OF_FRAMES	287
NO_OF_CAMERAS	16
NO_OF_MARKERS	41
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-07, 11:43:37.424	11577.76636880
DATA_INCLUDED	3D
MARKER_NAMES	Federico_HeadFront	Federico_HeadL	Federico_HeadR	Federico_Chest	Federico_WaistLFront	Federico_WaistRFront	Federico_LShoulderTop	Federico_RShoulderTop	Federico_SpineThoracic2	Federico_SpineThoracic12	Federico_WaistBack	Federico_WaistL	Federico_WaistR	Federico_LThighFrontLow	Federico_RThighFrontLow	Federico_LKneeOut	Federico_LKneeIn	Federico_RKneeOut	Federico_RKneeIn	Federico_LShinFrontHigh	Federico_RShinFrontHigh	Federico_LHeelBack	Federico_RHeelBack	Federico_LAnkleOut	Federico_RAnkleOut	Federico_LForefoot2	Federico_RForefoot2	Federico_LForefoot5	Federico_RForefoot5	Federico_LHand2	Federico_RHand2	Federico_LWristIn	Federico_RWristIn	Federico_LWristOut	Federico_RWristOut	Federico_LArm	Federico_RArm	Federico_LElbowIn	Federico_RElbowIn	Federico_LElbowOut	Federico_RElbowOut
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured
Frame	Time	SMPTE	Federico_HeadFront X	Federico_HeadFront Y	Federico_HeadFront Z	Federico_HeadL X	Federico_HeadL Y	Federico_HeadL Z	Federico_HeadR X	Federico_HeadR Y	Federico_HeadR Z	Federico_Chest X	Federico_Chest Y	Federico_Chest Z	Federico_WaistLFront X	Federico_WaistLFront Y	Federico_WaistLFront Z	Federico_WaistRFront X	Federico_WaistRFront Y	Federico_WaistRFront Z	Federico_LShoulderTop X	Federico_LShoulderTop Y	Federico_LShoulderTop Z	Federico_RShoulderTop X	Federico_RShoulderTop Y	Federico_RShoulderTop Z	Federico_SpineThoracic2 X	Federico_SpineThoracic2 Y	Federico_SpineThoracic2 Z	Federico_SpineThoracic12 X	Federico_SpineThoracic12 Y	Federico_SpineThoracic12 Z	Federico_WaistBack X	Federico_WaistBack Y	Federico_WaistBack Z	Federico_WaistL X	Federico_WaistL Y	Federico_WaistL Z	Federico_WaistR X	Federico_WaistR Y	Federico_WaistR Z	Federico_LThighFrontLow X	Federico_LThighFrontLow Y	Federico_LThighFrontLow Z	Federico_RThighFrontLow X	Federico_RThighFrontLow Y	Federico_RThighFrontLow Z	Federico_LKneeOut X	Federico_LKneeOut Y	Federico_LKneeOut Z	Federico_LKneeIn X	Federico_LKneeIn Y	Federico_LKneeIn Z	Federico_RKneeOut X	Federico_RKneeOut Y	Federico_RKneeOut Z	Federico_RKneeIn X	Federico_RKneeIn Y	Federico_RKneeIn Z	Federico_LShinFrontHigh X	Federico_LShinFrontHigh Y	Federico_LShinFrontHigh Z	Federico_RShinFrontHigh X	Federico_RShinFrontHigh Y	Federico_RShinFrontHigh Z	Federico_LHeelBack X	Federico_LHeelBack Y	Federico_LHeelBack Z	Federico_RHeelBack X	Federico_RHeelBack Y	Federico_RHeelBack Z	Federico_LAnkleOut X	Federico_LAnkleOut Y	Federico_LAnkleOut Z	Federico_RAnkleOut X	Federico_RAnkleOut Y	Federico_RAnkleOut Z	Federico_LForefoot2 X	Federico_LForefoot2 Y	Federico_LForefoot2 Z	Federico_RForefoot2 X	Federico_RForefoot2 Y	Federico_RForefoot2 Z	Federico_LForefoot5 X	Federico_LForefoot5 Y	Federico_LForefoot5 Z	Federico_RForefoot5 X	Federico_RForefoot5 Y	Federico_RForefoot5 Z	Federico_LHand2 X	Federico_LHand2 Y	Federico_LHand2 Z	Federico_RHand2 X	Federico_RHand2 Y	Federico_RHand2 Z	Federico_LWristIn X	Federico_LWristIn Y	Federico_LWristIn Z	Federico_RWristIn X	Federico_RWristIn Y	Federico_RWristIn Z	Federico_LWristOut X	Federico_LWristOut Y	Federico_LWristOut Z	Federico_RWristOut X	Federico_RWristOut Y	Federico_RWristOut Z	Federico_LArm X	Federico_LArm Y	Federico_LArm Z	Federico_RArm X	Federico_RArm Y	Federico_RArm Z	Federico_LElbowIn X	Federico_LElbowIn Y	Federico_LElbowIn Z	Federico_RElbowIn X	Federico_RElbowIn Y	Federico_RElbowIn Z	Federico_LElbowOut X	Federico_LElbowOut Y	Federico_LElbowOut Z	Federico_RElbowOut X	Federico_RElbowOut Y	Federico_RElbowOut Z	
1878	18.77000	00:58:25:02	1915.091	933.059	1628.192	2067.191	854.679	1570.605	2044.032	1042.486	1589.658	2026.960	938.755	1275.988	2143.302	854.791	979.290	2044.699	1079.845	984.251	2154.265	813.409	1407.973	2060.521	1100.647	1418.320	2204.631	997.290	1429.311	2272.834	1030.295	1197.587	2273.215	1060.459	1023.101	2237.518	850.057	993.968	2103.823	1164.874	1005.450	2174.782	895.249	584.766	1964.000	1060.794	637.044	2323.723	926.405	465.975	2216.070	1041.191	475.032	2009.953	1165.844	504.193	2050.763	1009.691	491.945	2245.168	930.369	372.434	1946.022	1094.687	436.681	2377.238	1077.870	24.149	2084.279	1112.135	28.534	2371.013	989.275	56.092	2020.717	1172.682	61.756	2222.282	911.113	38.069	1856.378	1085.630	34.313	2266.526	893.377	25.858	1857.442	1139.703	26.901	2521.912	863.019	796.512	1884.624	1212.037	933.307	2450.643	867.759	862.354	1973.771	1218.827	956.186	2537.282	876.468	910.001	1915.697	1296.007	939.306	2337.405	872.710	1243.644	2126.526	1305.349	1254.481	2361.992	923.609	1107.371	2127.616	1304.712	1109.110	2406.206	820.783	1133.666	2029.602	1363.405	1147.488
1879	18.78000	00:58:25:02	1914.278	932.660	1627.856	2066.358	854.032	1570.603	2043.414	1041.929	1589.371	2026.492	937.589	1275.676	2142.888	854.378	979.188	2044.271	1079.443	984.192	2153.576	812.504	1408.146	2059.513	1100.217	1417.695	2203.586	996.584	1429.385	2272.249	1029.490	1197.675	2272.597	1059.322	1023.742	2237.310	849.314	993.411	2104.018	1164.696	1005.120	2174.103	894.901	584.680	1961.818	1060.014	637.877	2323.061	925.827	465.755	2215.583	1040.739	474.874	2007.809	1164.865	504.841	2048.195	1008.922	492.263	2244.602	930.031	372.109	1943.652	1094.155	437.154	2377.328	1077.933	24.091	2084.135	1112.209	29.071	2371.101	989.270	56.138	2020.321	1172.710	62.261	2222.475	911.149	38.270	1856.331	1085.590	34.399	2266.636	893.433	25.929	1857.351	1139.622	27.050	2527.395	870.210	801.341	1893.634	1215.453	925.331	2454.680	875.053	867.282	1982.469	1220.869	950.808	2542.363	880.948	915.267	1925.961	1299.143	933.256	2338.727	873.438	1247.524	2130.000	1303.486	1254.109	2365.441	926.063	1112.271	2133.626	1302.657	1108.918	2409.110	822.855	1137.517	2035.924	1362.904	1144.986
1880	18.79000	00:58:25:03	1913.363	932.305	1627.629	2065.445	853.507	1570.601	2042.571	1041.465	1589.005	2025.970	936.669	1275.247	2142.324	853.921	979.147	2043.720	1078.971	984.143	2152.766	811.677	1408.305	2058.484	1099.732	1417.028	2202.362	995.946	1429.458	2271.492	1028.652	1197.733	2271.950	1058.547	1024.377	2236.878	848.886	993.264	2103.845	1164.465	1004.802	2173.412	894.476	584.533	1959.726	1059.228	638.561	2322.478	925.327	465.548	2215.023	1040.269	474.705	2005.526	1163.879	505.457	2045.467	1008.045	492.788	2244.050	929.732	371.716	1941.125	1093.538	437.542	2377.408	1077.987	24.021	2083.888	1112.264	29.699	2371.107	989.273	56.055	2019.892	1172.765	62.796	2222.609	911.233	38.540	1856.257	1085.522	34.508	2266.704	893.454	25.959	1857.256	1139.563	27.196	2532.254	876.247	805.878	1902.050	1219.297	917.978	2458.998	879.922	871.576	1990.738	1222.945	945.896	2546.561	885.004	920.070	1935.700	1302.444	927.763	2339.718	873.901	1251.037	2133.196	1301.821	1253.811	2368.264	928.169	1116.620	2139.306	1300.617	1108.847	2411.332	824.595	1140.743	2041.914	1362.630	1142.670
1881	18.80000	00:58:25:03	1912.343	931.985	1627.402	2064.402	853.059	1570.505	2041.666	1041.102	1588.581	2025.278	935.767	1274.858	2141.791	853.340	979.114	2043.135	1078.487	983.986	2151.743	810.966	1408.333	2057.401	1099.308	1416.375	2201.259	995.359	1429.409	2270.732	1027.781	1197.724	2270.161	1057.684	1024.179	2236.188	848.680	993.285	2103.188	1164.047	1004.666	2172.789	894.067	584.357	1957.489	1058.415	639.380	2321.830	924.838	465.416	2214.438	1039.774	474.464	2003.044	1162.824	506.180	2042.506	1007.191	493.385	2243.568	929.410	371.267	1938.417	1092.858	437.952	2377.482	1078.028	23.931	2083.671	1112.240	30.535	2371.156	989.284	56.067	2019.423	1172.781	63.490	2222.815	911.279	38.759	1856.181	1085.498	34.678	2266.815	893.472	25.978	1857.161	1139.513	27.389	2536.500	881.175	810.133	1910.179	1223.374	910.889	2462.677	884.093	875.396	1998.366	1225.067	941.603	2549.918	888.707	924.467	1945.087	1305.625	922.891	2340.263	874.189	1253.999	2136.201	1300.331	1253.552	2370.427	929.862	1120.566	2144.701	1298.651	1108.614	2413.084	826.045	1143.668	2047.649	1362.416	1140.575
1882	18.81000	00:58:25:03	1911.207	931.762	1627.214	2063.252	852.712	1570.466	2040.592	1040.778	1588.315	2024.435	934.966	1274.538	2141.005	852.860	979.047	2042.497	1077.942	983.796	2150.606	810.331	1408.339	2056.204	1098.977	1415.875	2200.061	994.827	1429.269	2269.773	1026.835	1197.668	2269.096	1057.198	1024.273	2235.486	848.476	993.387	2102.388	1163.604	1004.521	2172.173	893.560	584.157	1955.118	1057.586	640.209	2321.322	924.413	465.312	2213.848	1039.280	474.288	2000.353	1161.656	507.019	2039.320	1006.221	493.935	2243.097	929.080	370.893	1935.404	1092.351	438.455	2377.561	1078.108	23.903	2083.439	1112.009	31.426	2371.227	989.295	56.100	2019.022	1172.766	64.227	2222.942	911.393	38.851	1856.030	1085.557	34.946	2266.910	893.512	25.989	1857.103	1139.491	27.715	2540.193	885.079	813.806	1919.073	1226.902	904.075	2465.572	887.522	878.525	2005.416	1227.252	937.605	2552.423	891.973	928.324	1954.198	1308.976	918.379	2340.388	874.236	1256.546	2138.964	1298.854	1253.416	2371.871	931.194	1123.926	2149.667	1296.599	1108.569	2414.080	827.103	1146.041	2053.463	1361.794	1138.280
1883	18.82000	00:58:25:03	1909.947	931.645	1627.029	2061.945	852.469	1570.381	2039.364	1040.536	1588.005	2023.356	934.344	1274.123	2140.218	852.378	978.825	2041.838	1077.396	983.517	2149.314	809.773	1408.330	2055.010	1098.743	1415.532	2198.741	994.351	1429.121	2268.787	1025.953	1197.654	2268.122	1056.944	1024.319	2234.730	848.213	993.363	2101.473	1163.153	1004.446	2171.561	893.033	583.939	1952.388	1056.643	641.201	2320.876	924.078	465.312	2213.243	1038.776	474.044	1997.395	1160.390	507.807	2035.789	1005.139	494.802	2242.722	928.792	370.630	1932.219	1091.361	439.110	2377.620	1078.142	23.790	2083.217	1111.736	32.433	2371.235	989.309	56.056	2018.656	1172.604	64.993	2223.043	911.459	38.999	1855.858	1085.632	35.450	2266.970	893.516	26.038	1857.091	1139.574	28.339	2543.092	888.026	817.027	1926.479	1231.157	898.103	2467.771	890.255	881.134	2012.016	1229.488	933.829	2554.172	894.648	931.748	1963.095	1312.504	914.099	2340.117	874.097	1258.611	2141.420	1297.329	1253.310	2372.666	932.096	1126.693	2154.151	1294.340	1108.588	2414.451	827.838	1147.996	2058.526	1361.224	1136.757
1884	18.83000	00:58:25:04	1908.537	931.640	1626.801	2060.450	852.266	1570.229	2038.063	1040.385	1587.704	2022.167	933.948	1273.803	2139.339	851.871	978.582	2040.999	1076.951	983.231	2147.782	809.292	1408.220	2053.695	1098.556	1415.281	2197.344	993.882	1428.926	2269.211	1025.714	1197.596	2267.236	1056.806	1024.331	2233.799	847.886	993.163	2100.420	1162.729	1004.343	2171.013	892.542	583.686	1949.332	1055.493	642.280	2320.439	923.792	465.250	2212.914	1038.635	473.746	1994.177	1158.958	508.627	2031.890	1004.031	495.709	2242.366	928.456	370.374	1928.782	1090.528	439.695	2377.681	1078.124	23.802	2082.935	1111.340	33.330	2371.252	989.308	56.091	2018.365	1172.301	65.846	2223.179	911.523	39.065	1855.677	1085.604	36.078	2267.048	893.516	26.119	1857.081	1139.643	29.081	2545.100	890.201	819.616	1933.577	1235.613	892.589	2469.354	892.416	883.211	2017.986	1231.550	930.369	2555.284	896.567	934.453	1971.610	1315.989	910.187	2339.363	873.829	1260.051	2143.816	1295.554	1253.304	2372.717	932.651	1128.694	2158.273	1291.996	1109.050	2414.191	828.234	1149.434	2063.840	1360.601	1135.424
1885	18.84000	00:58:25:04	1906.964	931.712	1626.515	2058.881	852.116	1570.151	2036.599	1040.274	1587.321	2020.779	933.644	1273.403	2138.344	851.383	978.301	2040.111	1076.489	982.929	2145.979	808.738	1407.877	2052.251	1098.433	1415.076	2195.783	993.381	1428.718	2266.332	1024.420	1197.098	2266.358	1056.745	1024.249	2232.737	847.595	992.940	2099.295	1162.393	1004.235	2170.404	892.109	583.441	1945.951	1054.362	643.428	2319.958	923.530	465.223	2212.347	1038.196	473.397	1990.828	1157.428	509.510	2027.181	1001.989	496.851	2241.983	928.185	370.167	1925.118	1089.679	440.359	2377.742	1078.127	23.747	2082.568	1110.844	34.320	2371.219	989.306	56.036	2018.012	1171.891	66.943	2223.223	911.608	39.157	1855.195	1085.490	36.925	2267.100	893.543	26.130	1856.734	1139.690	30.156	2546.121	891.603	821.506	1940.339	1240.160	887.611	2470.170	893.894	884.755	2024.067	1234.044	926.861	2555.785	897.654	936.511	1979.889	1319.518	906.649	2338.229	873.358	1260.981	2146.024	1293.637	1253.436	2372.195	932.849	1130.094	2161.836	1289.642	1109.327	2413.388	828.342	1150.240	2068.345	1359.895	1134.367
1886	18.85000	00:58:25:04	1905.246	931.900	1626.146	2057.006	852.019	1569.989	2035.102	1040.224	1586.871	2019.200	933.439	1273.030	2137.245	850.980	977.990	2039.013	1076.026	982.639	2144.179	808.316	1407.673	2050.723	1098.329	1414.822	2194.062	992.823	1428.403	2264.914	1023.795	1196.855	2265.385	1056.708	1024.085	2231.587	847.319	992.790	2098.000	1162.080	1004.051	2169.684	891.811	583.105	1942.353	1053.018	644.690	2319.437	923.328	465.168	2211.713	1037.838	473.314	1987.331	1155.719	510.481	2022.779	1000.601	497.863	2241.559	928.046	369.947	1921.280	1088.685	441.075	2377.815	1078.135	23.675	2082.151	1110.153	35.376	2371.242	989.315	56.061	2017.539	1171.291	68.116	2223.330	911.638	39.202	1854.953	1085.367	37.697	2267.162	893.507	26.105	1856.696	1139.752	31.169	2546.241	892.274	822.635	1946.736	1244.820	883.091	2470.131	894.809	885.760	2029.664	1236.370	923.745	2555.620	898.025	937.822	1987.915	1322.998	903.202	2336.720	872.890	1261.257	2147.924	1291.754	1253.632	2371.091	932.731	1130.755	2164.347	1287.201	1109.937	2412.045	828.114	1150.606	2072.505	1359.305	1133.411
1887	18.86000	00:58:25:04	1903.393	932.252	1625.748	2055.047	851.949	1569.851	2033.443	1040.231	1586.283	2017.439	933.364	1272.653	2135.503	850.513	977.741	2037.738	1075.646	982.256	2141.938	807.727	1407.225	2049.040	1098.223	1414.486	2192.245	992.244	1428.124	2264.969	1023.808	1196.977	2264.219	1056.715	1023.867	2230.182	847.094	992.604	2096.578	1161.814	1003.855	2168.946	891.625	582.892	1937.557	1051.037	646.265	2318.851	923.117	465.153	2210.980	1037.466	473.167	1983.659	1153.952	511.390	2018.566	999.479	498.938	2240.919	927.688	369.758	1917.346	1087.520	441.725	2377.897	1078.143	23.674	2081.626	1109.254	36.476	2371.259	989.300	56.073	2017.021	1170.542	69.337	2223.468	911.691	39.331	1854.535	1085.356	38.489	2267.265	893.529	26.143	1856.609	1139.855	32.047	2545.464	892.213	823.086	1951.878	1249.925	879.182	2469.334	894.963	886.101	2034.829	1238.634	920.736	2554.680	897.736	938.323	1995.513	1326.327	900.100	2334.852	872.376	1260.999	2149.464	1289.913	1253.736	2369.296	932.321	1130.599	2166.599	1285.445	1110.044	2410.209	827.666	1150.388	2076.106	1358.716	1132.480
1888	18.87000	00:58:25:05	1901.367	932.694	1625.215	2052.882	851.928	1569.707	2031.730	1040.301	1585.689	2015.552	933.375	1272.135	2134.429	850.393	977.229	2036.255	1075.390	982.022	2139.533	807.117	1406.596	2047.292	1098.149	1414.059	2190.224	991.608	1427.818	2261.587	1022.836	1196.627	2262.832	1056.676	1023.729	2228.674	846.910	992.439	2094.947	1161.598	1003.569	2168.108	891.345	582.650	1934.793	1050.158	647.086	2318.187	922.940	465.118	2210.206	1037.216	473.023	1979.830	1152.021	512.340	2014.412	998.447	499.929	2240.556	927.716	369.577	1913.309	1086.227	442.307	2377.970	1078.198	23.608	2080.813	1108.004	37.403	2371.351	989.334	56.101	2016.348	1169.533	70.536	2223.734	911.680	39.538	1853.893	1085.403	39.459	2267.468	893.524	26.178	1856.392	1140.019	33.184	2543.820	891.411	822.910	1957.182	1254.481	875.209	2467.782	894.402	885.781	2039.376	1240.804	918.060	2553.013	896.852	938.185	2002.563	1329.545	897.213	2332.578	871.764	1260.253	2150.633	1288.319	1253.741	2366.991	931.601	1129.776	2168.267	1284.086	1110.054	2407.924	826.929	1149.798	2079.417	1358.432	1131.562
1889	18.88000	00:58:25:05	1899.194	933.238	1624.698	2050.561	851.919	1569.543	2029.888	1040.417	1585.040	2013.453	933.438	1271.510	2132.804	850.173	976.757	2034.653	1075.141	981.695	2137.003	806.679	1406.099	2045.339	1098.122	1413.469	2188.063	990.993	1427.488	2259.690	1022.592	1196.341	2261.199	1056.593	1023.526	2227.267	846.377	991.739	2093.181	1161.405	1003.197	2167.088	891.214	582.309	1931.264	1048.624	648.149	2317.413	922.767	465.096	2209.382	1037.004	472.823	1975.822	1150.063	513.148	2010.268	997.244	500.903	2239.995	927.594	369.352	1909.139	1084.621	442.863	2378.052	1078.243	23.479	2079.765	1106.536	38.455	2371.433	989.388	56.114	2015.550	1168.322	71.707	2223.959	911.715	39.739	1852.838	1085.384	40.666	2267.650	893.469	26.228	1855.806	1140.109	34.563	2541.253	889.852	821.976	1962.106	1258.822	871.520	2465.321	893.149	884.857	2043.147	1242.870	915.796	2550.538	895.352	937.287	2009.065	1332.621	894.464	2330.036	870.961	1259.147	2151.432	1286.966	1253.658	2364.326	930.564	1128.680	2171.430	1280.061	1111.064	2405.186	825.857	1148.918	2082.310	1358.491	1130.653
1890	18.89000	00:58:25:05	1896.858	933.819	1624.180	2048.048	852.015	1569.289	2027.850	1040.581	1584.357	2011.157	933.638	1270.680	2131.023	849.970	976.343	2032.729	1074.897	981.471	2134.224	806.224	1405.513	2043.203	1098.160	1412.760	2185.728	990.400	1426.993	2259.277	1022.894	1196.348	2259.337	1056.536	1023.284	2225.432	846.252	991.482	2091.278	1161.180	1002.876	2165.979	891.054	582.019	1927.570	1047.020	649.207	2316.675	922.680	465.107	2208.476	1036.744	472.546	1971.767	1148.127	513.878	2006.070	996.019	501.802	2239.403	927.417	369.102	1904.793	1082.889	443.341	2378.139	1078.290	23.475	2078.208	1104.924	39.266	2371.427	989.429	56.101	2014.379	1167.015	72.858	2224.116	911.768	39.886	1851.405	1085.266	42.042	2267.838	893.517	26.211	1854.751	1139.984	36.433	2537.788	887.595	820.443	1967.038	1263.042	867.924	2461.955	891.366	883.392	2046.283	1245.050	913.828	2547.272	893.219	935.727	2014.844	1335.508	892.020	2327.174	869.975	1257.708	2151.955	1285.848	1253.434	2361.262	929.233	1127.073	2172.595	1278.460	1110.401	2401.952	824.403	1147.664	2084.886	1358.661	1129.649
1891	18.90000	00:58:25:05	1894.338	934.451	1623.581	2045.402	852.152	1569.041	2025.670	1040.804	1583.636	2008.686	933.870	1269.992	2129.189	849.702	975.669	2030.750	1074.657	981.116	2131.174	805.806	1404.861	2041.040	1098.291	1412.101	2183.350	989.862	1426.533	2257.296	1022.662	1196.234	2257.270	1056.450	1022.969	2223.426	846.209	991.284	2089.212	1161.010	1002.517	2164.814	890.855	581.642	1923.738	1045.599	650.195	2315.797	922.522	465.096	2207.486	1036.524	472.253	1967.537	1146.229	514.545	2001.734	994.556	502.709	2238.674	927.225	368.910	1900.389	1081.128	443.845	2378.164	1078.352	23.394	2076.044	1103.092	39.949	2371.398	989.464	56.161	2012.806	1165.522	74.159	2224.219	911.863	39.989	1849.229	1085.336	43.695	2267.923	893.498	26.294	1853.063	1140.040	38.485	2533.318	884.614	818.217	1971.049	1266.906	864.613	2457.651	888.966	881.429	2048.274	1246.696	912.112	2543.152	890.444	933.480	2019.888	1338.277	890.022	2324.039	868.791	1256.076	2152.311	1285.051	1253.107	2357.982	927.600	1125.273	2173.724	1278.162	1109.368	2398.083	821.963	1145.287	2087.065	1358.787	1128.679
1892	18.91000	00:58:25:06	1891.656	935.151	1622.953	2042.521	852.322	1568.700	2023.342	1041.062	1582.932	2006.011	934.231	1269.273	2127.116	849.445	975.146	2028.679	1074.447	980.686	2127.941	805.522	1404.093	2038.784	1098.449	1411.411	2180.794	989.353	1425.931	2253.584	1021.902	1195.475	2255.168	1056.279	1022.455	2221.239	846.171	991.026	2086.968	1160.800	1002.036	2163.427	890.741	581.317	1919.829	1044.186	651.045	2314.747	922.378	465.098	2206.492	1036.361	472.033	1963.286	1144.446	515.146	1997.238	993.047	503.563	2237.797	927.153	368.640	1895.831	1079.399	444.439	2378.235	1078.387	23.396	2073.439	1100.990	40.297	2371.327	989.500	56.233	2010.656	1163.963	75.240	2224.284	911.994	40.135	1846.494	1085.362	45.297	2268.048	893.594	26.375	1850.760	1140.168	40.205	2527.854	881.029	815.345	1974.456	1270.490	861.635	2452.541	885.990	878.950	2050.956	1248.763	910.095	2538.243	887.033	930.584	2024.169	1340.847	888.098	2320.689	867.415	1254.226	2152.349	1284.290	1252.704	2354.456	925.718	1123.311	2174.357	1277.065	1108.662	2393.917	819.577	1143.157	2088.811	1358.738	1127.797
1893	18.92000	00:58:25:06	1888.780	935.888	1622.304	2039.474	852.572	1568.285	2020.786	1041.386	1582.294	2003.129	934.645	1268.397	2124.988	849.122	974.582	2026.312	1074.130	980.282	2124.568	805.309	1403.445	2036.457	1098.642	1410.742	2178.147	988.876	1425.354	2252.780	1022.166	1195.064	2252.751	1056.202	1022.073	2218.863	846.115	990.842	2084.605	1160.593	1001.428	2161.914	890.647	580.874	1915.956	1042.829	651.874	2313.502	922.132	465.024	2205.387	1036.262	471.797	1958.891	1142.759	515.575	1992.546	991.397	504.318	2236.699	927.124	368.363	1891.120	1077.771	445.028	2378.231	1078.512	23.286	2069.920	1099.088	40.782	2371.224	989.558	56.288	2007.740	1162.354	76.110	2224.377	912.120	40.311	1843.071	1085.252	46.790	2268.200	893.690	26.509	1847.840	1140.010	41.798	2521.997	876.161	811.719	1977.309	1273.829	858.844	2446.415	882.399	876.043	2052.780	1250.642	908.174	2532.532	882.986	927.091	2027.784	1343.326	886.476	2317.150	865.750	1252.171	2152.066	1283.483	1252.327	2350.554	923.656	1121.017	2174.358	1275.304	1108.408	2389.291	817.034	1140.726	2090.122	1358.515	1127.068
1894	18.93000	00:58:25:06	1885.703	936.640	1621.684	2036.250	852.892	1567.942	2018.010	1041.778	1581.608	2000.065	935.142	1267.684	2122.385	848.807	974.117	2023.941	1073.844	979.770	2120.966	805.234	1402.814	2033.994	1098.832	1410.089	2175.373	988.479	1424.737	2250.277	1021.689	1194.541	2250.149	1056.088	1021.597	2216.269	846.140	990.703	2082.060	1160.357	1000.859	2160.217	890.586	580.365	1912.185	1041.532	652.665	2312.109	921.833	464.905	2204.167	1036.161	471.539	1953.819	1140.498	516.156	1987.767	989.859	504.834	2235.464	927.085	368.042	1886.195	1076.399	445.665	2378.261	1078.526	23.287	2065.482	1097.206	41.153	2371.082	989.636	56.355	2003.982	1160.673	76.727	2224.423	912.310	40.460	1838.806	1084.748	48.196	2268.350	893.856	26.706	1844.026	1139.514	43.408	2514.318	871.189	807.750	1979.752	1276.952	856.241	2439.458	878.425	872.780	2054.177	1252.392	906.209	2526.025	878.276	922.969	2030.728	1345.587	885.044	2313.425	863.927	1249.944	2151.536	1282.597	1251.912	2346.432	921.317	1118.548	2174.467	1274.055	1107.805	2384.325	814.381	1138.231	2090.966	1358.106	1126.378
1895	18.94000	00:58:25:06	1882.407	937.496	1620.969	2032.873	853.262	1567.580	2015.109	1042.197	1580.902	1996.840	935.651	1267.043	2119.820	848.527	973.489	2021.280	1073.481	979.159	2117.248	805.197	1402.099	2031.413	1099.084	1409.551	2172.408	988.121	1424.088	2247.540	1021.213	1193.939	2247.473	1055.956	1021.166	2213.410	846.047	990.339	2079.386	1160.134	1000.295	2158.385	890.581	579.921	1908.522	1040.464	653.336	2310.586	921.553	464.764	2202.900	1036.044	471.142	1949.298	1139.060	516.514	1983.028	988.430	505.430	2234.215	927.043	367.606	1881.295	1074.743	446.366	2378.223	1078.588	23.349	2060.305	1095.153	41.118	2370.853	989.636	56.458	1999.321	1158.883	77.247	2224.347	912.457	40.451	1833.779	1083.912	49.629	2268.398	893.989	26.820	1839.258	1138.637	45.007	2505.452	865.541	803.260	1981.678	1279.901	853.850	2431.545	874.008	869.108	2055.458	1254.046	904.238	2518.711	873.099	918.279	2033.166	1347.709	883.760	2309.385	861.962	1247.655	2150.663	1281.667	1251.497	2341.923	918.780	1115.822	2174.080	1272.826	1107.425	2378.848	811.545	1135.425	2091.426	1357.588	1125.590
1896	18.95000	00:58:25:07	1878.985	938.385	1620.217	2029.222	853.666	1567.177	2011.974	1042.651	1580.218	1993.325	936.184	1266.297	2116.943	848.203	972.829	2018.592	1073.242	978.283	2113.419	805.212	1401.522	2028.633	1099.322	1409.079	2169.265	987.821	1423.321	2243.264	1020.248	1193.120	2244.662	1055.763	1020.690	2210.406	845.875	989.986	2076.539	1159.853	999.628	2156.516	890.477	579.441	1904.763	1039.583	654.001	2308.994	921.280	464.555	2201.541	1035.916	470.697	1944.703	1137.763	516.743	1978.206	987.272	505.832	2232.924	927.044	367.248	1876.275	1073.430	446.987	2378.148	1078.697	23.353	2054.259	1093.113	40.866	2370.598	989.668	56.603	1993.765	1157.084	77.444	2224.224	912.579	40.360	1827.936	1082.681	51.253	2268.319	894.082	26.859	1833.526	1137.470	46.674	2495.536	859.293	798.342	1983.177	1282.623	851.730	2422.754	869.069	865.130	2056.189	1255.636	902.321	2510.609	867.417	913.176	2035.072	1349.697	882.455	2305.477	859.911	1245.263	2149.780	1280.645	1251.256	2337.106	916.043	1112.884	2173.267	1271.639	1107.012	2372.944	808.460	1132.352	2091.457	1357.030	1124.781
