NO_OF_FRAMES	421
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:52:52.295	331924.95677212
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RTHMB	RMID	RPNKY	LTHMB	LMID	LPNKY	LFRM	LFSH	RBHD	LBHD	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RTHMB X	RTHMB Y	RTHMB Z	RMID X	RMID Y	RMID Z	RPNKY X	RPNKY Y	RPNKY Z	LTHMB X	LTHMB Y	LTHMB Z	LMID X	LMID Y	LMID Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	
1228	12.78125	00:00:00:00	727.320	1624.273	-181.665	671.865	1588.612	-111.767	681.036	1576.645	-238.187	803.027	1333.904	-209.015	826.660	1150.093	-228.001	817.123	1053.774	-223.009	840.612	963.186	-222.593	582.203	1026.763	-155.533	609.186	1189.459	-132.078	861.016	1233.365	-154.705	790.374	1305.333	-9.805	784.549	1147.093	8.429	882.426	1166.939	-72.267	829.699	958.085	-74.350	892.413	987.184	-0.521	882.944	759.689	12.907	799.144	768.474	18.102	634.899	1305.174	-351.026	792.988	1245.826	-302.539	587.048	1162.478	-325.814	696.523	1167.865	-391.266	601.546	1242.909	-242.332	679.037	961.307	-362.338	611.454	982.496	-407.280	564.438	933.288	-375.241	562.042	747.839	-387.536	547.905	770.018	-302.661	660.067	922.485	-45.322	625.646	935.380	-320.441	823.363	957.367	-93.375	782.987	955.472	-339.694	691.163	755.579	-9.285	812.565	844.342	-42.472	772.979	418.161	-10.260	790.976	404.006	-113.762	765.247	318.858	-31.994	796.711	82.350	-0.582	873.260	14.657	-28.682	638.517	-14.568	-58.433	676.930	17.014	-56.882	695.877	7.488	5.317	676.075	656.248	-366.165	762.924	841.839	-373.123	764.453	417.133	-363.962	761.019	409.858	-266.152	764.285	308.790	-336.599	808.530	84.110	-372.973	868.099	4.801	-327.148	634.217	-13.723	-382.433	679.221	17.548	-358.799	711.141	-0.060	-423.262	549.420	652.355	-282.642	554.662	594.971	-313.654	570.217	616.136	-347.187	780.482	650.910	28.800	820.589	588.773	16.611	847.441	614.148	-0.514	849.812	930.703	26.432	682.521	1234.111	-58.019	774.642	1463.174	-234.024	780.939	1487.235	-92.928	814.303	669.482	63.742
1229	12.79167	00:00:00:00	727.133	1624.231	-181.799	671.653	1588.575	-111.871	680.858	1576.543	-238.281	802.898	1333.916	-209.026	826.615	1150.092	-227.939	817.080	1053.766	-222.931	840.543	963.184	-222.553	582.088	1026.718	-155.396	609.161	1189.415	-131.961	860.881	1233.401	-154.679	790.347	1305.560	-9.794	784.385	1147.282	8.506	882.445	1167.033	-72.133	829.456	958.279	-74.215	892.128	987.295	-0.385	882.319	759.798	12.984	798.555	768.746	18.115	634.666	1305.055	-350.928	792.830	1245.758	-302.477	586.907	1162.352	-325.471	696.219	1167.680	-391.180	601.447	1242.826	-242.229	678.730	961.181	-362.150	610.934	982.351	-406.803	564.103	933.007	-374.634	562.055	747.637	-387.508	548.261	769.542	-302.432	660.032	922.458	-45.228	625.572	935.370	-320.291	823.323	957.371	-93.355	782.872	955.480	-339.621	691.139	755.555	-9.221	812.476	844.352	-42.382	773.031	418.164	-10.238	790.950	404.026	-113.741	765.298	318.837	-31.963	796.718	82.347	-0.572	873.278	14.662	-28.681	638.533	-14.567	-58.439	676.940	17.009	-56.884	695.890	7.479	5.335	675.907	656.266	-366.187	762.824	841.852	-373.091	764.470	417.139	-363.899	761.018	409.848	-266.102	764.311	308.792	-336.569	808.561	84.140	-372.966	868.134	4.796	-327.160	634.227	-13.727	-382.435	679.219	17.556	-358.796	711.138	-0.067	-423.274	550.500	651.705	-282.133	555.416	594.434	-314.079	570.694	615.791	-347.665	779.189	651.163	29.305	819.651	589.194	16.582	846.650	614.370	-0.461	849.426	930.892	26.492	682.473	1234.155	-57.920	774.518	1463.086	-234.038	780.736	1487.244	-92.942	813.782	669.709	63.547
1230	12.80208	00:00:00:00	726.976	1624.175	-181.925	671.496	1588.559	-111.972	680.729	1576.456	-238.375	802.797	1333.885	-209.024	826.520	1150.066	-227.874	817.013	1053.728	-222.869	840.459	963.169	-222.539	581.974	1026.672	-155.214	609.126	1189.388	-131.812	860.726	1233.403	-154.667	790.339	1305.771	-9.768	784.246	1147.462	8.596	882.462	1167.102	-71.957	829.136	958.464	-74.049	891.813	987.383	-0.217	881.741	759.993	13.206	797.957	768.942	18.193	634.425	1304.951	-350.819	792.629	1245.676	-302.422	586.711	1162.268	-325.104	695.879	1167.507	-391.117	601.373	1242.751	-242.070	678.404	961.085	-361.863	610.444	982.188	-406.326	563.811	932.760	-374.095	562.115	747.448	-387.423	548.544	769.048	-302.252	660.012	922.430	-45.129	625.451	935.364	-320.111	823.298	957.358	-93.364	782.752	955.487	-339.587	691.158	755.541	-9.143	812.349	844.382	-42.274	773.064	418.163	-10.188	790.963	404.018	-113.728	765.315	318.840	-31.941	796.752	82.339	-0.560	873.289	14.651	-28.692	638.537	-14.578	-58.421	676.934	17.004	-56.890	695.895	7.481	5.332	675.835	656.240	-366.079	762.671	841.909	-373.154	764.468	417.155	-363.862	760.993	409.831	-266.058	764.325	308.793	-336.551	808.606	84.151	-372.975	868.108	4.780	-327.164	634.243	-13.737	-382.459	679.256	17.551	-358.829	711.146	-0.088	-423.278	551.213	651.186	-282.231	556.112	593.987	-314.551	571.176	615.428	-348.111	778.908	651.441	28.806	818.754	589.388	16.701	847.960	616.401	0.227	849.013	931.064	26.599	682.425	1234.193	-57.811	774.401	1463.005	-234.056	780.582	1487.247	-92.966	812.708	669.922	63.871
1231	12.81250	00:00:00:00	726.841	1624.128	-182.037	671.343	1588.557	-112.072	680.581	1576.360	-238.467	802.659	1333.861	-209.034	826.427	1150.038	-227.822	816.882	1053.689	-222.803	840.327	963.191	-222.550	581.868	1026.644	-155.020	609.101	1189.353	-131.645	860.624	1233.393	-154.632	790.322	1305.940	-9.749	784.144	1147.633	8.660	882.480	1167.211	-71.799	829.006	958.590	-73.982	891.499	987.516	0.001	881.194	760.067	13.374	797.406	769.138	18.276	634.144	1304.852	-350.662	792.386	1245.547	-302.311	586.474	1162.198	-324.687	695.461	1167.377	-391.040	601.251	1242.690	-241.896	678.103	961.029	-361.576	613.935	982.454	-407.991	563.506	932.564	-373.563	562.181	747.237	-387.346	548.774	768.544	-302.076	659.998	922.391	-45.008	625.252	935.356	-319.897	823.220	957.365	-93.324	782.672	955.587	-339.979	691.190	755.500	-9.089	812.266	844.415	-42.181	773.109	418.160	-10.164	790.946	404.022	-113.708	765.343	318.840	-31.905	796.766	82.336	-0.553	873.279	14.644	-28.687	638.536	-14.564	-58.442	676.934	17.021	-56.882	695.901	7.483	5.336	675.782	656.232	-366.001	762.533	841.900	-373.135	764.482	417.171	-363.836	760.942	409.808	-266.016	764.316	308.800	-336.545	808.629	84.153	-372.945	868.112	4.770	-327.151	634.249	-13.717	-382.461	679.266	17.554	-358.837	711.166	-0.077	-423.284	551.797	650.608	-282.384	556.725	593.591	-314.965	571.640	615.049	-348.513	778.213	651.713	28.881	817.896	589.156	17.077	845.159	614.689	-0.145	848.638	931.249	26.704	682.406	1234.217	-57.675	774.238	1462.932	-234.058	780.445	1487.263	-93.002	811.956	670.136	64.020
1232	12.82292	00:00:00:00	726.703	1624.089	-182.132	671.220	1588.565	-112.156	680.465	1576.299	-238.541	802.508	1333.834	-209.038	826.292	1150.009	-227.786	816.760	1053.673	-222.768	840.188	963.156	-222.547	581.765	1026.621	-154.814	609.068	1189.308	-131.445	860.469	1233.418	-154.634	790.287	1306.060	-9.721	784.055	1147.801	8.765	882.475	1167.307	-71.684	828.864	958.776	-73.955	891.250	987.595	0.153	880.663	760.115	13.589	796.839	769.384	18.446	633.807	1304.777	-350.491	792.039	1245.436	-302.220	586.237	1162.096	-324.350	695.008	1167.265	-390.969	601.112	1242.635	-241.696	677.756	960.965	-361.220	613.615	982.313	-407.522	563.182	932.356	-372.974	562.255	747.045	-387.230	548.993	768.072	-301.846	659.982	922.378	-44.899	625.139	935.317	-319.761	823.191	957.350	-93.364	782.513	955.597	-339.974	691.206	755.464	-9.004	812.174	844.449	-42.111	773.148	418.160	-10.125	790.960	404.020	-113.707	765.357	318.841	-31.861	796.783	82.335	-0.537	873.293	14.654	-28.703	638.538	-14.575	-58.433	676.932	17.008	-56.873	695.898	7.479	5.338	675.728	656.194	-365.938	762.373	841.899	-373.124	764.454	417.183	-363.790	760.862	409.804	-265.960	764.285	308.803	-336.505	808.626	84.164	-372.906	868.115	4.800	-327.129	634.226	-13.725	-382.453	679.261	17.571	-358.836	711.179	-0.068	-423.297	552.335	649.954	-282.534	557.357	593.142	-315.327	572.105	614.754	-348.858	777.564	652.013	29.014	816.669	589.147	17.492	844.419	614.852	0.101	848.257	931.403	26.849	682.378	1234.245	-57.529	774.130	1462.846	-234.066	780.274	1487.263	-93.006	811.234	670.327	64.204
1233	12.83333	00:00:00:00	726.574	1624.069	-182.236	671.103	1588.577	-112.201	680.319	1576.233	-238.585	802.211	1334.074	-209.308	826.126	1150.007	-227.743	816.619	1053.642	-222.717	840.038	963.155	-222.540	581.642	1026.564	-154.572	609.057	1189.277	-131.225	860.280	1233.439	-154.675	790.268	1306.186	-9.678	783.984	1147.918	8.864	882.451	1167.359	-71.581	828.577	958.832	-73.727	891.034	987.639	0.329	880.149	760.199	13.797	796.347	769.515	18.511	633.453	1304.721	-350.323	791.351	1245.088	-301.860	585.961	1162.020	-323.946	694.537	1167.161	-390.906	600.936	1242.604	-241.470	677.405	960.906	-360.786	613.119	982.189	-406.946	562.887	932.168	-372.437	562.343	746.860	-387.070	549.137	767.653	-301.616	659.945	922.321	-44.743	624.956	935.295	-319.531	823.140	957.344	-93.351	782.317	955.600	-339.931	691.233	755.441	-8.920	812.090	844.473	-42.028	773.187	418.158	-10.101	790.938	404.007	-113.672	765.389	318.858	-31.836	796.791	82.344	-0.518	873.285	14.639	-28.706	638.551	-14.563	-58.433	676.959	17.015	-56.861	695.891	7.475	5.342	675.679	656.188	-365.894	762.221	841.881	-373.102	764.411	417.149	-363.706	760.776	409.787	-265.918	764.191	308.799	-336.439	808.611	84.163	-372.874	868.091	4.795	-327.093	634.228	-13.717	-382.462	679.223	17.566	-358.836	711.179	-0.073	-423.264	552.818	649.431	-282.583	557.941	592.674	-315.486	572.063	613.005	-348.885	776.964	652.284	29.166	815.147	589.327	17.940	843.777	614.959	0.324	847.916	931.532	26.993	682.352	1234.274	-57.388	773.977	1462.812	-234.101	780.221	1487.305	-93.070	810.568	670.512	64.366
1234	12.84375	00:00:00:00	726.451	1624.048	-182.323	671.033	1588.587	-112.251	680.175	1576.203	-238.627	801.996	1334.057	-209.310	825.950	1149.991	-227.710	816.462	1053.629	-222.662	839.859	963.178	-222.516	581.507	1026.541	-154.317	609.032	1189.261	-131.011	860.070	1233.455	-154.713	790.276	1306.273	-9.666	783.891	1148.040	8.963	882.427	1167.396	-71.487	828.431	958.889	-73.594	890.841	987.677	0.490	879.655	760.295	14.145	795.914	769.650	18.627	633.074	1304.663	-350.155	791.054	1245.042	-301.857	585.625	1161.960	-323.517	694.084	1167.053	-390.811	600.727	1242.581	-241.251	677.053	960.840	-360.326	612.738	982.095	-406.387	562.579	931.970	-371.923	562.385	746.603	-386.879	549.196	767.313	-301.381	659.902	922.293	-44.607	624.765	935.280	-319.283	823.036	957.338	-93.319	782.095	955.595	-339.878	691.254	755.411	-8.863	812.011	844.499	-41.980	773.234	418.152	-10.033	790.920	404.003	-113.626	765.403	318.850	-31.788	796.814	82.348	-0.514	873.285	14.646	-28.699	638.553	-14.566	-58.415	676.951	17.028	-56.846	695.890	7.488	5.347	675.586	656.189	-365.880	762.039	841.851	-372.985	764.293	417.155	-363.650	760.640	409.784	-265.868	764.121	308.797	-336.387	808.568	84.180	-372.843	868.068	4.811	-327.066	634.207	-13.720	-382.458	679.201	17.571	-358.819	711.170	-0.051	-423.275	553.188	648.969	-282.622	558.398	592.368	-315.750	572.430	612.741	-349.018	776.351	652.490	29.375	813.405	589.663	18.416	843.158	615.069	0.639	847.626	931.627	27.152	682.355	1234.293	-57.258	773.836	1462.773	-234.138	780.099	1487.323	-93.094	809.957	670.677	64.561
1235	12.85417	00:00:00:00	726.334	1624.026	-182.388	670.947	1588.581	-112.280	680.039	1576.154	-238.652	801.810	1334.035	-209.360	825.755	1149.977	-227.708	816.281	1053.632	-222.623	839.703	963.206	-222.494	581.371	1026.523	-154.046	609.002	1189.234	-130.753	859.866	1233.457	-154.778	790.295	1306.383	-9.651	783.803	1148.139	9.082	882.404	1167.374	-71.406	828.285	958.909	-73.478	890.649	987.693	0.647	879.198	760.381	14.485	795.483	769.788	18.820	632.616	1304.608	-349.958	790.749	1245.005	-301.854	585.283	1161.913	-323.107	693.569	1166.967	-390.668	600.491	1242.565	-240.983	676.666	960.781	-359.820	612.333	981.922	-405.907	562.233	931.770	-371.387	562.413	746.435	-386.646	549.218	766.944	-301.108	659.853	922.254	-44.465	624.692	935.169	-319.198	823.032	957.336	-93.351	781.843	955.648	-339.844	691.241	755.380	-8.771	811.930	844.522	-41.902	773.291	418.153	-9.991	790.945	403.996	-113.584	765.454	318.859	-31.723	796.847	82.350	-0.483	873.284	14.644	-28.709	638.550	-14.573	-58.414	676.948	17.026	-56.827	695.891	7.486	5.362	675.462	656.182	-365.823	761.826	841.883	-372.919	764.197	417.141	-363.601	760.531	409.763	-265.799	764.029	308.794	-336.338	808.525	84.185	-372.826	868.050	4.838	-327.036	634.183	-13.724	-382.460	679.195	17.592	-358.821	711.156	-0.047	-423.271	553.474	648.547	-282.650	558.792	592.017	-315.845	572.747	612.523	-349.097	775.765	652.684	29.598	811.518	590.124	18.916	844.616	617.022	1.426	847.357	931.704	27.312	682.345	1234.312	-57.103	773.674	1462.732	-234.199	780.045	1487.319	-93.192	809.347	670.838	64.846
1236	12.86458	00:00:00:00	726.220	1624.004	-182.457	670.858	1588.581	-112.323	679.872	1576.128	-238.675	801.630	1333.993	-209.389	825.551	1149.961	-227.685	816.045	1053.637	-222.586	839.522	963.233	-222.465	581.219	1026.511	-153.749	608.932	1189.216	-130.487	859.684	1233.432	-154.875	790.383	1306.474	-9.683	783.764	1148.233	9.150	882.424	1167.404	-71.363	827.801	958.816	-73.027	890.492	987.725	0.807	878.822	760.427	14.725	795.099	769.914	19.065	632.162	1304.563	-349.731	790.370	1244.949	-301.840	584.858	1161.913	-322.562	693.079	1166.873	-390.489	600.252	1242.548	-240.715	676.308	960.795	-359.355	611.896	981.859	-405.362	561.857	931.590	-370.866	562.427	746.276	-386.386	549.165	766.645	-300.813	659.791	922.244	-44.290	623.901	935.654	-317.970	822.923	957.355	-93.314	781.569	955.681	-339.788	691.231	755.374	-8.664	811.856	844.539	-41.816	773.310	418.143	-9.954	790.913	403.997	-113.538	765.434	318.863	-31.678	796.861	82.353	-0.464	873.286	14.651	-28.710	638.560	-14.566	-58.410	676.944	17.037	-56.819	695.892	7.495	5.358	675.286	656.197	-365.785	761.618	841.889	-372.849	764.101	417.138	-363.541	760.417	409.768	-265.779	763.934	308.790	-336.320	808.505	84.184	-372.803	868.044	4.844	-327.006	634.175	-13.728	-382.460	679.177	17.562	-358.813	711.158	-0.049	-423.272	553.759	648.178	-282.569	559.182	591.699	-315.902	573.026	612.361	-349.093	775.224	652.862	29.874	809.561	590.674	19.433	841.987	615.866	1.634	847.169	931.806	27.446	682.337	1234.342	-56.961	773.514	1462.704	-234.232	779.980	1487.313	-93.235	808.786	670.961	65.156
1237	12.87500	00:00:00:00	726.116	1623.972	-182.557	670.798	1588.590	-112.371	679.729	1576.081	-238.718	801.410	1333.976	-209.423	825.324	1149.917	-227.689	815.859	1053.661	-222.533	839.279	963.301	-222.430	581.079	1026.516	-153.488	608.874	1189.195	-130.216	859.545	1233.401	-154.950	790.462	1306.569	-9.731	783.766	1148.319	9.195	882.445	1167.385	-71.380	827.673	958.829	-72.904	890.370	987.759	0.910	878.476	760.451	15.031	794.781	770.034	19.285	631.708	1304.517	-349.487	789.959	1244.908	-301.825	584.487	1161.897	-322.146	692.449	1166.838	-390.344	599.976	1242.538	-240.385	675.953	960.771	-358.900	611.517	981.769	-404.875	561.498	931.432	-370.355	562.333	746.143	-386.100	549.100	766.353	-300.473	659.748	922.218	-44.147	623.712	935.629	-317.757	822.859	957.346	-93.303	781.316	955.711	-339.743	691.219	755.339	-8.577	811.762	844.550	-41.715	773.331	418.149	-9.907	790.884	403.978	-113.508	765.437	318.857	-31.636	796.869	82.364	-0.458	873.278	14.648	-28.696	638.561	-14.550	-58.414	676.941	17.031	-56.813	695.891	7.477	5.362	675.077	656.190	-365.694	761.355	841.909	-372.797	764.009	417.151	-363.504	760.311	409.746	-265.736	763.838	308.793	-336.296	808.490	84.186	-372.789	868.018	4.854	-327.004	634.170	-13.718	-382.473	679.175	17.585	-358.806	711.153	-0.055	-423.267	553.990	647.943	-282.356	559.499	591.451	-315.796	573.666	613.660	-349.117	774.721	653.029	30.210	807.609	591.282	19.963	841.601	615.356	1.680	846.971	931.873	27.616	682.321	1234.376	-56.797	773.358	1462.659	-234.278	779.911	1487.324	-93.306	808.340	671.107	65.447
1238	12.88542	00:00:00:00	726.001	1623.943	-182.651	670.717	1588.631	-112.392	679.583	1576.020	-238.738	801.171	1333.915	-209.477	825.064	1149.896	-227.686	815.638	1053.664	-222.501	839.101	963.296	-222.406	580.952	1026.504	-153.202	608.790	1189.179	-129.941	859.324	1233.356	-155.089	790.589	1306.646	-9.789	783.845	1148.390	9.226	882.446	1167.381	-71.398	827.559	958.855	-72.823	890.255	987.762	1.049	878.188	760.489	15.283	794.454	770.168	19.641	631.237	1304.474	-349.223	789.559	1244.866	-301.820	584.042	1161.840	-321.709	691.874	1166.795	-390.206	599.710	1242.522	-240.064	675.601	960.774	-358.507	611.072	981.746	-404.371	561.133	931.285	-369.814	562.171	746.029	-385.769	549.023	766.108	-300.084	659.656	922.193	-43.978	623.834	935.371	-318.030	822.755	957.340	-93.272	781.072	955.736	-339.677	691.173	755.329	-8.460	811.672	844.558	-41.623	773.327	418.111	-9.875	790.827	403.989	-113.479	765.430	318.857	-31.633	796.852	82.335	-0.447	873.285	14.629	-28.716	638.557	-14.564	-58.416	676.952	17.031	-56.825	695.898	7.479	5.369	674.841	656.180	-365.607	761.091	841.908	-372.755	763.910	417.121	-363.460	760.201	409.754	-265.702	763.767	308.784	-336.270	808.473	84.194	-372.807	868.021	4.877	-327.027	634.162	-13.735	-382.470	679.170	17.578	-358.806	711.149	-0.053	-423.293	554.097	647.663	-282.090	559.775	591.248	-315.612	573.853	613.489	-348.873	774.305	653.181	30.599	805.738	591.914	20.501	841.094	615.945	2.374	846.825	931.949	27.775	682.327	1234.401	-56.604	773.211	1462.596	-234.310	779.861	1487.365	-93.361	807.986	671.250	65.818
1239	12.89583	00:00:00:00	725.891	1623.916	-182.741	670.609	1588.660	-112.482	679.437	1575.944	-238.786	800.928	1333.887	-209.506	824.789	1149.872	-227.701	815.396	1053.637	-222.468	838.956	963.303	-222.409	580.836	1026.496	-152.916	608.727	1189.133	-129.673	859.156	1233.337	-155.215	790.728	1306.734	-9.842	783.906	1148.458	9.269	882.448	1167.367	-71.439	827.383	958.857	-72.686	890.162	987.753	1.131	877.937	760.507	15.499	794.217	770.256	19.953	630.724	1304.404	-348.965	789.160	1244.822	-301.789	583.675	1161.760	-321.272	692.155	1166.584	-389.812	599.437	1242.489	-239.758	675.244	961.407	-360.074	610.589	981.622	-403.902	560.715	931.161	-369.309	561.959	745.896	-385.378	548.905	765.937	-299.663	659.572	922.177	-43.774	623.717	935.224	-317.815	822.612	957.337	-93.220	780.757	955.752	-339.628	691.132	755.305	-8.364	811.576	844.576	-41.539	773.299	418.107	-9.862	790.815	403.979	-113.428	765.413	318.853	-31.591	796.847	82.338	-0.449	873.288	14.631	-28.711	638.568	-14.555	-58.419	676.945	17.043	-56.834	695.881	7.486	5.390	674.618	656.127	-365.478	760.689	841.856	-372.852	763.778	417.117	-363.397	760.118	409.733	-265.653	763.674	308.775	-336.241	808.470	84.197	-372.806	868.030	4.867	-327.024	634.154	-13.726	-382.460	679.167	17.579	-358.790	711.162	-0.055	-423.269	554.188	647.473	-281.721	559.937	591.067	-315.314	573.940	613.386	-348.639	773.980	653.315	31.064	804.022	592.537	21.041	840.672	616.002	2.855	846.682	931.999	27.956	682.328	1234.425	-56.438	773.045	1462.503	-234.317	779.792	1487.368	-93.392	807.694	671.387	66.222
1240	12.90625	00:00:00:00	725.762	1623.874	-182.829	670.519	1588.688	-112.530	679.300	1575.863	-238.843	800.658	1333.852	-209.542	824.500	1149.844	-227.739	815.172	1053.625	-222.452	838.707	963.290	-222.403	580.691	1026.480	-152.641	608.678	1189.079	-129.399	859.027	1233.344	-155.336	790.877	1306.813	-9.896	784.011	1148.520	9.281	882.472	1167.290	-71.480	827.538	959.000	-72.857	890.110	987.746	1.206	877.731	760.511	15.772	793.990	770.353	20.342	630.183	1304.322	-348.684	788.719	1244.768	-301.757	583.247	1161.689	-320.818	691.572	1166.511	-389.619	599.171	1242.432	-239.415	675.186	960.603	-358.081	607.968	981.685	-402.468	560.320	931.035	-368.813	561.697	745.798	-384.942	548.738	765.762	-299.146	659.480	922.178	-43.587	623.502	935.186	-317.590	822.527	957.289	-93.224	780.468	955.746	-339.578	691.091	755.285	-8.252	811.471	844.589	-41.443	773.289	418.096	-9.830	790.776	403.991	-113.411	765.399	318.856	-31.560	796.855	82.339	-0.443	873.285	14.645	-28.714	638.566	-14.568	-58.421	676.951	17.043	-56.807	695.899	7.487	5.373	674.382	656.076	-365.361	760.410	841.838	-372.838	763.657	417.092	-363.350	760.022	409.714	-265.587	763.581	308.771	-336.200	808.423	84.205	-372.822	868.034	4.866	-327.023	634.166	-13.723	-382.458	679.178	17.550	-358.822	711.152	-0.065	-423.271	554.140	647.227	-281.227	560.028	590.928	-314.916	573.931	613.303	-348.280	773.742	653.405	31.558	802.536	593.119	21.579	840.521	615.419	2.872	846.590	932.036	28.108	682.355	1234.456	-56.241	772.872	1462.418	-234.327	779.640	1487.388	-93.414	807.490	671.483	66.686
1241	12.91667	00:00:00:00	725.654	1623.816	-182.953	670.427	1588.722	-112.593	679.123	1575.781	-238.855	800.371	1333.817	-209.584	824.204	1149.813	-227.756	814.926	1053.608	-222.435	838.484	963.269	-222.401	580.578	1026.455	-152.308	608.620	1189.031	-129.108	858.825	1233.322	-155.501	791.084	1306.627	-9.940	784.089	1148.583	9.312	882.493	1167.252	-71.532	827.439	958.978	-72.803	890.013	987.738	1.295	877.559	760.475	16.069	793.875	770.402	20.641	629.633	1304.237	-348.413	788.302	1244.733	-301.750	582.818	1161.584	-320.390	690.877	1166.435	-389.415	598.878	1242.351	-239.069	674.750	960.534	-357.802	607.353	981.608	-401.960	559.846	930.897	-368.280	561.339	745.696	-384.409	548.538	765.611	-298.597	659.400	922.158	-43.401	623.322	935.135	-317.443	822.432	957.292	-93.217	780.127	955.725	-339.537	691.054	755.259	-8.113	811.376	844.598	-41.383	773.261	418.079	-9.798	790.743	403.981	-113.374	765.381	318.859	-31.523	796.829	82.336	-0.438	873.259	14.645	-28.736	638.552	-14.570	-58.408	676.939	17.021	-56.832	695.900	7.480	5.381	674.166	656.014	-365.228	760.095	841.811	-372.768	763.499	417.084	-363.294	759.914	409.704	-265.521	763.491	308.757	-336.157	808.406	84.226	-372.831	868.035	4.875	-327.039	634.154	-13.743	-382.449	679.168	17.552	-358.812	711.149	-0.064	-423.277	554.132	647.049	-280.651	560.004	590.849	-314.353	573.894	613.138	-347.822	773.563	653.473	32.088	801.355	593.625	22.109	840.284	615.423	3.337	846.512	932.058	28.271	682.389	1234.455	-56.066	772.688	1462.324	-234.333	779.518	1487.388	-93.453	807.358	671.582	67.127
