NO_OF_FRAMES	2852
NO_OF_CAMERAS	13
NO_OF_MARKERS	58
FREQUENCY	95.8
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-03-21, 11:48:57.717	331690.37858269
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RMID	LFRM	LFSH	RBHD	LBHD	LPLM	RPLM	RFTHI
TRAJECTORY_TYPES	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RMID X	RMID Y	RMID Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	LPLM X	LPLM Y	LPLM Z	RPLM X	RPLM Y	RPLM Z	RFTHI X	RFTHI Y	RFTHI Z	
4522	47.09375	00:35:23:22	934.742	1628.594	-106.028	874.993	1590.415	-40.985	891.269	1583.925	-166.828	1016.245	1333.354	-85.176	1043.405	1150.010	-100.252	1028.322	1047.593	-108.647	1037.403	956.385	-113.156	775.014	1038.641	-122.164	798.355	1197.242	-103.894	1043.081	1231.786	-11.222	912.156	1294.362	82.480	870.941	1140.474	82.008	997.779	1142.973	93.454	0.000	0.000	0.000	924.762	968.188	142.159	886.364	743.914	143.212	819.610	760.938	93.307	923.218	1317.949	-282.757	1045.032	1248.330	-180.089	875.511	1173.117	-297.724	1002.810	1184.465	-297.808	841.810	1248.687	-206.456	969.054	971.211	-278.548	952.610	994.990	-353.852	894.645	945.101	-370.562	908.096	758.058	-389.302	837.361	777.291	-340.446	819.989	928.871	14.728	851.462	950.058	-259.288	989.493	956.130	12.285	1011.242	956.516	-241.720	841.160	757.036	54.078	965.472	843.439	50.957	927.984	417.834	42.137	945.631	410.554	-64.658	921.744	316.930	11.321	954.829	78.034	26.154	1029.833	11.462	-15.495	792.852	-13.985	-6.766	830.988	17.059	-14.542	860.273	7.476	44.671	985.639	844.131	-280.482	944.242	420.787	-273.636	948.041	416.887	-175.361	944.171	311.702	-238.846	980.239	84.149	-270.259	1044.171	4.042	-231.983	806.095	-11.474	-226.831	853.695	20.893	-221.254	867.659	-4.102	-290.071	853.959	601.796	-343.548	868.442	919.215	132.089	835.491	1239.235	-10.474	983.634	1468.915	-162.345	981.618	1487.008	-20.391	790.722	665.408	139.287	826.305	660.176	-322.020	873.537	664.477	-286.693
4523	47.10417	00:35:23:22	934.674	1628.689	-105.707	874.935	1590.566	-40.603	891.124	1584.016	-166.474	1016.087	1333.519	-84.860	1043.273	1150.232	-99.893	1028.297	1047.743	-108.205	1037.425	956.502	-112.761	774.983	1038.708	-121.667	798.292	1197.249	-103.421	1043.006	1231.868	-10.945	912.148	1294.476	82.878	871.020	1140.585	82.433	997.813	1143.129	93.839	0.000	0.000	0.000	924.840	968.309	142.496	886.340	744.051	143.529	817.661	762.644	88.029	922.900	1318.041	-282.313	1044.862	1248.526	-179.794	875.268	1173.191	-297.313	1002.515	1184.672	-297.536	841.649	1248.721	-205.976	968.802	971.297	-278.462	952.321	995.145	-353.744	894.404	945.293	-370.486	907.896	758.311	-389.463	837.158	777.436	-340.559	820.117	928.965	15.194	851.400	950.135	-258.802	989.592	956.259	12.740	1011.239	956.591	-241.329	841.345	757.068	54.613	965.577	843.529	51.404	927.724	417.882	42.378	945.260	410.659	-64.544	921.505	316.930	11.425	954.782	78.019	26.159	1029.822	11.492	-15.531	792.826	-13.974	-6.760	830.991	17.065	-14.555	860.256	7.482	44.654	985.612	844.201	-280.028	943.722	420.816	-273.595	947.430	416.837	-175.364	943.674	311.655	-238.893	980.134	84.189	-270.393	1044.242	4.003	-232.250	806.152	-11.451	-226.753	853.763	20.913	-221.292	867.674	-4.110	-290.096	853.844	601.939	-343.828	868.505	919.348	132.451	835.464	1239.269	-10.053	983.448	1469.007	-162.020	981.495	1487.083	-20.037	790.671	665.607	139.633	826.141	660.318	-322.279	873.333	664.635	-286.432
4524	47.11458	00:35:23:23	934.577	1628.793	-105.367	874.868	1590.703	-40.211	890.974	1584.094	-166.102	1015.885	1333.700	-84.508	1043.143	1150.451	-99.523	1028.284	1047.905	-107.796	1037.474	956.591	-112.362	774.963	1038.770	-121.086	798.217	1197.281	-102.853	1042.941	1232.091	-10.726	912.156	1294.591	83.332	871.051	1140.693	82.876	997.899	1143.318	94.291	0.000	0.000	0.000	924.983	968.483	142.940	886.328	744.234	143.918	817.664	762.828	88.400	922.592	1318.151	-281.867	1044.688	1248.771	-179.470	874.743	1173.293	-296.751	1002.199	1184.795	-297.120	841.450	1248.773	-205.421	968.583	971.409	-278.332	952.095	995.407	-353.569	894.175	945.458	-370.348	907.702	758.539	-389.574	836.961	777.588	-340.610	820.251	929.049	15.773	851.055	950.246	-258.278	989.691	956.339	13.240	1011.211	956.671	-240.862	841.429	757.200	55.124	965.716	843.596	51.895	927.483	417.894	42.555	944.904	410.733	-64.358	921.276	316.915	11.534	954.740	78.034	26.179	1029.783	11.508	-15.547	792.826	-13.970	-6.747	830.968	17.061	-14.555	860.257	7.489	44.649	985.569	844.307	-279.477	943.070	420.906	-273.524	946.799	416.814	-175.282	943.146	311.587	-238.806	980.005	84.192	-270.510	1044.304	3.952	-232.418	806.172	-11.444	-226.670	853.832	20.922	-221.324	867.654	-4.124	-290.094	853.693	602.133	-344.103	868.614	919.529	132.884	835.444	1239.322	-9.562	983.258	1469.096	-161.656	981.410	1487.211	-19.675	790.597	665.816	140.006	825.970	660.451	-322.482	873.032	664.844	-286.077
4525	47.12500	00:35:23:23	934.475	1628.873	-104.987	874.793	1590.807	-39.794	890.836	1584.190	-165.692	1015.665	1333.901	-84.064	1043.067	1150.644	-99.130	1028.319	1048.113	-107.349	1037.574	956.695	-111.890	774.968	1038.819	-120.457	798.167	1197.302	-102.263	1042.819	1232.189	-10.243	912.172	1294.723	83.824	871.100	1140.800	83.373	997.944	1143.535	94.781	0.000	0.000	0.000	925.083	968.603	143.420	886.313	744.357	144.283	817.739	763.037	88.861	922.239	1318.264	-281.325	1044.522	1248.925	-179.038	874.515	1173.413	-296.294	1001.930	1184.855	-296.728	841.271	1248.800	-204.916	968.391	971.546	-278.186	951.890	995.620	-353.366	893.920	945.688	-370.186	907.546	758.768	-389.629	836.811	777.775	-340.631	820.275	929.300	16.659	850.690	950.513	-258.148	989.911	956.433	13.688	1011.214	956.746	-240.361	841.520	757.323	55.652	965.893	843.678	52.441	927.249	417.910	42.768	944.501	410.823	-64.075	921.039	316.884	11.659	954.672	78.003	26.188	1029.779	11.539	-15.585	792.803	-13.966	-6.741	830.938	17.076	-14.565	860.239	7.490	44.653	985.517	844.361	-278.997	942.361	420.923	-273.327	946.048	416.761	-175.153	942.539	311.507	-238.641	979.834	84.224	-270.592	1044.341	3.950	-232.574	806.274	-11.415	-226.665	853.738	20.822	-221.147	867.520	-4.187	-290.025	853.536	602.317	-344.368	868.324	919.810	133.580	835.416	1239.397	-9.022	983.104	1469.153	-161.241	981.325	1487.328	-19.258	790.486	666.061	140.336	825.829	660.582	-322.644	872.756	665.029	-285.721
4526	47.13542	00:35:23:23	934.407	1628.970	-104.602	874.726	1590.938	-39.335	890.702	1584.258	-165.231	1015.457	1334.108	-83.615	1042.992	1150.848	-98.666	1028.375	1048.331	-106.835	1037.648	956.782	-111.414	774.948	1038.889	-119.698	798.126	1197.312	-101.673	1042.634	1232.193	-9.827	912.145	1294.831	84.359	871.190	1140.934	83.961	998.151	1143.656	95.070	0.000	0.000	0.000	925.266	968.755	143.974	886.327	744.510	144.690	817.800	763.233	89.363	921.854	1318.359	-280.760	1044.324	1249.118	-178.579	874.244	1173.521	-295.743	1001.645	1185.103	-296.238	841.040	1248.799	-204.305	968.230	971.700	-277.996	951.712	995.827	-353.133	893.745	945.913	-369.992	907.390	759.020	-389.665	836.613	777.959	-340.638	820.499	929.427	17.372	851.370	950.558	-257.441	990.128	956.517	14.142	1011.173	956.872	-239.832	841.731	757.437	56.284	966.106	843.735	52.967	927.032	417.910	43.078	944.146	410.908	-63.925	920.830	316.867	11.805	954.621	77.989	26.194	1029.735	11.579	-15.638	792.777	-13.959	-6.748	830.917	17.080	-14.554	860.220	7.498	44.629	985.450	844.456	-278.433	941.458	420.988	-273.125	945.173	416.773	-174.935	941.834	311.415	-238.413	979.690	84.236	-270.655	1044.372	3.950	-232.725	806.289	-11.414	-226.572	853.778	20.842	-221.135	867.527	-4.182	-290.027	853.416	602.546	-344.582	868.499	919.983	134.067	835.356	1239.442	-8.386	982.932	1469.197	-160.816	981.223	1487.459	-18.801	790.418	666.312	140.725	825.699	660.709	-322.775	872.659	665.309	-285.464
4527	47.14583	00:35:23:23	934.368	1629.037	-104.158	874.710	1591.089	-38.862	890.573	1584.337	-164.754	1015.244	1334.331	-83.091	1042.952	1151.122	-98.174	1028.455	1048.577	-106.231	1037.767	956.841	-110.851	774.975	1038.979	-118.895	798.023	1197.368	-100.909	1042.646	1232.610	-9.380	912.129	1294.961	85.005	871.248	1141.067	84.578	998.276	1143.937	95.790	0.000	0.000	0.000	925.443	968.888	144.502	886.358	744.670	145.075	817.930	763.425	89.850	921.488	1318.468	-280.186	1044.129	1249.344	-178.116	873.966	1173.622	-295.136	1001.287	1185.247	-295.708	840.817	1248.833	-203.615	968.078	971.853	-277.712	951.568	996.052	-352.853	893.573	946.133	-369.766	907.232	759.289	-389.627	836.470	778.133	-340.600	820.761	929.552	18.121	851.371	950.735	-256.734	990.438	956.613	14.791	1011.165	956.975	-239.090	841.971	757.504	57.074	966.356	843.754	53.582	926.818	417.907	43.379	943.873	410.966	-63.698	920.642	316.852	11.965	954.544	77.989	26.219	1029.695	11.623	-15.665	792.762	-13.959	-6.754	830.878	17.087	-14.540	860.210	7.500	44.640	985.406	844.569	-277.938	940.558	421.083	-272.826	944.271	416.755	-174.679	941.057	311.342	-238.195	979.536	84.273	-270.737	1044.392	3.941	-232.825	806.385	-11.385	-226.522	853.826	20.841	-221.167	867.501	-4.194	-290.020	853.326	602.761	-344.778	868.791	920.139	134.610	835.310	1239.494	-7.694	982.713	1469.200	-160.295	981.048	1487.574	-18.261	790.353	666.549	141.107	825.556	660.858	-322.878	872.364	665.561	-285.076
4528	47.15625	00:35:23:24	934.346	1629.119	-103.683	874.700	1591.246	-38.322	890.459	1584.417	-164.213	1015.020	1334.600	-82.488	1042.352	1151.531	-97.791	1028.551	1048.837	-105.626	1037.909	956.895	-110.288	775.016	1039.121	-117.969	797.958	1197.388	-100.096	1042.572	1232.822	-9.086	912.137	1295.102	85.691	871.338	1141.197	85.254	998.471	1144.089	96.264	0.000	0.000	0.000	925.655	969.037	145.104	886.403	744.841	145.566	818.059	763.695	90.419	921.102	1318.566	-279.486	1043.886	1249.611	-177.467	873.687	1173.728	-294.478	1000.954	1185.399	-295.087	840.630	1248.843	-202.853	967.893	971.993	-277.407	951.386	996.299	-352.520	893.389	946.371	-369.408	907.106	759.533	-389.539	836.360	778.327	-340.487	821.058	929.667	18.958	850.588	951.034	-255.931	990.659	956.691	15.572	1011.167	957.125	-238.579	842.498	757.498	58.085	966.675	843.732	54.260	926.654	417.893	43.615	943.639	411.036	-63.350	920.486	316.818	12.165	954.512	77.969	26.239	1029.672	11.630	-15.675	792.743	-13.967	-6.738	830.879	17.070	-14.561	860.187	7.497	44.633	985.335	844.674	-277.343	939.526	421.180	-272.486	943.207	416.738	-174.427	940.273	311.204	-237.944	979.395	84.293	-270.829	1044.401	3.965	-232.964	806.442	-11.360	-226.392	853.893	20.846	-221.162	867.495	-4.203	-290.021	853.226	602.965	-344.934	868.998	920.354	135.210	835.270	1239.540	-6.944	982.464	1469.198	-159.779	980.974	1487.639	-17.779	790.355	666.809	141.504	825.437	661.050	-322.943	872.091	665.816	-284.717
4529	47.16667	00:35:23:24	934.277	1629.188	-103.123	874.660	1591.392	-37.705	890.352	1584.461	-163.621	1014.853	1334.859	-81.870	1042.303	1151.852	-97.139	1028.645	1049.068	-104.974	1038.040	957.000	-109.633	775.060	1039.205	-116.970	797.907	1197.378	-99.259	1042.490	1232.993	-8.148	912.139	1295.283	86.411	871.482	1141.337	86.016	998.639	1144.340	96.942	0.000	0.000	0.000	925.903	969.217	145.852	886.493	745.026	146.091	818.227	763.954	91.048	920.706	1318.643	-278.691	1043.673	1249.882	-176.840	873.382	1173.814	-293.719	1000.591	1185.495	-294.429	840.412	1248.834	-201.963	967.840	972.147	-277.086	951.052	996.513	-352.104	893.242	946.640	-369.102	906.962	759.787	-389.430	836.225	778.522	-340.337	821.355	929.764	19.840	850.504	951.665	-255.167	990.976	956.654	16.197	1011.182	957.315	-237.969	842.322	757.709	58.468	967.031	843.711	54.937	926.526	417.885	44.030	943.382	411.141	-63.136	920.364	316.795	12.386	954.476	77.936	26.259	1029.666	11.653	-15.708	792.721	-13.956	-6.748	830.856	17.090	-14.548	860.200	7.505	44.629	985.256	844.828	-276.720	938.498	421.337	-272.200	942.138	416.743	-174.058	939.390	311.125	-237.741	979.282	84.339	-270.934	1044.426	3.975	-233.102	806.485	-11.354	-226.275	853.965	20.856	-221.182	867.486	-4.207	-290.025	853.133	603.148	-345.012	869.195	920.548	135.828	835.240	1239.588	-6.155	982.286	1469.207	-159.204	980.977	1487.763	-17.235	790.384	667.137	141.945	825.322	661.211	-322.926	871.679	666.109	-284.195
4530	47.17708	00:35:23:24	934.124	1629.310	-102.520	874.548	1591.543	-37.046	890.148	1584.498	-162.981	1014.636	1335.088	-81.170	1042.280	1152.091	-96.424	1028.708	1049.242	-104.385	1038.192	957.041	-108.963	775.159	1039.317	-115.937	797.826	1197.272	-98.048	1042.625	1233.503	-7.752	912.153	1295.465	87.217	871.562	1141.483	86.771	998.721	1144.729	97.934	0.000	0.000	0.000	926.126	969.400	146.545	886.571	745.250	146.692	818.416	764.090	91.632	920.306	1318.717	-277.885	1043.463	1250.151	-176.190	873.113	1173.898	-292.923	1000.249	1185.736	-293.678	840.200	1248.818	-201.090	967.718	972.255	-276.654	950.882	996.759	-351.647	893.052	946.846	-368.672	906.836	760.065	-389.277	836.137	778.710	-340.119	821.852	929.786	20.560	850.497	951.917	-254.265	991.286	956.673	16.931	1011.184	957.499	-237.339	842.450	757.772	59.221	967.353	843.682	55.613	926.441	417.866	44.373	943.226	411.220	-62.719	920.235	316.765	12.657	954.436	77.916	26.308	1029.635	11.654	-15.707	792.708	-13.950	-6.753	830.828	17.100	-14.559	860.179	7.499	44.623	985.143	845.010	-275.966	937.414	421.450	-271.835	940.871	416.761	-173.747	938.454	311.045	-237.481	979.088	84.421	-271.022	1044.454	3.976	-233.221	806.553	-11.330	-226.225	854.034	20.871	-221.209	867.483	-4.235	-290.025	852.662	603.689	-344.999	869.702	920.659	136.242	835.220	1239.635	-5.240	982.164	1469.283	-158.575	980.922	1487.929	-16.570	790.441	667.424	142.421	825.247	661.356	-322.902	871.008	666.489	-283.449
4531	47.18750	00:35:23:24	933.889	1629.435	-101.907	874.421	1591.650	-36.369	889.945	1584.527	-162.310	1014.501	1335.296	-80.430	1042.319	1152.344	-95.674	1028.815	1049.500	-103.543	1038.334	957.089	-108.220	775.284	1039.436	-114.804	797.804	1197.407	-97.262	1042.569	1233.655	-7.005	912.226	1295.654	88.090	871.727	1141.654	87.649	998.972	1144.874	98.662	0.000	0.000	0.000	926.359	969.577	147.333	886.699	745.448	147.250	818.641	764.386	92.342	919.860	1318.795	-276.984	1043.277	1250.447	-175.507	872.837	1173.958	-292.020	999.883	1185.846	-292.945	840.006	1248.785	-200.085	967.630	972.390	-276.245	950.706	996.953	-351.162	892.895	947.072	-368.228	906.676	760.303	-389.123	836.021	778.866	-339.871	822.194	929.848	21.570	850.452	952.127	-253.271	991.581	956.708	17.792	1011.156	957.685	-236.624	842.889	757.778	60.235	967.628	843.601	56.346	926.360	417.849	44.833	943.082	411.261	-62.334	920.150	316.737	12.942	954.427	77.886	26.369	1029.642	11.656	-15.723	792.706	-13.966	-6.758	830.824	17.103	-14.545	860.181	7.503	44.633	985.062	845.154	-275.323	936.295	421.561	-271.488	939.742	416.745	-173.409	937.536	310.930	-237.150	978.878	84.491	-271.089	1044.457	3.981	-233.322	806.618	-11.321	-226.163	854.083	20.874	-221.222	867.472	-4.229	-290.021	852.610	603.861	-344.963	869.937	920.837	136.957	835.282	1239.690	-4.321	982.103	1469.448	-157.867	980.974	1488.187	-15.894	790.497	667.697	142.884	825.191	661.501	-322.792	870.410	666.849	-282.706
4532	47.19792	00:35:24:00	933.588	1629.595	-101.285	874.226	1591.766	-35.632	889.655	1584.507	-161.599	1014.363	1335.496	-79.614	1042.357	1152.577	-94.888	1028.904	1049.784	-102.674	1038.487	957.123	-107.470	775.381	1039.573	-113.643	797.787	1197.455	-96.190	1042.518	1233.770	-6.104	912.340	1295.844	89.014	871.934	1141.821	88.612	999.117	1145.208	99.663	0.000	0.000	0.000	926.611	969.761	148.211	886.880	745.633	147.922	818.896	764.617	93.103	919.463	1318.855	-276.053	1043.084	1250.620	-174.714	872.561	1174.017	-291.042	999.550	1186.009	-292.101	839.852	1248.749	-198.944	967.456	972.515	-275.716	950.588	997.185	-350.615	892.767	947.323	-367.656	906.543	760.603	-388.895	835.947	779.007	-339.533	822.482	929.919	22.647	851.345	952.131	-252.684	991.933	956.665	18.544	1011.103	957.857	-235.754	843.162	757.821	61.146	967.926	843.528	57.178	926.375	417.789	45.296	943.005	411.344	-61.885	920.100	316.732	13.296	954.404	77.845	26.415	1029.614	11.677	-15.723	792.690	-13.963	-6.758	830.824	17.102	-14.535	860.175	7.492	44.631	984.958	845.310	-274.541	935.093	421.652	-271.113	938.399	416.758	-173.050	936.509	310.808	-236.833	978.632	84.537	-271.133	1044.468	3.992	-233.456	806.682	-11.314	-226.118	854.108	20.875	-221.227	867.457	-4.236	-290.019	852.544	604.026	-344.909	870.182	921.021	137.753	835.352	1239.748	-3.305	982.081	1469.694	-157.101	981.055	1488.531	-15.170	790.606	667.940	143.405	825.143	661.637	-322.615	869.886	667.213	-281.948
4533	47.20833	00:35:24:00	933.191	1629.767	-100.591	874.003	1591.837	-34.844	889.379	1584.518	-160.819	1014.608	1336.013	-78.618	1042.394	1152.794	-94.027	1029.024	1050.037	-101.671	1038.601	957.178	-106.626	775.527	1039.713	-112.394	797.841	1197.491	-94.956	1042.519	1233.762	-5.158	912.492	1296.044	90.051	872.146	1142.012	89.626	999.355	1145.466	100.748	0.000	0.000	0.000	926.889	969.950	149.105	887.046	745.845	148.645	819.180	764.798	93.878	919.107	1318.951	-274.979	1042.899	1250.834	-173.763	872.292	1174.039	-290.098	999.236	1186.143	-291.240	839.720	1248.713	-197.847	967.264	972.589	-275.109	950.265	997.393	-349.954	892.577	947.502	-367.037	906.450	760.845	-388.565	835.851	779.176	-339.140	822.648	930.111	24.049	851.262	952.282	-251.569	992.273	956.678	19.390	1011.065	958.018	-234.918	843.429	757.860	62.091	968.223	843.467	58.065	926.404	417.771	45.870	942.949	411.408	-61.403	920.076	316.710	13.662	954.418	77.831	26.498	1029.604	11.678	-15.758	792.708	-13.947	-6.735	830.818	17.111	-14.514	860.173	7.498	44.621	984.844	845.450	-273.765	933.856	421.761	-270.673	937.181	416.720	-172.681	935.502	310.682	-236.499	978.359	84.618	-271.152	1044.496	4.022	-233.595	806.722	-11.317	-226.074	854.151	20.884	-221.244	867.444	-4.248	-290.019	852.516	604.179	-344.758	870.204	921.335	138.908	835.472	1239.816	-2.216	982.114	1469.963	-156.247	981.142	1488.949	-14.365	790.768	668.163	144.019	825.125	661.782	-322.401	869.465	667.550	-281.208
4534	47.21875	00:35:24:00	932.765	1629.968	-99.868	873.732	1591.891	-34.004	889.044	1584.486	-159.998	1014.507	1336.216	-77.703	1042.381	1153.070	-93.084	1029.081	1050.248	-100.624	1038.726	957.255	-105.745	775.657	1039.807	-111.086	797.912	1197.465	-93.726	1042.521	1233.973	-4.695	912.732	1296.201	91.133	872.396	1142.153	90.783	999.636	1145.635	101.730	0.000	0.000	0.000	927.175	970.077	150.087	887.291	746.007	149.388	819.478	764.986	94.715	918.810	1318.992	-273.917	1042.694	1251.009	-172.875	872.030	1174.085	-288.948	998.869	1186.170	-290.216	839.621	1248.669	-196.542	967.178	972.679	-274.436	950.066	997.600	-349.227	892.401	947.684	-366.386	906.320	761.082	-388.237	835.779	779.304	-338.674	822.991	930.169	25.245	850.322	952.751	-249.980	992.537	956.805	20.468	1011.005	958.135	-234.009	843.681	757.896	63.154	968.588	843.433	59.010	926.380	417.712	46.313	942.873	411.445	-60.784	920.047	316.655	14.070	954.422	77.773	26.584	1029.599	11.668	-15.721	792.735	-13.948	-6.734	830.824	17.139	-14.509	860.184	7.493	44.642	981.512	838.566	-261.792	932.644	421.885	-270.188	936.013	416.797	-172.282	934.428	310.567	-236.044	978.126	84.687	-271.131	1044.513	4.052	-233.720	806.740	-11.307	-225.971	854.194	20.857	-221.205	867.418	-4.257	-289.996	852.807	603.999	-344.186	870.314	921.565	139.784	835.670	1239.860	-1.070	982.137	1470.205	-155.367	981.184	1489.445	-13.437	790.945	668.348	144.617	825.117	661.864	-322.121	868.890	667.885	-280.392
4535	47.22917	00:35:24:00	932.225	1630.168	-99.029	873.385	1591.895	-33.129	888.669	1584.457	-159.093	1014.406	1336.381	-76.666	1042.372	1153.276	-92.093	1029.185	1050.432	-99.469	1038.820	957.128	-104.322	775.839	1039.880	-109.650	798.037	1197.455	-92.347	1042.498	1233.900	-3.342	912.974	1296.345	92.283	872.633	1142.301	91.940	1000.002	1145.770	102.696	0.000	0.000	0.000	927.472	970.212	151.097	887.497	746.132	150.228	819.776	765.034	95.599	918.461	1318.974	-272.759	1042.487	1251.153	-171.907	871.820	1174.145	-287.757	998.559	1186.263	-289.145	839.579	1248.607	-195.294	967.059	972.739	-273.675	949.986	997.761	-348.424	892.207	947.836	-365.640	906.272	761.293	-387.704	835.706	779.408	-338.226	823.417	930.137	26.764	850.178	952.919	-248.724	992.830	956.743	21.451	1010.936	958.245	-233.063	844.008	757.908	64.188	969.017	843.367	60.080	926.354	417.597	46.939	942.784	411.526	-60.341	920.010	316.602	14.498	954.424	77.723	26.705	1029.610	11.641	-15.720	792.747	-13.955	-6.745	830.840	17.122	-14.492	860.178	7.508	44.648	981.329	838.805	-260.737	931.338	421.963	-269.613	934.735	416.739	-171.715	933.358	310.451	-235.543	977.866	84.739	-271.052	1044.523	4.090	-233.838	806.785	-11.307	-225.924	854.227	20.828	-221.145	867.400	-4.237	-289.960	852.588	604.516	-344.382	870.633	921.717	140.753	835.828	1239.900	0.179	982.197	1470.524	-154.384	981.265	1489.932	-12.503	791.165	668.531	145.324	825.125	661.922	-321.801	868.298	668.242	-279.558
4536	47.23958	00:35:24:01	931.588	1630.406	-98.161	872.992	1591.897	-32.163	888.211	1584.369	-158.171	1014.316	1336.550	-75.636	1042.363	1153.415	-91.119	1029.239	1050.505	-98.237	1038.912	957.225	-103.306	775.999	1039.954	-108.195	798.198	1197.297	-90.752	1042.489	1233.998	-2.766	913.229	1296.438	93.541	872.965	1142.410	93.170	1000.295	1146.021	103.964	0.000	0.000	0.000	927.841	970.333	152.180	887.788	746.253	151.184	820.129	765.258	96.628	918.207	1318.999	-271.536	1042.318	1251.357	-170.917	871.584	1174.112	-286.548	998.386	1186.317	-288.049	839.564	1248.568	-193.916	966.888	972.759	-272.815	949.665	997.900	-347.525	892.105	947.994	-364.835	906.251	761.432	-387.155	835.608	779.483	-337.690	823.776	930.150	28.039	850.152	953.058	-247.440	993.112	956.890	22.650	1010.843	958.383	-232.064	844.473	757.801	65.495	969.368	843.316	61.167	926.325	417.553	47.592	942.709	411.605	-59.663	919.936	316.535	14.963	954.407	77.635	26.840	1029.621	11.627	-15.684	792.779	-13.948	-6.744	830.855	17.133	-14.499	860.191	7.495	44.677	981.232	839.203	-260.001	930.130	422.032	-268.947	933.430	416.699	-171.107	932.313	310.292	-234.978	977.580	84.787	-270.978	1044.526	4.149	-233.946	806.811	-11.308	-225.869	854.223	20.807	-221.105	867.374	-4.241	-289.940	852.908	604.297	-343.712	870.932	921.844	141.817	836.058	1239.915	1.459	982.282	1470.882	-153.349	981.398	1490.468	-11.508	791.414	668.670	146.133	825.096	661.931	-321.407	867.912	668.488	-278.860
