NO_OF_FRAMES	344
NO_OF_CAMERAS	16
NO_OF_MARKERS	35
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-07-08, 12:03:12.336	11520.91516330
DATA_INCLUDED	3D
MARKER_NAMES	RKneeIn	RKneeOut	HeadFront	LKneeIn	HeadL	HeadR	Chest	WaistLFront	WaistRFront	LShoulderTop	RShoulderTop	SpineThoracic2	SpineThoracic12	WaistL	WaistR	WaistBack	LHeelBack	RHeelBack	LAnkleOut	RAnkleOut	LForefoot2	RForefoot2	LForefoot5	RForefoot5	LHand2	RHand2	LWristIn	RWristIn	LWristOut	RWristOut	LElbowIn	RElbowIn	LElbowOut	RElbowOut	LKneeOut
TRAJECTORY_TYPES	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	SMPTE	RKneeIn X	RKneeIn Y	RKneeIn Z	RKneeOut X	RKneeOut Y	RKneeOut Z	HeadFront X	HeadFront Y	HeadFront Z	LKneeIn X	LKneeIn Y	LKneeIn Z	HeadL X	HeadL Y	HeadL Z	HeadR X	HeadR Y	HeadR Z	Chest X	Chest Y	Chest Z	WaistLFront X	WaistLFront Y	WaistLFront Z	WaistRFront X	WaistRFront Y	WaistRFront Z	LShoulderTop X	LShoulderTop Y	LShoulderTop Z	RShoulderTop X	RShoulderTop Y	RShoulderTop Z	SpineThoracic2 X	SpineThoracic2 Y	SpineThoracic2 Z	SpineThoracic12 X	SpineThoracic12 Y	SpineThoracic12 Z	WaistL X	WaistL Y	WaistL Z	WaistR X	WaistR Y	WaistR Z	WaistBack X	WaistBack Y	WaistBack Z	LHeelBack X	LHeelBack Y	LHeelBack Z	RHeelBack X	RHeelBack Y	RHeelBack Z	LAnkleOut X	LAnkleOut Y	LAnkleOut Z	RAnkleOut X	RAnkleOut Y	RAnkleOut Z	LForefoot2 X	LForefoot2 Y	LForefoot2 Z	RForefoot2 X	RForefoot2 Y	RForefoot2 Z	LForefoot5 X	LForefoot5 Y	LForefoot5 Z	RForefoot5 X	RForefoot5 Y	RForefoot5 Z	LHand2 X	LHand2 Y	LHand2 Z	RHand2 X	RHand2 Y	RHand2 Z	LWristIn X	LWristIn Y	LWristIn Z	RWristIn X	RWristIn Y	RWristIn Z	LWristOut X	LWristOut Y	LWristOut Z	RWristOut X	RWristOut Y	RWristOut Z	LElbowIn X	LElbowIn Y	LElbowIn Z	RElbowIn X	RElbowIn Y	RElbowIn Z	LElbowOut X	LElbowOut Y	LElbowOut Z	RElbowOut X	RElbowOut Y	RElbowOut Z	LKneeOut X	LKneeOut Y	LKneeOut Z	
2971	29.70000	01:20:37:12	329.982	1427.806	405.841	203.329	1489.571	427.171	449.939	1366.590	1570.576	386.093	1468.562	445.412	535.256	1471.305	1518.657	326.719	1439.671	1505.577	425.931	1351.602	1215.147	499.017	1366.338	856.704	264.186	1382.642	881.818	562.732	1450.131	1280.291	256.473	1422.565	1289.954	404.083	1578.101	1310.640	396.910	1607.476	1191.132	546.288	1536.246	928.436	248.980	1520.937	956.378	390.021	1591.909	1041.400	431.994	1604.997	26.547	275.115	1592.191	22.362	485.614	1537.593	69.075	210.735	1531.028	62.800	449.000	1368.745	28.575	191.368	1386.643	32.617	487.867	1404.211	26.045	147.139	1428.856	23.135	633.617	1410.170	749.217	176.535	1296.447	804.899	571.588	1418.278	802.732	233.965	1330.999	859.131	631.988	1478.473	759.401	154.659	1369.020	809.167	559.149	1489.624	967.812	206.217	1464.771	1001.160	649.650	1545.906	964.143	102.041	1494.842	1014.910	522.264	1466.468	437.584
2972	29.71000	01:20:37:13	329.807	1428.278	405.991	203.224	1490.292	427.247	449.186	1367.541	1571.074	385.840	1468.579	445.390	535.024	1471.572	1518.750	326.338	1440.932	1505.701	424.857	1351.771	1215.412	498.169	1365.910	856.719	263.495	1383.493	881.993	562.433	1449.234	1280.549	255.782	1424.299	1290.175	404.846	1578.559	1310.602	397.909	1607.758	1191.021	546.344	1536.273	928.190	249.011	1522.124	956.419	390.768	1592.064	1041.347	432.015	1605.015	26.546	275.071	1592.218	22.296	485.591	1537.573	69.078	210.677	1531.141	62.764	448.968	1368.775	28.588	191.332	1386.704	32.640	487.851	1404.221	26.042	147.097	1428.883	23.108	632.813	1408.370	749.170	173.920	1302.591	802.843	571.435	1416.992	803.026	231.844	1336.734	857.098	631.237	1476.075	759.170	152.286	1375.143	808.094	560.098	1486.558	967.492	206.095	1468.660	1000.975	650.079	1544.120	964.156	102.384	1499.492	1015.199	522.043	1466.235	437.577
2973	29.72000	01:20:37:13	329.621	1428.858	406.137	203.079	1490.958	427.340	448.398	1368.501	1571.558	385.562	1468.601	445.403	534.760	1471.903	1518.840	325.916	1442.170	1505.849	423.713	1351.909	1215.676	497.425	1365.555	856.799	261.976	1383.466	882.847	562.037	1448.342	1280.482	255.155	1425.922	1290.325	405.567	1578.989	1310.564	398.834	1608.023	1190.882	546.374	1535.814	928.129	249.027	1523.302	956.460	391.383	1592.276	1041.262	432.048	1605.017	26.539	275.049	1592.233	22.242	485.585	1537.549	69.069	210.606	1531.274	62.697	448.958	1368.770	28.590	191.280	1386.764	32.693	487.838	1404.215	26.058	147.039	1428.934	23.091	631.947	1406.645	749.166	171.348	1308.560	800.799	570.829	1415.741	803.123	229.852	1341.788	854.956	631.084	1474.369	759.205	150.095	1381.110	806.997	560.111	1485.340	967.478	206.168	1472.138	1000.540	650.441	1542.314	964.201	102.857	1504.053	1015.407	521.792	1466.029	437.557
2974	29.73000	01:20:37:13	329.433	1429.385	406.323	202.975	1491.588	427.387	447.642	1369.450	1571.993	385.329	1468.526	445.355	534.471	1472.277	1518.954	325.481	1443.365	1506.004	422.624	1352.161	1215.826	496.591	1365.217	856.836	261.147	1383.720	883.375	561.681	1447.499	1280.730	254.403	1427.594	1290.274	406.213	1579.403	1310.512	399.664	1608.284	1190.641	546.393	1535.246	928.114	249.019	1524.474	956.511	391.879	1592.624	1041.232	432.031	1605.015	26.519	275.039	1592.250	22.195	485.561	1537.538	69.097	210.539	1531.367	62.668	448.976	1368.770	28.594	191.231	1386.815	32.718	487.849	1404.210	26.033	146.980	1428.958	23.063	631.096	1404.976	749.164	168.804	1314.413	798.727	570.173	1414.566	803.194	228.081	1346.549	852.505	630.868	1472.713	759.269	148.002	1387.014	805.898	560.011	1484.448	967.697	206.327	1475.489	999.995	650.722	1540.548	964.200	103.448	1508.531	1015.578	521.524	1465.823	437.564
2975	29.74000	01:20:37:13	329.242	1429.846	406.479	202.835	1492.151	427.409	446.891	1370.401	1572.468	385.046	1468.492	445.317	534.181	1472.638	1519.028	325.102	1444.551	1506.128	421.483	1352.342	1216.011	495.750	1364.888	856.896	260.484	1384.761	883.454	561.248	1446.670	1280.683	253.707	1429.160	1290.341	406.794	1579.787	1310.477	400.488	1608.559	1190.550	546.357	1534.711	928.108	248.984	1525.438	956.631	392.471	1592.814	1041.165	432.039	1605.035	26.520	274.977	1592.673	22.298	485.535	1537.514	69.115	210.459	1531.465	62.640	448.946	1368.788	28.607	191.188	1386.856	32.721	487.831	1404.234	26.054	146.952	1428.956	23.033	630.192	1403.309	749.265	166.209	1320.187	796.756	569.535	1413.383	803.317	226.085	1350.907	850.335	630.623	1471.050	759.325	145.941	1392.852	804.650	559.850	1483.438	967.810	206.551	1478.765	999.479	650.980	1538.947	964.262	104.183	1512.848	1015.669	521.279	1465.585	437.583
2976	29.75000	01:20:37:14	328.990	1430.260	406.613	202.657	1492.697	427.467	446.193	1371.324	1572.862	384.775	1468.445	445.328	533.854	1473.059	1519.106	324.667	1445.655	1506.242	420.340	1352.545	1216.195	494.918	1364.576	856.920	259.815	1385.968	883.327	560.773	1445.918	1280.769	253.064	1430.578	1290.400	407.323	1580.179	1310.420	401.265	1608.818	1190.416	546.298	1534.913	927.775	249.005	1525.348	956.824	392.916	1593.059	1041.109	432.055	1605.039	26.514	274.953	1592.753	22.296	485.508	1537.490	69.124	210.410	1531.519	62.629	448.930	1368.761	28.601	191.154	1386.897	32.727	487.806	1404.219	26.068	146.892	1428.992	23.037	629.208	1401.651	749.308	163.781	1325.729	794.590	568.878	1412.280	803.429	224.156	1356.211	848.136	630.360	1469.482	759.387	144.032	1398.504	803.343	559.656	1482.367	967.814	206.869	1481.780	998.753	651.190	1537.216	964.305	105.106	1517.023	1015.579	521.004	1465.403	437.610
2977	29.76000	01:20:37:14	328.775	1430.719	406.750	202.488	1493.206	427.498	445.470	1372.267	1573.291	384.507	1468.461	445.271	533.488	1473.477	1519.146	324.155	1446.758	1506.348	419.159	1352.783	1216.345	494.107	1364.309	856.997	259.038	1386.806	883.450	560.256	1445.182	1280.843	252.292	1432.078	1290.414	407.763	1580.590	1310.387	401.943	1609.072	1190.310	546.210	1534.265	927.700	248.907	1526.155	956.857	393.236	1593.426	1041.089	432.056	1605.018	26.505	274.936	1592.767	22.266	485.480	1537.471	69.143	210.352	1531.581	62.617	448.941	1368.763	28.625	191.124	1386.916	32.740	487.802	1404.235	26.059	146.871	1428.995	23.009	627.481	1399.752	749.192	161.244	1331.183	792.511	568.165	1411.209	803.498	222.291	1360.721	845.727	629.956	1468.142	759.206	142.155	1404.012	802.165	559.453	1481.217	967.833	207.315	1484.808	998.094	651.345	1535.632	964.331	106.073	1521.083	1015.497	520.746	1465.222	437.638
2978	29.77000	01:20:37:14	328.564	1431.109	406.915	202.304	1493.600	427.527	444.752	1373.183	1573.661	384.186	1468.345	445.145	533.084	1473.932	1519.167	323.691	1447.804	1506.457	418.021	1353.011	1216.446	493.290	1364.017	857.041	258.261	1387.507	883.647	559.728	1444.512	1280.935	251.538	1433.506	1290.405	408.180	1581.000	1310.331	402.538	1609.344	1190.191	546.083	1533.617	927.624	248.780	1527.022	956.893	393.580	1593.692	1041.035	432.035	1605.034	26.501	274.943	1592.811	22.201	485.436	1537.475	69.170	210.327	1531.616	62.542	448.921	1368.786	28.609	191.090	1386.926	32.759	487.801	1404.231	26.074	146.822	1429.033	22.996	626.586	1398.266	749.230	158.631	1336.519	790.327	567.452	1410.186	803.629	220.511	1365.039	843.231	629.693	1466.580	759.383	140.351	1409.637	800.742	559.217	1480.161	967.807	207.756	1487.851	997.153	651.420	1534.216	964.437	107.230	1524.952	1015.198	520.432	1465.091	437.654
2979	29.78000	01:20:37:14	328.386	1431.510	407.066	202.116	1494.044	427.547	444.083	1374.072	1573.983	383.869	1468.385	445.097	532.668	1474.384	1519.159	323.244	1448.766	1506.572	416.916	1353.287	1216.590	492.458	1363.776	857.123	257.413	1388.210	883.874	559.138	1443.879	1281.008	250.658	1435.228	1290.460	408.540	1581.424	1310.273	403.087	1609.656	1190.060	545.938	1532.979	927.521	248.593	1527.832	956.934	393.938	1593.877	1040.914	432.055	1605.041	26.497	274.924	1592.889	22.184	485.399	1537.464	69.157	210.263	1531.664	62.543	448.914	1368.779	28.612	191.060	1386.951	32.767	487.768	1404.226	26.074	146.827	1429.024	22.962	625.707	1396.871	749.261	156.170	1341.725	788.110	566.721	1409.204	803.726	218.604	1369.177	840.801	629.287	1465.139	759.453	138.650	1414.988	799.235	558.931	1479.298	967.838	208.408	1490.421	996.391	651.407	1532.724	964.417	108.430	1528.713	1014.828	520.118	1464.966	437.673
2980	29.79000	01:20:37:15	328.143	1431.798	407.237	201.917	1494.485	427.560	443.385	1374.949	1574.333	383.561	1468.424	445.046	532.227	1474.865	1519.158	322.766	1449.842	1506.667	415.697	1353.597	1216.714	491.545	1363.508	857.178	256.555	1388.908	884.047	558.506	1443.321	1281.083	249.760	1436.663	1290.494	408.811	1581.881	1310.177	403.581	1609.959	1189.935	545.751	1532.417	927.467	248.643	1528.327	957.101	394.195	1594.175	1040.822	432.025	1605.029	26.477	274.887	1592.858	22.145	485.353	1537.450	69.163	210.236	1531.716	62.516	448.905	1368.789	28.629	191.028	1386.981	32.768	487.768	1404.229	26.105	146.785	1429.049	22.946	624.798	1395.530	749.328	153.583	1346.868	785.447	565.909	1408.254	803.781	216.810	1373.123	838.224	628.881	1463.764	759.513	137.137	1420.251	797.706	558.589	1478.478	967.876	209.200	1492.543	995.473	651.419	1531.348	964.434	109.759	1532.241	1014.398	519.805	1464.867	437.738
2981	29.80000	01:20:37:15	327.892	1432.147	407.369	201.700	1494.891	427.550	442.697	1375.826	1574.574	383.206	1468.441	444.980	531.787	1475.363	1519.167	322.263	1450.795	1506.774	414.596	1353.878	1216.825	490.659	1363.322	857.289	255.712	1389.563	884.185	557.921	1442.832	1281.184	248.958	1438.150	1290.472	409.040	1582.338	1310.100	404.028	1610.234	1189.767	545.564	1531.864	927.446	248.381	1529.183	957.166	394.508	1594.479	1040.750	432.009	1605.039	26.467	274.879	1592.868	22.092	485.323	1537.463	69.189	210.199	1531.774	62.454	448.891	1368.785	28.627	191.007	1387.003	32.782	487.772	1404.236	26.082	146.741	1429.080	22.943	623.829	1394.215	749.361	151.093	1352.553	782.902	565.116	1407.355	803.880	214.979	1376.984	835.682	628.436	1462.442	759.550	135.550	1425.451	796.177	558.209	1477.610	967.891	209.960	1494.607	994.402	651.394	1530.064	964.521	111.158	1535.657	1013.864	519.436	1464.796	437.797
2982	29.81000	01:20:37:15	327.644	1432.543	407.526	201.493	1495.338	427.549	442.036	1376.665	1574.826	382.845	1468.537	444.944	531.336	1475.865	1519.108	321.740	1451.715	1506.861	413.480	1354.219	1216.945	489.732	1363.073	857.290	254.886	1390.252	884.311	557.241	1442.350	1281.251	248.139	1439.611	1290.397	409.200	1582.788	1309.998	404.374	1610.521	1189.619	545.327	1531.278	927.453	248.101	1529.937	957.067	394.597	1594.846	1040.687	431.994	1605.040	26.442	274.873	1592.935	22.075	485.255	1537.455	69.202	210.162	1531.807	62.407	448.869	1368.797	28.643	190.979	1387.028	32.784	487.753	1404.230	26.090	146.719	1429.076	22.921	622.878	1392.975	749.521	148.760	1357.482	780.947	564.361	1406.513	804.045	213.184	1380.632	833.100	627.947	1461.208	759.620	133.539	1430.935	794.770	557.797	1476.985	967.950	210.781	1496.585	993.348	651.295	1528.777	964.485	112.631	1538.839	1013.302	519.070	1464.713	437.838
2983	29.82000	01:20:37:15	327.361	1432.840	407.664	201.291	1495.752	427.545	441.371	1377.481	1575.066	382.440	1468.633	444.931	530.837	1476.356	1519.061	321.181	1452.682	1506.969	412.276	1354.585	1217.089	488.876	1362.948	857.372	253.875	1390.437	884.850	556.684	1442.153	1281.352	247.167	1441.103	1290.439	409.321	1583.271	1309.893	404.671	1610.819	1189.460	545.045	1530.730	927.425	247.792	1530.815	957.086	394.697	1595.125	1040.569	431.992	1605.030	26.440	274.872	1592.968	22.023	485.223	1537.456	69.212	210.125	1531.864	62.370	448.858	1368.807	28.623	190.944	1387.046	32.805	487.754	1404.243	26.126	146.715	1429.087	22.909	621.905	1391.793	749.604	146.300	1362.390	778.446	563.549	1405.647	804.106	211.477	1384.101	830.363	627.397	1459.966	759.620	132.394	1435.768	793.069	557.034	1477.311	968.605	211.656	1498.447	992.145	651.161	1527.624	964.499	114.186	1541.796	1012.633	518.705	1464.643	437.903
2984	29.83000	01:20:37:16	327.088	1433.127	407.790	201.030	1496.125	427.550	440.682	1378.292	1575.260	382.046	1468.737	444.865	530.116	1476.643	1518.932	320.641	1453.569	1507.067	411.141	1354.969	1217.201	487.912	1362.607	857.517	253.185	1391.243	884.849	555.993	1441.803	1281.436	246.158	1443.025	1290.679	409.377	1583.791	1309.759	404.933	1611.135	1189.282	544.745	1530.209	927.351	247.532	1531.713	957.041	394.834	1595.290	1040.416	431.967	1605.034	26.411	274.851	1593.012	21.966	485.177	1537.472	69.253	210.090	1531.924	62.335	448.838	1368.812	28.657	190.916	1387.078	32.798	487.749	1404.256	26.114	146.684	1429.100	22.869	620.933	1390.668	749.669	143.853	1367.198	776.106	562.722	1404.867	804.228	209.739	1387.522	827.657	626.807	1458.820	759.646	131.260	1440.498	791.221	556.549	1476.668	968.685	212.757	1500.495	991.102	650.912	1526.618	964.496	115.733	1544.522	1011.951	518.350	1464.609	437.959
2985	29.84000	01:20:37:16	326.844	1433.445	407.921	200.809	1496.491	427.485	439.979	1379.085	1575.461	381.663	1468.841	444.849	529.574	1477.165	1518.912	320.080	1454.421	1507.171	410.019	1355.375	1217.377	486.951	1362.534	857.542	252.520	1392.093	884.815	555.240	1441.548	1281.500	245.327	1444.457	1290.585	409.397	1584.331	1309.646	405.063	1611.499	1189.123	544.382	1529.715	927.293	247.266	1532.739	957.073	394.849	1595.573	1040.304	431.953	1605.053	26.405	274.806	1593.021	21.916	485.107	1537.452	69.260	210.052	1531.959	62.286	448.865	1368.821	28.674	190.885	1387.092	32.802	487.721	1404.254	26.121	146.645	1429.107	22.863	619.944	1389.590	749.743	141.454	1371.960	773.709	561.874	1404.129	804.361	207.974	1390.780	824.877	626.238	1457.730	759.740	130.019	1445.363	789.582	556.020	1476.147	968.778	213.717	1501.931	989.713	650.706	1525.167	964.526	117.316	1547.085	1011.169	517.964	1464.520	438.026
2986	29.85000	01:20:37:16	326.534	1433.787	408.148	200.534	1496.873	427.457	439.325	1379.845	1575.629	381.255	1468.878	444.818	529.000	1477.712	1518.904	319.450	1455.335	1507.260	408.855	1355.819	1217.557	485.998	1362.331	857.624	251.884	1392.939	884.824	554.490	1441.322	1281.601	244.379	1445.810	1290.557	409.336	1584.875	1309.504	405.201	1611.840	1188.946	544.020	1529.286	927.273	246.961	1533.834	957.054	394.821	1595.981	1040.200	431.924	1605.055	26.404	274.823	1592.998	21.840	485.091	1537.460	69.277	209.983	1532.011	62.235	448.812	1368.840	28.669	190.866	1387.120	32.793	487.728	1404.269	26.129	146.617	1429.141	22.858	618.997	1388.581	749.845	139.107	1376.629	771.186	560.985	1403.463	804.482	206.287	1393.965	822.054	625.606	1456.655	759.808	128.907	1450.068	787.854	555.489	1475.569	968.851	214.753	1503.253	988.308	650.726	1524.027	964.626	118.992	1549.411	1010.317	517.541	1464.428	438.083
2987	29.86000	01:20:37:16	326.260	1434.113	408.234	200.190	1497.188	427.433	438.608	1380.595	1575.745	380.831	1468.862	444.769	528.438	1478.230	1518.867	318.843	1456.210	1507.344	407.692	1356.268	1217.768	485.106	1362.155	857.747	251.106	1393.427	884.890	553.732	1441.155	1281.745	243.532	1447.157	1290.473	409.244	1585.417	1309.365	405.272	1612.224	1188.750	543.674	1528.906	927.241	246.639	1534.901	957.052	394.658	1596.416	1040.126	431.921	1605.053	26.378	274.794	1593.030	21.768	485.038	1537.450	69.316	209.940	1532.043	62.191	448.833	1368.828	28.691	190.841	1387.134	32.799	487.712	1404.281	26.197	146.587	1429.141	22.828	618.030	1387.618	749.973	136.055	1381.401	768.776	560.038	1402.825	804.585	204.612	1397.115	819.235	624.939	1455.698	759.870	127.793	1454.614	786.202	554.908	1475.068	968.869	215.779	1504.412	986.905	650.452	1523.117	964.672	120.685	1551.574	1009.460	517.139	1464.344	438.152
2988	29.87000	01:20:37:17	325.976	1434.398	408.332	199.882	1497.533	427.387	437.893	1381.365	1575.833	380.391	1468.959	444.746	527.873	1478.821	1518.856	318.234	1457.025	1507.446	406.709	1356.714	1217.866	484.127	1361.990	857.851	250.244	1394.102	884.919	552.997	1441.063	1281.852	242.629	1448.409	1290.376	409.089	1585.981	1309.210	405.332	1612.593	1188.522	543.273	1528.527	927.277	246.303	1535.967	957.088	394.531	1596.728	1040.003	431.892	1605.053	26.379	274.765	1593.104	21.723	484.973	1537.442	69.332	209.897	1532.114	62.132	448.839	1368.848	28.692	190.810	1387.156	32.812	487.693	1404.265	26.197	146.573	1429.153	22.813	616.994	1386.702	750.081	133.762	1386.035	766.003	559.141	1402.194	804.736	203.069	1400.159	816.442	624.276	1454.740	760.001	126.567	1459.007	784.396	554.273	1474.617	968.890	216.883	1505.417	985.515	650.080	1522.249	964.706	122.346	1553.555	1008.592	516.690	1464.226	438.146
2989	29.88000	01:20:37:17	325.626	1434.704	408.422	199.565	1497.887	427.328	437.197	1382.081	1575.928	379.937	1468.947	444.698	527.255	1479.400	1518.823	317.615	1457.846	1507.523	405.513	1357.175	1218.078	483.101	1361.854	857.899	249.345	1394.723	885.030	552.198	1440.970	1281.976	241.726	1449.739	1290.201	408.866	1586.579	1309.063	405.318	1612.979	1188.334	542.782	1528.113	927.237	245.994	1537.012	957.072	394.359	1597.005	1039.905	431.870	1605.054	26.333	274.762	1593.142	21.672	484.914	1537.457	69.368	209.852	1532.134	62.032	448.825	1368.834	28.713	190.781	1387.189	32.820	487.694	1404.280	26.200	146.526	1429.155	22.789	615.965	1385.849	750.214	131.777	1390.331	763.838	558.295	1401.634	804.871	201.631	1403.084	813.564	623.606	1453.900	760.089	125.285	1463.133	782.744	553.647	1474.235	968.977	216.538	1504.844	983.973	649.556	1521.524	964.739	123.997	1555.344	1007.729	516.234	1464.140	438.161
2990	29.89000	01:20:37:17	325.283	1435.021	408.536	199.256	1498.202	427.296	436.505	1382.799	1576.008	379.495	1468.932	444.627	526.575	1480.021	1518.820	316.900	1458.676	1507.637	404.436	1357.644	1218.281	482.132	1361.755	857.961	248.515	1395.268	885.091	551.404	1440.961	1282.084	240.808	1450.976	1289.981	408.625	1587.169	1308.907	405.214	1613.376	1188.140	542.265	1527.730	927.232	245.432	1537.246	956.980	394.149	1597.354	1039.786	431.846	1605.052	26.334	274.705	1593.194	21.623	484.863	1537.447	69.404	209.791	1532.181	61.958	448.797	1368.833	28.704	190.745	1387.215	32.814	487.682	1404.260	26.235	146.516	1429.183	22.787	614.921	1385.029	750.306	129.601	1394.649	761.204	557.347	1401.089	804.979	200.185	1405.925	810.709	622.833	1453.067	760.132	124.417	1467.387	781.170	553.028	1473.812	968.978	217.434	1505.461	982.536	649.194	1520.792	964.755	125.704	1556.953	1006.844	515.771	1464.039	438.198
2991	29.90000	01:20:37:17	324.988	1435.352	408.670	198.949	1498.535	427.231	435.751	1383.570	1576.075	379.074	1468.939	444.586	525.898	1480.651	1518.801	316.207	1459.484	1507.696	403.317	1358.119	1218.499	481.218	1361.599	858.164	247.597	1395.831	885.248	550.573	1441.003	1282.214	239.895	1452.195	1289.788	408.306	1587.795	1308.794	405.044	1613.796	1187.915	541.792	1527.404	927.195	244.561	1536.741	956.831	394.534	1598.566	1039.336	431.811	1605.034	26.324	274.627	1593.227	21.605	484.810	1537.423	69.440	209.745	1532.229	61.885	448.806	1368.843	28.717	190.720	1387.233	32.811	487.686	1404.290	26.206	146.493	1429.175	22.739	613.912	1384.290	750.427	127.655	1398.850	758.852	555.983	1400.586	804.804	198.732	1408.668	807.953	622.071	1452.266	760.188	123.727	1471.727	779.658	552.343	1473.537	969.109	218.335	1506.037	981.188	648.625	1520.179	964.831	127.400	1558.449	1005.906	515.280	1463.951	438.256
2992	29.91000	01:20:37:18	324.633	1435.664	408.790	198.622	1498.852	427.164	435.006	1384.289	1576.139	378.581	1468.916	444.563	525.253	1481.301	1518.779	315.517	1460.210	1507.748	402.150	1358.609	1218.686	480.286	1361.466	858.279	246.651	1396.404	885.356	549.724	1441.073	1282.363	238.962	1453.363	1289.663	407.956	1588.395	1308.653	404.847	1614.196	1187.735	541.296	1527.170	927.184	244.285	1537.179	956.653	394.399	1598.985	1039.214	431.790	1605.047	26.323	274.610	1593.276	21.546	484.733	1537.412	69.444	209.703	1532.266	61.788	448.801	1368.838	28.730	190.687	1387.258	32.803	487.662	1404.299	26.231	146.451	1429.183	22.718	612.879	1383.594	750.597	125.474	1402.898	756.673	554.955	1400.177	804.974	197.375	1411.314	805.136	621.334	1451.588	760.304	123.081	1475.536	778.168	551.677	1473.221	969.133	217.955	1502.386	979.546	648.048	1519.472	964.840	129.333	1559.982	1004.969	514.837	1463.887	438.373
2993	29.92000	01:20:37:18	324.296	1435.941	408.864	198.269	1499.173	427.131	434.314	1385.005	1576.184	378.121	1468.915	444.516	524.508	1481.958	1518.742	314.794	1460.976	1507.872	401.123	1359.138	1218.855	479.294	1361.352	858.392	245.842	1396.948	885.385	548.912	1441.181	1282.514	238.089	1454.398	1289.492	407.553	1589.021	1308.516	404.567	1614.621	1187.556	540.795	1526.975	927.170	243.685	1537.768	956.429	394.121	1599.305	1039.110	431.767	1605.039	26.316	274.573	1593.282	21.509	484.671	1537.425	69.485	209.638	1532.293	61.734	448.791	1368.850	28.738	190.665	1387.282	32.787	487.647	1404.300	26.238	146.428	1429.195	22.684	611.859	1382.967	750.763	123.825	1406.929	754.617	553.995	1399.760	805.109	195.903	1413.866	802.525	620.537	1450.919	760.397	122.303	1479.463	776.797	550.922	1473.018	969.195	219.116	1501.616	977.896	647.481	1518.827	964.863	130.811	1561.124	1004.134	514.398	1463.802	438.477
2994	29.93000	01:20:37:18	323.989	1436.160	409.065	197.915	1499.446	427.058	433.570	1385.724	1576.225	377.662	1468.917	444.482	523.749	1482.667	1518.743	314.028	1461.732	1507.936	400.024	1359.639	1219.012	478.310	1361.136	858.508	244.938	1397.460	885.494	548.028	1441.313	1282.654	237.178	1455.482	1289.348	407.108	1589.659	1308.365	404.255	1615.075	1187.365	540.268	1526.749	927.167	243.183	1538.384	956.420	393.862	1599.664	1038.961	431.744	1605.041	26.289	274.555	1593.304	21.448	484.618	1537.419	69.532	209.592	1532.331	61.674	448.808	1368.837	28.751	190.632	1387.298	32.793	488.214	1404.453	26.115	146.398	1429.224	22.678	610.789	1382.380	750.891	121.977	1410.945	752.330	553.081	1399.412	805.276	194.350	1416.231	800.056	619.722	1450.299	760.496	121.566	1483.102	775.442	550.179	1472.839	969.238	219.979	1501.833	976.753	646.855	1518.320	964.794	132.136	1562.169	1003.281	513.936	1463.738	438.584
