NO_OF_FRAMES	276
NO_OF_CAMERAS	13
NO_OF_MARKERS	62
FREQUENCY	100.0
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2016-05-26, 15:45:55.236	1309907.60930455
DATA_INCLUDED	3D
MARKER_NAMES	ARIEL	LFHD	RFHD	C7	T5	T10	BWT	FWT	CLAV	STRN	LBSH	LSHO	LFUPA	LBUPA	LIEL	LELB	LOWR	LIWR	RSHO	RBSH	RFUPA	RBUPA	RFSH	RIEL	RELB	RFRM	ROWR	RIWR	LFWT	RFWT	LBWT	RBWT	LFTHI	LBTHI	LKNE	LKNI	LSHN	LANK	LHEL	LTOE	LMT1	LMT5	RFTHI	RBTHI	RKNE	RKNI	RSHN	RANK	RHEL	RTOE	RMT1	RMT5	RINDX	RPNKY	LINDX	LPNKY	LFRM	LFSH	RBHD	LBHD	RPLM	LPLM
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed	Measured	Measured	Measured	Mixed	Measured	Mixed	Measured	Measured	Mixed	Measured	Measured	Measured	Measured	Mixed	Mixed	Measured	Mixed	Mixed	Mixed	Mixed	Measured	Mixed	Measured	Measured	Measured	Mixed
Frame	Time	SMPTE	ARIEL X	ARIEL Y	ARIEL Z	LFHD X	LFHD Y	LFHD Z	RFHD X	RFHD Y	RFHD Z	C7 X	C7 Y	C7 Z	T5 X	T5 Y	T5 Z	T10 X	T10 Y	T10 Z	BWT X	BWT Y	BWT Z	FWT X	FWT Y	FWT Z	CLAV X	CLAV Y	CLAV Z	STRN X	STRN Y	STRN Z	LBSH X	LBSH Y	LBSH Z	LSHO X	LSHO Y	LSHO Z	LFUPA X	LFUPA Y	LFUPA Z	LBUPA X	LBUPA Y	LBUPA Z	LIEL X	LIEL Y	LIEL Z	LELB X	LELB Y	LELB Z	LOWR X	LOWR Y	LOWR Z	LIWR X	LIWR Y	LIWR Z	RSHO X	RSHO Y	RSHO Z	RBSH X	RBSH Y	RBSH Z	RFUPA X	RFUPA Y	RFUPA Z	RBUPA X	RBUPA Y	RBUPA Z	RFSH X	RFSH Y	RFSH Z	RIEL X	RIEL Y	RIEL Z	RELB X	RELB Y	RELB Z	RFRM X	RFRM Y	RFRM Z	ROWR X	ROWR Y	ROWR Z	RIWR X	RIWR Y	RIWR Z	LFWT X	LFWT Y	LFWT Z	RFWT X	RFWT Y	RFWT Z	LBWT X	LBWT Y	LBWT Z	RBWT X	RBWT Y	RBWT Z	LFTHI X	LFTHI Y	LFTHI Z	LBTHI X	LBTHI Y	LBTHI Z	LKNE X	LKNE Y	LKNE Z	LKNI X	LKNI Y	LKNI Z	LSHN X	LSHN Y	LSHN Z	LANK X	LANK Y	LANK Z	LHEL X	LHEL Y	LHEL Z	LTOE X	LTOE Y	LTOE Z	LMT1 X	LMT1 Y	LMT1 Z	LMT5 X	LMT5 Y	LMT5 Z	RFTHI X	RFTHI Y	RFTHI Z	RBTHI X	RBTHI Y	RBTHI Z	RKNE X	RKNE Y	RKNE Z	RKNI X	RKNI Y	RKNI Z	RSHN X	RSHN Y	RSHN Z	RANK X	RANK Y	RANK Z	RHEL X	RHEL Y	RHEL Z	RTOE X	RTOE Y	RTOE Z	RMT1 X	RMT1 Y	RMT1 Z	RMT5 X	RMT5 Y	RMT5 Z	RINDX X	RINDX Y	RINDX Z	RPNKY X	RPNKY Y	RPNKY Z	LINDX X	LINDX Y	LINDX Z	LPNKY X	LPNKY Y	LPNKY Z	LFRM X	LFRM Y	LFRM Z	LFSH X	LFSH Y	LFSH Z	RBHD X	RBHD Y	RBHD Z	LBHD X	LBHD Y	LBHD Z	RPLM X	RPLM Y	RPLM Z	LPLM X	LPLM Y	LPLM Z	
1037	10.36000	06:20:25:06	-326.916	2119.317	-323.665	-388.420	1988.463	-393.533	-262.176	1996.746	-383.830	-319.849	1879.220	-46.281	-322.249	1675.361	32.210	-317.854	1498.869	42.391	-322.824	1378.701	72.164	-323.344	1343.673	-208.379	-341.853	1484.260	-239.807	-328.827	1635.775	-243.318	-420.290	1744.193	10.047	-501.496	1844.853	-134.866	-502.346	1679.904	-236.408	-580.012	1658.498	-144.104	-490.860	1515.839	-305.812	-575.030	1537.319	-310.214	-475.122	1341.132	-388.533	-425.464	1341.281	-312.297	-138.706	1831.779	-141.197	-238.197	1753.138	19.335	-160.793	1647.291	-211.343	-80.304	1623.682	-117.494	-231.923	1739.839	-220.396	-175.212	1448.880	-243.819	-93.228	1469.699	-237.970	-87.390	1454.479	-152.573	-143.436	1255.977	-266.590	-214.952	1275.451	-213.302	-445.301	1345.870	-172.111	-190.970	1365.836	-155.214	-448.341	1363.445	33.807	-208.305	1387.842	56.335	-478.791	1168.509	-167.091	-494.496	1267.126	-21.615	-499.691	833.556	-114.240	-400.673	824.263	-125.396	-493.678	680.614	-118.528	-512.590	421.235	-48.142	-465.976	419.841	-3.319	-463.595	240.501	-141.355	-483.952	290.917	-156.515	-533.760	289.619	-118.396	-126.553	1114.166	-130.881	-148.927	1266.795	12.242	-119.308	866.192	-80.147	-218.864	851.619	-98.769	-124.833	680.167	-80.349	-104.036	426.436	12.528	-162.217	430.544	41.544	-134.559	240.025	-83.206	-136.377	276.682	-105.271	-75.878	293.818	-60.532	-326.962	1177.051	-279.159	-274.164	1159.640	-292.807	-297.125	1305.593	-359.980	-335.006	1290.913	-399.560	-596.022	1500.537	-246.825	-412.275	1747.159	-223.074	-268.653	2034.180	-214.692	-407.616	2031.946	-232.118	-230.847	1185.392	-291.848	-377.362	1304.640	-401.252
1038	10.37000	06:20:25:06	-325.716	2126.968	-325.808	-387.627	1995.676	-394.773	-261.345	2003.704	-385.107	-320.157	1887.903	-46.893	-322.518	1683.602	31.365	-318.626	1507.864	44.150	-322.738	1391.300	71.051	-323.589	1352.283	-208.385	-342.711	1493.463	-239.861	-327.973	1644.983	-244.623	-420.587	1752.807	9.300	-501.405	1853.468	-135.981	-502.656	1688.022	-236.863	-580.186	1667.213	-144.032	-491.735	1523.463	-304.259	-575.830	1544.716	-309.123	-475.109	1348.093	-385.127	-423.978	1349.265	-309.189	-138.420	1840.492	-140.339	-238.877	1761.587	19.164	-159.921	1656.272	-211.008	-79.585	1632.688	-116.429	-230.983	1749.053	-220.561	-174.203	1458.193	-242.971	-92.077	1478.475	-236.649	-86.744	1463.425	-151.461	-144.095	1264.987	-265.908	-215.702	1285.414	-212.248	-445.513	1353.736	-172.058	-191.394	1373.563	-155.685	-448.253	1375.003	33.276	-208.777	1400.538	54.772	-479.488	1177.241	-166.024	-495.434	1277.024	-20.637	-500.450	842.295	-113.781	-401.705	832.814	-123.127	-494.328	689.590	-118.349	-512.658	429.931	-48.812	-465.769	428.334	-4.268	-464.144	249.393	-142.484	-484.685	301.788	-158.605	-534.458	298.609	-119.469	-125.738	1123.555	-129.945	-147.776	1277.726	13.328	-118.015	874.865	-82.057	-216.936	859.953	-101.376	-124.825	688.639	-82.320	-104.970	434.465	9.899	-163.205	439.137	39.047	-138.502	248.637	-85.850	-139.809	285.182	-107.998	-78.913	301.554	-63.469	-328.536	1187.757	-278.442	-275.953	1169.906	-291.762	-297.405	1313.325	-355.460	-334.635	1298.365	-394.851	-596.875	1508.523	-245.358	-411.447	1756.162	-224.297	-267.745	2042.314	-216.255	-406.602	2040.245	-233.515	-232.326	1195.312	-290.875	-377.023	1311.922	-397.020
1039	10.38000	06:20:25:07	-324.876	2133.837	-327.736	-386.702	2002.294	-396.250	-260.434	2010.161	-386.278	-320.509	1895.624	-47.802	-322.901	1691.277	30.950	-318.753	1514.976	45.366	-322.577	1402.394	70.382	-323.846	1359.540	-207.912	-343.266	1501.132	-239.652	-327.181	1652.674	-245.491	-419.222	1760.614	9.536	-501.288	1860.943	-137.497	-502.813	1694.848	-237.508	-580.780	1674.743	-144.356	-492.586	1529.870	-303.117	-576.519	1550.987	-308.485	-474.063	1353.832	-383.126	-425.429	1356.428	-305.462	-138.303	1848.349	-139.960	-239.429	1769.179	18.679	-159.016	1664.320	-210.708	-78.861	1640.864	-115.916	-230.234	1756.993	-220.910	-173.377	1466.512	-242.263	-91.041	1486.251	-235.744	-85.899	1471.310	-150.486	-145.227	1273.055	-265.080	-216.855	1294.273	-211.412	-447.631	1361.622	-172.090	-192.058	1381.076	-155.775	-448.026	1385.116	32.986	-208.662	1412.009	53.790	-480.286	1185.385	-165.090	-495.730	1285.852	-19.796	-501.222	849.965	-114.136	-402.103	840.752	-123.839	-494.449	697.327	-118.644	-512.555	437.684	-49.207	-465.679	436.245	-4.579	-463.410	257.219	-142.232	-484.294	308.322	-157.802	-533.851	306.314	-120.028	-124.284	1132.233	-128.723	-147.282	1287.542	14.331	-116.289	882.498	-83.374	-215.275	867.578	-104.600	-125.433	696.142	-85.213	-105.914	441.779	7.449	-163.854	446.930	37.016	-142.787	256.282	-87.823	-143.643	292.586	-109.963	-82.422	307.792	-65.973	-330.437	1197.216	-277.693	-278.102	1179.535	-291.125	-297.350	1320.240	-351.405	-334.194	1304.904	-390.923	-597.879	1515.329	-244.435	-410.639	1763.746	-225.568	-266.988	2049.378	-217.744	-405.861	2047.487	-235.136	-234.252	1204.469	-290.233	-376.645	1318.170	-393.258
1040	10.39000	06:20:25:07	-324.048	2139.901	-329.467	-385.851	2008.387	-397.858	-259.518	2015.969	-387.343	-320.910	1902.457	-48.995	-323.549	1698.762	30.946	-317.754	1521.201	45.139	-322.806	1411.981	70.109	-324.122	1365.297	-207.132	-342.834	1507.099	-239.142	-326.571	1658.802	-245.811	-419.524	1767.337	8.196	-501.187	1867.323	-139.310	-502.822	1700.398	-238.282	-581.730	1681.252	-145.041	-493.161	1535.260	-302.378	-577.129	1556.321	-308.263	-473.553	1358.885	-381.033	-425.728	1362.053	-302.792	-138.284	1855.325	-140.099	-240.076	1776.442	18.355	-158.190	1671.239	-210.463	-78.069	1648.110	-115.770	-229.774	1763.662	-221.445	-172.852	1473.809	-241.942	-90.198	1493.057	-235.204	-85.412	1478.273	-149.988	-146.681	1280.371	-264.738	-217.044	1302.096	-211.543	-447.774	1368.146	-171.464	-191.677	1387.070	-155.449	-447.847	1393.873	33.183	-208.353	1422.056	53.500	-480.883	1192.817	-164.456	-495.746	1293.809	-18.866	-501.596	856.800	-114.861	-402.174	847.986	-124.622	-494.099	704.077	-119.120	-512.246	444.533	-49.423	-465.897	443.397	-4.344	-461.859	263.818	-141.227	-482.195	314.104	-157.518	-532.482	313.111	-120.232	-122.823	1139.823	-127.430	-147.654	1295.872	15.231	-115.651	888.703	-87.659	-214.197	874.683	-107.555	-126.121	702.581	-87.727	-106.584	448.151	4.980	-164.342	453.614	35.112	-145.894	262.788	-89.482	-146.376	298.876	-111.704	-85.363	313.426	-68.421	-332.682	1206.252	-277.755	-280.572	1188.606	-291.279	-296.847	1325.969	-347.520	-333.819	1310.422	-387.579	-598.646	1521.065	-243.942	-410.068	1769.899	-226.922	-266.466	2055.551	-219.179	-405.297	2053.902	-236.854	-236.527	1212.753	-289.932	-376.155	1323.574	-390.127
1041	10.40000	06:20:25:07	-323.291	2145.081	-331.200	-384.971	2013.345	-399.577	-258.768	2021.226	-388.822	-321.241	1908.429	-50.480	-323.175	1705.867	31.072	-317.330	1527.295	43.767	-322.798	1419.681	70.527	-324.011	1370.448	-206.131	-341.907	1511.727	-238.563	-326.044	1663.483	-245.492	-419.969	1773.645	7.112	-500.992	1872.661	-141.365	-502.759	1704.947	-239.103	-582.610	1686.724	-146.007	-493.862	1539.692	-301.740	-577.425	1560.603	-308.303	-473.177	1362.938	-379.286	-425.087	1366.778	-300.798	-138.315	1861.355	-140.744	-239.961	1783.031	17.605	-157.743	1677.197	-210.372	-77.193	1654.078	-115.958	-229.443	1768.980	-222.060	-172.591	1480.262	-241.802	-89.817	1498.917	-235.169	-84.935	1484.125	-149.837	-148.121	1286.663	-264.713	-218.550	1309.121	-211.639	-446.954	1373.682	-170.712	-191.478	1392.577	-154.694	-447.913	1401.455	33.832	-208.370	1430.219	53.988	-481.185	1199.289	-164.083	-495.615	1300.798	-17.886	-501.438	862.460	-115.747	-401.881	854.389	-125.047	-493.357	709.967	-119.757	-511.895	450.482	-49.618	-466.149	449.640	-3.924	-460.300	269.610	-139.880	-479.793	318.852	-156.530	-530.936	318.900	-120.373	-121.973	1146.094	-126.437	-148.520	1302.654	16.130	-115.383	893.673	-91.980	-214.561	880.680	-109.501	-126.969	708.088	-90.111	-107.013	453.594	2.409	-164.601	459.226	32.986	-147.337	268.312	-91.276	-148.172	304.520	-113.555	-86.906	318.527	-70.897	-334.906	1214.090	-277.634	-282.964	1196.119	-291.233	-296.574	1330.422	-344.586	-333.467	1314.412	-384.502	-599.257	1525.842	-243.831	-409.757	1774.671	-228.121	-266.149	2060.834	-220.652	-404.950	2059.281	-238.799	-238.731	1219.930	-290.001	-375.590	1327.734	-387.593
1042	10.41000	06:20:25:07	-322.811	2149.357	-333.093	-384.060	2017.532	-401.622	-257.378	2025.354	-388.646	-321.513	1913.523	-52.173	-323.158	1711.809	31.264	-317.346	1532.841	42.127	-323.231	1425.717	71.393	-323.756	1374.707	-205.060	-340.532	1515.347	-237.853	-325.581	1667.058	-244.958	-420.176	1779.169	5.968	-500.774	1876.995	-143.503	-502.531	1708.531	-239.947	-583.182	1691.294	-147.161	-493.936	1543.119	-301.465	-577.432	1563.997	-308.521	-472.730	1366.015	-377.807	-425.544	1370.271	-299.262	-138.462	1866.338	-141.678	-240.300	1788.854	16.936	-157.746	1682.001	-210.446	-76.694	1659.565	-116.297	-229.311	1773.228	-222.675	-172.499	1485.470	-241.843	-89.546	1503.773	-235.282	-84.822	1489.057	-150.105	-149.653	1291.876	-265.041	-223.046	1315.234	-212.722	-446.727	1378.534	-169.654	-191.235	1397.272	-153.364	-448.459	1407.706	34.939	-208.278	1436.095	55.064	-480.966	1204.616	-163.718	-495.430	1306.839	-17.019	-500.842	867.523	-116.697	-400.945	859.565	-124.571	-490.877	714.727	-119.127	-511.675	455.544	-49.823	-466.624	454.955	-3.479	-458.659	274.496	-138.513	-477.529	323.004	-155.476	-529.453	323.929	-120.534	-122.213	1151.134	-125.790	-149.282	1307.748	17.318	-116.112	898.202	-95.181	-216.141	885.406	-110.630	-127.947	712.813	-92.043	-107.426	458.290	-0.439	-164.824	463.750	30.568	-148.005	272.953	-93.985	-149.002	308.981	-115.830	-87.456	323.288	-74.070	-337.012	1220.755	-277.698	-285.439	1202.740	-291.596	-296.265	1333.621	-342.443	-333.035	1317.336	-382.163	-599.565	1529.650	-243.875	-409.456	1778.327	-229.220	-265.923	2065.133	-222.278	-404.632	2063.476	-240.900	-240.777	1226.064	-290.425	-375.103	1330.810	-385.714
1043	10.42000	06:20:25:08	-322.463	2152.567	-335.234	-383.241	2020.557	-403.822	-255.160	2028.555	-389.249	-321.730	1917.717	-54.042	-323.121	1716.876	31.217	-317.652	1537.638	40.684	-323.273	1429.777	72.916	-323.338	1378.169	-203.971	-338.917	1518.090	-236.931	-325.190	1669.580	-244.329	-420.425	1783.790	4.860	-500.527	1880.417	-145.625	-502.112	1711.142	-240.685	-583.394	1694.964	-148.319	-493.268	1545.565	-301.480	-577.224	1566.532	-308.794	-473.533	1368.295	-375.772	-424.979	1372.998	-298.180	-138.552	1870.328	-142.794	-240.552	1793.843	16.200	-157.923	1685.895	-210.676	-76.385	1663.728	-116.763	-229.245	1776.496	-223.348	-172.602	1489.854	-242.237	-89.666	1507.607	-235.657	-84.933	1492.787	-150.568	-150.967	1296.155	-265.682	-222.427	1319.673	-212.670	-446.544	1382.689	-168.528	-191.541	1401.612	-151.807	-448.946	1412.399	36.213	-208.351	1439.935	56.720	-480.337	1208.855	-163.280	-495.263	1311.361	-16.304	-499.926	871.626	-117.332	-399.717	863.591	-123.625	-490.007	718.777	-119.711	-511.434	459.601	-50.124	-466.897	459.273	-3.211	-457.212	278.527	-137.481	-475.499	326.509	-154.690	-528.216	328.028	-120.903	-123.261	1154.972	-125.513	-150.078	1311.403	18.654	-117.479	902.390	-96.180	-218.051	889.260	-111.309	-128.913	716.633	-94.348	-107.714	461.977	-3.670	-164.979	467.274	27.904	-148.390	276.617	-98.522	-149.474	312.805	-119.090	-87.441	327.478	-78.557	-339.014	1226.484	-278.144	-287.678	1208.223	-292.311	-295.904	1335.437	-340.884	-332.654	1319.257	-380.652	-599.631	1532.631	-243.948	-408.807	1780.710	-229.563	-265.844	2068.492	-224.007	-404.384	2066.711	-243.292	-242.829	1231.233	-291.118	-374.755	1332.677	-384.457
1044	10.43000	06:20:25:08	-322.041	2154.545	-337.545	-382.531	2022.540	-406.126	-255.302	2030.637	-391.754	-321.830	1920.991	-55.950	-323.298	1721.032	30.882	-317.797	1541.161	39.497	-323.711	1432.234	74.503	-323.030	1380.807	-202.850	-337.577	1520.020	-236.063	-324.676	1671.279	-243.816	-420.517	1787.511	3.762	-500.280	1882.845	-147.694	-501.501	1713.144	-241.424	-583.235	1697.661	-149.273	-493.259	1547.215	-301.482	-576.949	1568.113	-309.046	-472.263	1369.545	-375.901	-424.826	1374.682	-297.388	-138.580	1873.289	-144.151	-240.555	1797.883	15.413	-158.175	1688.680	-210.940	-76.369	1666.661	-117.373	-229.101	1778.773	-224.262	-172.821	1492.909	-242.763	-89.983	1510.542	-236.360	-85.394	1495.545	-151.319	-153.030	1299.420	-267.991	-223.212	1323.120	-213.242	-446.384	1385.950	-167.424	-190.870	1404.162	-150.100	-449.262	1415.444	37.498	-208.616	1442.139	58.707	-479.142	1212.010	-162.870	-495.332	1314.712	-15.732	-497.784	874.567	-116.474	-398.747	866.969	-122.458	-488.821	721.884	-119.922	-511.108	462.760	-50.469	-467.168	462.535	-3.058	-456.259	281.552	-136.966	-473.992	329.253	-154.331	-527.213	331.342	-121.401	-124.968	1157.784	-125.713	-150.510	1313.907	20.102	-119.288	905.459	-96.697	-219.961	892.513	-111.861	-129.793	719.746	-96.445	-107.806	464.621	-7.402	-164.960	469.685	24.659	-148.894	279.882	-103.140	-150.344	315.883	-123.325	-87.626	330.794	-83.318	-340.864	1230.916	-278.980	-289.839	1212.654	-293.315	-295.714	1336.810	-340.159	-332.355	1320.276	-379.474	-599.457	1534.540	-243.984	-408.354	1782.412	-230.452	-265.664	2070.848	-226.051	-403.969	2068.670	-245.414	-244.580	1235.276	-292.179	-374.334	1333.887	-383.674
1045	10.44000	06:20:25:08	-321.481	2155.436	-340.129	-381.830	2023.194	-408.490	-254.886	2031.283	-393.956	-321.818	1923.250	-57.869	-323.552	1724.122	30.303	-317.880	1543.355	38.528	-323.959	1433.032	76.427	-322.538	1382.481	-201.636	-336.342	1521.210	-234.995	-324.135	1672.118	-243.570	-420.560	1790.286	2.737	-500.015	1884.447	-149.709	-501.019	1714.077	-242.222	-582.712	1699.104	-150.231	-492.945	1547.974	-301.696	-576.687	1568.918	-309.297	-471.818	1369.983	-375.409	-424.669	1375.595	-296.935	-138.377	1875.664	-144.551	-240.569	1800.946	14.610	-158.348	1690.587	-211.307	-76.587	1668.647	-117.983	-228.986	1779.998	-225.078	-172.922	1495.231	-243.511	-90.173	1512.638	-237.053	-86.004	1497.415	-152.000	-154.311	1301.763	-269.337	-224.357	1325.633	-214.232	-446.400	1388.247	-166.220	-190.629	1406.021	-148.180	-449.469	1416.420	38.866	-208.590	1442.662	60.866	-477.729	1214.096	-162.487	-495.868	1316.705	-15.082	-496.575	876.647	-115.948	-398.022	869.299	-121.504	-487.929	724.057	-119.954	-510.798	464.952	-50.803	-467.136	464.530	-3.014	-455.429	283.748	-136.810	-472.937	331.457	-154.392	-526.457	333.666	-122.060	-126.879	1159.662	-126.074	-150.187	1315.007	21.290	-120.932	907.800	-96.898	-221.695	894.835	-111.994	-130.941	722.034	-98.790	-108.054	466.542	-11.575	-164.816	471.129	21.159	-149.750	281.993	-108.062	-151.564	318.413	-128.153	-88.328	333.168	-88.624	-342.501	1233.921	-280.187	-291.678	1215.860	-294.579	-295.422	1337.657	-339.956	-332.132	1320.838	-379.029	-599.153	1535.683	-244.010	-407.787	1783.299	-231.316	-265.471	2072.097	-228.304	-403.824	2070.094	-248.168	-246.311	1238.311	-293.444	-373.916	1334.384	-383.263
1046	10.45000	06:20:25:08	-321.048	2155.164	-342.959	-381.220	2022.556	-410.927	-254.576	2030.911	-396.397	-321.691	1924.516	-59.786	-323.624	1726.014	29.770	-317.921	1544.365	37.611	-323.535	1432.014	78.592	-322.224	1383.271	-200.287	-335.602	1521.363	-234.305	-323.516	1672.080	-243.515	-420.490	1792.058	1.733	-499.751	1884.961	-151.544	-500.467	1714.166	-243.094	-581.868	1699.436	-151.007	-492.614	1547.967	-302.050	-576.561	1568.755	-309.537	-471.317	1369.654	-374.996	-431.246	1373.947	-294.780	-138.291	1876.656	-145.797	-240.527	1802.882	13.787	-158.499	1691.617	-211.909	-76.960	1669.576	-118.449	-228.679	1780.357	-225.955	-173.136	1496.452	-244.338	-90.328	1513.587	-237.678	-89.246	1498.223	-152.060	-155.283	1302.995	-270.525	-225.303	1326.925	-215.543	-446.232	1389.487	-165.031	-190.489	1407.008	-146.257	-449.543	1415.996	40.151	-208.751	1441.939	63.127	-476.616	1215.327	-162.123	-497.080	1317.648	-14.453	-495.725	877.691	-115.425	-397.470	870.780	-120.437	-487.207	725.275	-119.965	-510.415	466.143	-51.179	-467.103	465.673	-3.068	-454.876	284.978	-136.911	-472.095	332.975	-154.807	-525.815	335.179	-122.761	-128.427	1160.635	-126.230	-149.388	1315.080	22.497	-123.269	909.287	-97.107	-222.708	896.092	-111.951	-131.930	723.382	-101.181	-108.334	467.199	-15.986	-164.644	471.738	17.515	-151.267	283.719	-113.458	-153.288	320.149	-133.204	-89.560	334.476	-94.120	-343.819	1235.676	-281.769	-293.032	1217.688	-296.086	-295.039	1337.948	-340.004	-331.730	1320.838	-378.921	-598.782	1535.804	-244.040	-407.343	1783.269	-232.235	-265.206	2072.274	-230.744	-403.343	2070.094	-250.699	-247.591	1240.061	-295.023	-373.491	1334.293	-383.095
1047	10.46000	06:20:25:09	-320.744	2153.552	-346.015	-380.807	2020.537	-413.294	-253.883	2029.207	-398.687	-321.559	1924.721	-61.612	-323.596	1726.782	29.361	-318.021	1544.606	36.875	-323.877	1429.980	80.710	-322.081	1383.011	-198.859	-335.185	1520.639	-233.536	-322.885	1671.234	-243.655	-420.457	1792.799	0.746	-499.387	1884.528	-153.324	-500.021	1713.332	-244.042	-581.015	1699.069	-151.656	-492.407	1547.325	-302.542	-576.494	1567.684	-309.773	-470.958	1368.699	-374.777	-431.383	1373.378	-294.511	-138.099	1876.598	-146.998	-240.499	1803.789	12.954	-158.545	1691.510	-212.714	-77.270	1669.467	-118.872	-228.273	1779.800	-226.853	-173.196	1496.718	-245.298	-90.404	1513.523	-238.336	-89.854	1498.091	-152.753	-156.239	1303.238	-271.890	-226.388	1327.410	-216.855	-446.084	1389.873	-163.845	-190.444	1407.012	-144.357	-449.380	1414.320	41.479	-208.778	1439.974	65.338	-475.804	1215.532	-161.522	-498.293	1317.325	-13.676	-494.989	878.262	-115.544	-396.889	871.015	-119.579	-486.602	725.485	-120.033	-509.906	466.236	-51.562	-466.898	465.754	-3.192	-454.321	285.187	-136.954	-471.406	333.795	-155.366	-525.330	335.687	-123.460	-129.589	1160.821	-126.168	-148.303	1314.027	23.817	-124.819	909.988	-97.212	-223.413	896.526	-112.050	-133.045	723.962	-103.659	-108.871	466.887	-20.381	-164.433	471.536	14.091	-153.419	284.737	-119.700	-155.399	321.042	-138.169	-91.129	334.859	-99.574	-344.943	1236.298	-283.644	-294.567	1218.534	-297.922	-294.392	1337.675	-340.064	-331.005	1320.122	-378.949	-598.388	1534.840	-244.114	-406.890	1782.384	-233.259	-264.849	2071.322	-233.293	-403.012	2068.882	-253.566	-248.732	1240.854	-296.774	-373.019	1333.588	-383.130
1048	10.47000	06:20:25:09	-320.197	2150.775	-349.246	-380.265	2017.485	-415.819	-253.418	2026.297	-401.226	-321.374	1923.900	-63.383	-323.694	1726.581	29.106	-318.193	1544.572	36.565	-324.072	1427.111	82.941	-321.890	1381.722	-197.097	-334.993	1519.093	-232.868	-322.700	1669.458	-244.988	-420.377	1792.419	-0.220	-498.998	1883.198	-154.993	-499.976	1712.207	-246.259	-580.289	1697.625	-152.334	-492.225	1545.626	-302.988	-576.476	1565.967	-310.118	-470.237	1367.066	-374.710	-430.274	1372.083	-294.629	-138.062	1875.082	-149.098	-240.344	1803.534	12.084	-158.353	1690.587	-213.285	-77.454	1668.353	-119.470	-227.833	1778.271	-227.733	-173.286	1496.038	-246.495	-90.686	1512.496	-239.407	-89.951	1497.338	-153.284	-157.218	1302.440	-273.454	-227.205	1327.174	-217.756	-446.117	1389.136	-162.473	-190.549	1406.032	-142.334	-449.209	1411.861	42.859	-209.138	1437.245	67.550	-475.120	1214.783	-160.616	-499.361	1315.750	-12.685	-494.326	877.369	-115.642	-396.091	870.181	-118.983	-485.863	724.659	-120.248	-509.357	465.482	-51.835	-466.645	465.001	-3.269	-453.754	284.382	-136.901	-470.874	333.735	-155.945	-524.851	335.175	-124.068	-130.340	1160.083	-125.834	-147.106	1312.434	25.444	-125.873	909.748	-98.073	-224.007	896.195	-112.456	-134.156	723.510	-106.315	-109.550	465.953	-24.601	-164.761	470.411	10.834	-155.354	284.330	-124.648	-157.237	321.003	-142.891	-92.678	334.400	-104.573	-346.012	1236.086	-285.697	-295.440	1218.172	-299.772	-293.520	1336.488	-340.148	-330.162	1319.000	-379.108	-598.132	1533.270	-244.339	-406.454	1780.623	-234.363	-264.359	2069.317	-236.112	-402.574	2066.629	-256.212	-249.746	1240.494	-298.656	-372.059	1332.220	-383.317
1049	10.48000	06:20:25:09	-319.587	2146.898	-352.694	-379.697	2013.127	-418.295	-252.882	2021.857	-403.670	-321.188	1922.023	-65.136	-323.855	1725.499	28.996	-318.368	1543.934	36.639	-324.263	1423.917	85.294	-321.752	1379.402	-195.164	-334.790	1516.408	-232.198	-322.161	1666.686	-244.938	-421.776	1791.026	-1.798	-498.693	1880.955	-156.555	-499.869	1709.699	-247.338	-579.722	1695.278	-153.031	-492.259	1543.313	-302.712	-576.425	1563.395	-310.560	-469.464	1364.703	-374.832	-428.984	1370.167	-294.855	-137.715	1872.886	-150.214	-240.274	1802.315	11.224	-158.040	1688.467	-213.859	-77.580	1666.137	-120.146	-227.588	1775.721	-228.471	-173.233	1494.196	-247.629	-90.323	1510.351	-240.155	-90.194	1495.141	-154.260	-157.901	1300.674	-275.025	-228.121	1325.701	-219.372	-446.102	1387.440	-160.935	-190.079	1404.460	-139.734	-449.087	1409.001	44.323	-210.019	1433.954	69.842	-474.675	1213.110	-159.467	-500.145	1313.399	-11.397	-493.824	875.630	-116.231	-395.412	868.579	-118.870	-485.047	722.720	-120.548	-508.742	463.656	-52.015	-466.118	463.105	-3.277	-453.350	282.575	-136.867	-470.132	333.341	-157.197	-524.344	333.683	-124.526	-130.725	1158.604	-125.311	-146.529	1309.768	27.238	-126.600	908.269	-100.029	-224.627	895.139	-113.538	-134.944	722.205	-109.085	-110.540	464.378	-28.413	-165.557	468.596	7.593	-157.013	283.055	-129.387	-158.847	320.033	-147.392	-94.252	333.106	-109.183	-346.873	1234.922	-287.736	-296.433	1216.939	-301.801	-292.572	1334.790	-340.412	-329.380	1316.971	-379.157	-597.870	1530.662	-244.738	-405.856	1777.900	-235.376	-263.862	2066.156	-238.932	-401.950	2063.523	-259.110	-250.529	1239.253	-300.624	-371.155	1330.193	-383.602
